Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
05/05/2024 18:00,51,2.19,5.34,12.8,0.07,17.8,18.156,21,2615,,BrewIQ,SHU IPA
05/05/2024 18:20,51.33,2.23,5.36,12.9,0.07,17.9,18.256,21,2615,,BrewIQ,SHU IPA
05/05/2024 18:40,51.67,2.29,5.35,12.8,0.07,17.9,18.256,21,2608,,BrewIQ,SHU IPA
05/05/2024 19:00,52,2.24,5.33,12.8,0.07,17.5,17.856,21,2590,,BrewIQ,SHU IPA
05/05/2024 19:20,52.33,2.31,5.31,12.9,0.07,17.5,17.856,21,2589,,BrewIQ,SHU IPA
05/05/2024 19:40,52.67,2.26,5.35,12.8,0.06,17.5,17.856,21,2615,,BrewIQ,SHU IPA
05/05/2024 20:00,53,2.28,5.34,12.8,0.06,17.6,17.956,21,2612,,BrewIQ,SHU IPA
05/05/2024 20:20,53.33,2.38,5.3,12.9,0.06,17.6,17.956,21,2616,,BrewIQ,SHU IPA
05/05/2024 20:40,53.67,2.62,5.3,12.8,0.07,17.6,17.956,21,2612,,BrewIQ,SHU IPA
05/05/2024 21:00,54,2.22,5.3,12.8,0.07,17.7,18.056,21,2611,,BrewIQ,SHU IPA
05/05/2024 21:20,54.33,2.29,5.29,13.1,0.07,17.7,18.056,21,2611,,BrewIQ,SHU IPA
05/05/2024 21:40,54.67,2.28,5.29,12.9,0.06,17.7,18.056,21,2606,,BrewIQ,SHU IPA
05/05/2024 22:00,55,2.43,5.33,12.8,0.07,17.8,18.156,21,2604,,BrewIQ,SHU IPA
05/05/2024 22:20,55.33,2.43,5.32,12.9,0.07,17.8,18.156,21,2615,,BrewIQ,SHU IPA
05/05/2024 22:40,55.67,2.42,5.31,12.8,0.07,17.8,18.156,21,2603,,BrewIQ,SHU IPA
05/05/2024 23:00,56,2.31,5.28,13.2,0.07,17.9,18.256,21,2605,,BrewIQ,SHU IPA
05/05/2024 23:20,56.33,2.32,5.29,12.8,0.06,17.9,18.256,21,2603,,BrewIQ,SHU IPA
05/05/2024 23:40,56.67,2.38,5.29,12.8,0.07,17.5,17.856,21,2584,,BrewIQ,SHU IPA
05/06/2024 00:00,57,2.49,5.28,12.8,0.06,17.5,17.856,21,2607,,BrewIQ,SHU IPA
05/06/2024 00:20,57.33,2.43,5.3,12.7,0.07,17.5,17.856,21,2605,,BrewIQ,SHU IPA
05/06/2024 00:40,57.67,2.35,5.29,12.8,0.07,17.6,17.956,21,2611,,BrewIQ,SHU IPA
05/06/2024 01:00,58,2.49,5.32,12.7,0.07,17.6,17.956,21,2611,,BrewIQ,SHU IPA
05/06/2024 01:20,58.33,2.5,5.29,12.8,0.07,17.6,17.956,21,2603,,BrewIQ,SHU IPA
05/06/2024 01:40,58.67,2.71,5.29,12.8,0.06,17.6,17.956,21,2606,,BrewIQ,SHU IPA
05/06/2024 02:00,59,2.45,5.28,12.7,0.07,17.7,18.056,21,2605,,BrewIQ,SHU IPA
05/06/2024 02:20,59.33,2.43,5.27,13.1,0.07,17.7,18.056,21,2601,,BrewIQ,SHU IPA
05/06/2024 02:40,59.67,2.37,5.27,12.7,0.07,17.7,18.056,21,2601,,BrewIQ,SHU IPA
05/06/2024 03:00,60,2.45,5.29,12.6,0.07,17.8,18.156,21,2594,,BrewIQ,SHU IPA
05/06/2024 03:20,60.33,2.38,5.3,13.1,0.07,17.8,18.156,21,2600,,BrewIQ,SHU IPA
05/06/2024 03:40,60.67,2.43,5.3,12.8,0.07,17.8,18.156,21,2598,,BrewIQ,SHU IPA
05/06/2024 04:00,61,2.44,5.27,12.8,0.07,17.9,18.256,21,2592,,BrewIQ,SHU IPA
05/06/2024 04:20,61.33,2.36,5.28,12.7,0.07,17.5,17.856,21,2571,,BrewIQ,SHU IPA
05/06/2024 04:40,61.67,2.56,5.27,13,0.07,17.5,17.856,20,2587,,BrewIQ,SHU IPA
05/06/2024 05:00,62,2.52,5.3,12.7,0.07,17.5,17.856,20,2590,,BrewIQ,SHU IPA
05/06/2024 05:20,62.33,2.63,5.27,12.8,0.07,17.6,17.956,20,2586,,BrewIQ,SHU IPA
05/06/2024 05:40,62.67,2.58,5.26,12.6,0.06,17.6,17.956,20,2584,,BrewIQ,SHU IPA
05/06/2024 06:00,63,2.51,5.3,12.7,0.07,17.6,17.956,20,2587,,BrewIQ,SHU IPA
05/06/2024 06:20,63.33,2.63,5.28,13,0.07,17.6,17.956,20,2583,,BrewIQ,SHU IPA
05/06/2024 06:40,63.67,2.5,5.27,12.6,0.07,17.7,18.056,20,2585,,BrewIQ,SHU IPA
05/06/2024 07:00,64,3,5.27,12.6,0.07,17.7,18.056,20,2589,,BrewIQ,SHU IPA
05/06/2024 07:20,64.33,2.56,5.28,12.6,0.07,17.7,18.056,20,2580,,BrewIQ,SHU IPA
05/06/2024 07:40,64.67,2.48,5.26,12.7,0.07,17.8,18.156,20,2580,,BrewIQ,SHU IPA
05/06/2024 08:00,65,0.04,5.29,12.6,0.07,17.8,18.156,20,2575,,BrewIQ,SHU IPA
05/06/2024 08:20,65.33,2.54,5.26,12.6,0.06,17.8,18.156,20,2575,,BrewIQ,SHU IPA
05/06/2024 08:40,65.67,2.66,5.26,12.7,0.06,17.9,18.256,21,2581,,BrewIQ,SHU IPA
05/06/2024 09:00,66,2.56,5.28,12.6,0.06,17.5,17.856,21,2558,,BrewIQ,SHU IPA
05/06/2024 09:20,66.33,2.57,5.29,12.6,0.07,17.5,17.856,21,2573,,BrewIQ,SHU IPA
05/06/2024 09:40,66.67,2.61,5.28,12.6,0.06,17.5,17.856,21,2566,,BrewIQ,SHU IPA
05/06/2024 10:00,67,2.59,5.29,12.7,0.07,17.6,17.956,21,2574,,BrewIQ,SHU IPA
05/06/2024 10:20,67.33,2.68,5.26,12.6,0.06,17.6,17.956,21,2570,,BrewIQ,SHU IPA
05/06/2024 10:40,67.67,2.66,5.26,12.7,0.07,17.6,17.956,21,2568,,BrewIQ,SHU IPA
05/06/2024 11:00,68,2.66,5.29,12.5,0.07,17.7,18.056,21,2567,,BrewIQ,SHU IPA
05/06/2024 11:20,68.33,2.56,5.27,12.6,0.07,17.7,18.056,21,2564,,BrewIQ,SHU IPA
05/06/2024 11:40,68.67,2.58,5.27,12.6,0.07,17.7,18.056,21,2558,,BrewIQ,SHU IPA
05/06/2024 12:00,69,2.49,5.29,12.6,0.07,17.8,18.156,21,2562,,BrewIQ,SHU IPA
05/06/2024 12:20,69.33,2.59,5.29,12.8,0.07,17.8,18.156,21,2556,,BrewIQ,SHU IPA
05/06/2024 12:40,69.67,2.62,5.26,12.4,0.07,17.8,18.156,21,2557,,BrewIQ,SHU IPA
05/06/2024 13:00,70,2.51,5.26,12.4,0.07,17.9,18.256,21,2557,,BrewIQ,SHU IPA
05/06/2024 13:20,70.33,2.8,5.26,12.6,0.07,17.5,17.856,21,2536,,BrewIQ,SHU IPA
05/06/2024 13:40,70.67,2.56,5.29,12.4,0.07,17.5,17.856,21,2532,,BrewIQ,SHU IPA
05/06/2024 14:00,71,2.64,5.26,12.6,0.07,17.6,17.956,21,2548,,BrewIQ,SHU IPA
05/06/2024 14:20,71.33,2.53,5.26,12.5,0.07,17.6,17.956,21,2545,,BrewIQ,SHU IPA
05/06/2024 14:40,71.67,2.5,5.26,12.5,0.07,17.6,17.956,21,2545,,BrewIQ,SHU IPA
05/06/2024 15:00,72,2.6,5.26,12.4,0.07,17.7,18.056,21,2542,,BrewIQ,SHU IPA
05/06/2024 15:20,72.33,2.67,5.29,12.5,0.07,17.7,18.056,21,2541,,BrewIQ,SHU IPA
05/06/2024 15:40,72.67,2.78,5.25,12.4,0.07,17.7,18.056,21,2539,,BrewIQ,SHU IPA
05/06/2024 16:00,73,2.58,5.25,12.4,0.07,17.8,18.156,21,2537,,BrewIQ,SHU IPA
05/06/2024 16:20,73.33,2.5,5.29,12.6,0.07,17.8,18.156,21,2534,,BrewIQ,SHU IPA
05/06/2024 16:40,73.67,2.55,5.25,12.4,0.06,17.9,18.256,21,2536,,BrewIQ,SHU IPA
05/06/2024 17:00,74,2.72,5.28,12.3,0.07,17.7,18.056,21,2537,,BrewIQ,SHU IPA
05/06/2024 17:20,74.33,2.56,5.25,12.4,0.07,17.5,17.856,21,2515,,BrewIQ,SHU IPA
05/06/2024 17:40,74.67,2.57,5.29,12.4,0.07,17.6,17.956,21,2521,,BrewIQ,SHU IPA
05/06/2024 18:00,75,2.68,5.27,12.4,0.07,17.6,17.956,21,2525,,BrewIQ,SHU IPA
05/06/2024 18:20,75.33,2.59,5.29,12.3,0.07,17.6,17.956,21,2525,,BrewIQ,SHU IPA
05/06/2024 18:40,75.67,2.63,5.25,12.4,0.07,17.7,18.056,21,2524,,BrewIQ,SHU IPA
05/06/2024 19:00,76,2.64,5.28,12.3,0.07,17.7,18.056,21,2513,,BrewIQ,SHU IPA
05/06/2024 19:20,76.33,2.73,5.28,12.3,0.07,17.7,18.056,21,2518,,BrewIQ,SHU IPA
05/06/2024 19:40,76.67,2.51,5.25,12.4,0.07,17.8,18.156,21,2509,,BrewIQ,SHU IPA
05/06/2024 20:00,77,2.54,5.25,12.3,0.07,17.8,18.156,21,2514,,BrewIQ,SHU IPA
05/06/2024 20:20,77.33,2.73,5.28,12.3,0.07,17.9,18.256,21,2506,,BrewIQ,SHU IPA
05/06/2024 20:40,77.67,2.6,5.27,12.3,0.06,17.6,17.956,21,2500,,BrewIQ,SHU IPA
05/06/2024 21:00,78,2.71,5.26,12.3,0.07,17.5,17.856,21,2505,,BrewIQ,SHU IPA
05/06/2024 21:20,78.33,2.64,5.28,12.3,0.07,17.5,17.856,21,2492,,BrewIQ,SHU IPA
05/06/2024 21:40,78.67,2.56,5.28,12.3,0.07,17.6,17.956,21,2503,,BrewIQ,SHU IPA
05/06/2024 22:00,79,2.78,5.27,12.3,0.07,17.6,17.956,21,2497,,BrewIQ,SHU IPA
05/06/2024 22:20,79.33,2.68,5.25,12.5,0.07,17.6,17.956,21,2498,,BrewIQ,SHU IPA
05/06/2024 22:40,79.67,2.74,5.28,12.3,0.07,17.7,18.056,21,2493,,BrewIQ,SHU IPA
05/06/2024 23:00,80,2.68,5.25,12.3,0.06,17.7,18.056,21,2493,,BrewIQ,SHU IPA
05/06/2024 23:20,80.33,2.79,5.28,12.2,0.06,17.8,18.156,21,2487,,BrewIQ,SHU IPA
05/06/2024 23:40,80.67,2.68,5.25,12.2,0.07,17.8,18.156,21,2493,,BrewIQ,SHU IPA
05/07/2024 00:00,81,2.63,5.28,12.3,0.06,17.8,18.156,21,2482,,BrewIQ,SHU IPA
05/07/2024 00:20,81.33,2.73,5.28,12.2,0.07,17.9,18.256,21,2487,,BrewIQ,SHU IPA
05/07/2024 00:40,81.67,2.75,5.26,12.2,0.07,17.5,17.856,21,2457,,BrewIQ,SHU IPA
05/07/2024 01:00,82,2.76,5.29,12.2,0.07,17.5,17.856,20,2472,,BrewIQ,SHU IPA
05/07/2024 01:20,82.33,2.67,5.27,12.1,0.07,17.5,17.856,20,2472,,BrewIQ,SHU IPA
05/07/2024 01:40,82.67,2.67,5.27,12.1,0.07,17.5,17.856,20,2472,,BrewIQ,SHU IPA
05/07/2024 02:00,83,2.83,5.29,12.2,0.06,17.6,17.956,20,2466,,BrewIQ,SHU IPA
05/07/2024 02:20,83.33,2.7,5.27,12.2,0.07,17.6,17.956,20,2467,,BrewIQ,SHU IPA
05/07/2024 02:40,83.67,2.67,5.28,12.1,0.07,17.6,17.956,20,2462,,BrewIQ,SHU IPA
05/07/2024 03:00,84,2.78,5.25,12.1,0.07,17.6,17.956,20,2458,,BrewIQ,SHU IPA
05/07/2024 03:20,84.33,2.64,5.28,12.1,0.07,17.7,18.056,20,2461,,BrewIQ,SHU IPA
05/07/2024 03:40,84.67,2.72,5.28,12.1,0.07,17.7,18.056,20,2453,,BrewIQ,SHU IPA
05/07/2024 04:00,85,2.68,5.25,12.1,0.07,17.7,18.056,20,2451,,BrewIQ,SHU IPA
05/07/2024 04:20,85.33,2.69,5.27,12.1,0.07,17.8,18.156,20,2447,,BrewIQ,SHU IPA
05/07/2024 04:40,85.67,2.83,5.27,12,0.06,17.8,18.156,20,2444,,BrewIQ,SHU IPA
05/07/2024 05:00,86,2.81,5.26,12.1,0.07,17.8,18.156,20,2445,,BrewIQ,SHU IPA
05/07/2024 05:20,86.33,2.84,5.28,12,0.07,17.5,17.856,20,2426,,BrewIQ,SHU IPA
05/07/2024 05:40,86.67,2.76,5.25,12,0.07,17.5,17.856,20,2442,,BrewIQ,SHU IPA
05/07/2024 06:00,87,2.69,5.26,12,0.07,17.5,17.856,20,2434,,BrewIQ,SHU IPA
05/07/2024 06:20,87.33,2.75,5.28,12.1,0.07,17.5,17.856,20,2436,,BrewIQ,SHU IPA
05/07/2024 06:40,87.67,2.68,5.26,12.1,0.07,17.6,17.956,20,2423,,BrewIQ,SHU IPA
05/07/2024 07:00,88,2.65,5.24,12,0.06,17.6,17.956,20,2421,,BrewIQ,SHU IPA
05/07/2024 07:20,88.33,2.75,5.25,12,0.07,17.6,17.956,20,2418,,BrewIQ,SHU IPA
05/07/2024 07:40,88.67,2.61,5.27,11.9,0.07,17.7,18.056,20,2416,,BrewIQ,SHU IPA
05/07/2024 08:00,89,2.75,5.24,11.9,0.07,17.7,18.056,20,2411,,BrewIQ,SHU IPA
05/07/2024 08:20,89.33,2.73,5.25,11.9,0.07,17.7,18.056,20,2415,,BrewIQ,SHU IPA
05/07/2024 08:40,89.67,2.65,5.27,11.9,0.07,17.8,18.156,20,2411,,BrewIQ,SHU IPA
05/07/2024 09:00,90,2.56,5.27,11.9,0.07,17.8,18.156,20,2412,,BrewIQ,SHU IPA
05/07/2024 09:20,90.33,2.74,5.24,11.9,0.07,17.8,18.156,20,2404,,BrewIQ,SHU IPA
05/07/2024 09:40,90.67,2.68,5.27,11.8,0.07,17.6,17.956,20,2389,,BrewIQ,SHU IPA
05/07/2024 10:00,91,2.63,5.25,11.8,0.07,17.5,17.856,20,2389,,BrewIQ,SHU IPA
05/07/2024 10:20,91.33,2.78,5.27,11.8,0.07,17.5,17.856,20,2396,,BrewIQ,SHU IPA
05/07/2024 10:40,91.67,2.64,5.28,11.9,0.07,17.5,17.856,20,2394,,BrewIQ,SHU IPA
05/07/2024 11:00,92,2.69,5.28,11.7,0.07,17.6,17.956,20,2394,,BrewIQ,SHU IPA
05/07/2024 11:20,92.33,2.65,5.27,11.8,0.07,17.6,17.956,20,2391,,BrewIQ,SHU IPA
05/07/2024 11:40,92.67,2.82,5.27,11.7,0.07,17.7,18.056,20,2376,,BrewIQ,SHU IPA
05/07/2024 12:00,93,2.83,5.27,11.7,0.06,17.7,18.056,20,2378,,BrewIQ,SHU IPA
05/07/2024 12:20,93.33,2.65,5.27,11.7,0.07,17.7,18.056,20,2374,,BrewIQ,SHU IPA
05/07/2024 12:40,93.67,2.66,5.24,11.8,0.07,17.8,18.156,20,2373,,BrewIQ,SHU IPA
05/07/2024 13:00,94,2.72,5.24,11.8,0.07,17.8,18.156,20,2370,,BrewIQ,SHU IPA
05/07/2024 13:20,94.33,2.71,5.26,11.8,0.07,17.8,18.156,20,2368,,BrewIQ,SHU IPA
05/07/2024 13:40,94.67,2.73,5.26,11.7,0.06,17.9,18.256,20,2363,,BrewIQ,SHU IPA
05/07/2024 14:00,95,2.69,5.28,11.7,0.07,17.5,17.856,20,2345,,BrewIQ,SHU IPA
05/07/2024 14:20,95.33,2.65,5.27,11.7,0.07,17.5,17.856,20,2357,,BrewIQ,SHU IPA
05/07/2024 14:40,95.67,2.86,5.25,11.7,0.07,17.5,17.856,20,2355,,BrewIQ,SHU IPA
05/07/2024 15:00,96,2.75,5.26,11.6,0.07,17.6,17.956,20,2358,,BrewIQ,SHU IPA
05/07/2024 15:20,96.33,2.67,5.24,11.6,0.07,17.6,17.956,20,2347,,BrewIQ,SHU IPA
05/07/2024 15:40,96.67,2.81,5.28,11.6,0.07,17.7,18.056,20,2338,,BrewIQ,SHU IPA
05/07/2024 16:00,97,2.86,5.25,11.6,0.07,17.7,18.056,20,2335,,BrewIQ,SHU IPA
05/07/2024 16:20,97.33,2.67,5.27,11.5,0.07,17.7,18.056,20,2341,,BrewIQ,SHU IPA
05/07/2024 16:40,97.67,2.73,5.24,11.5,0.07,17.8,18.156,20,2335,,BrewIQ,SHU IPA
05/07/2024 17:00,98,2.74,5.27,11.5,0.07,17.8,18.156,20,2327,,BrewIQ,SHU IPA
05/07/2024 17:20,98.33,2.81,5.24,11.5,0.07,17.9,18.256,20,2332,,BrewIQ,SHU IPA
05/07/2024 17:40,98.67,2.78,5.24,11.6,0.07,17.5,17.856,20,2321,,BrewIQ,SHU IPA
05/07/2024 18:00,99,2.68,5.24,11.6,0.07,17.5,17.856,20,2328,,BrewIQ,SHU IPA
05/07/2024 18:20,99.33,2.78,5.26,11.6,0.07,17.5,17.856,20,2339,,BrewIQ,SHU IPA
05/07/2024 18:40,99.67,2.68,5.26,11.4,0.07,17.6,17.956,20,2336,,BrewIQ,SHU IPA
05/07/2024 19:00,100,2.87,5.24,11.5,0.06,17.6,17.956,20,2329,,BrewIQ,SHU IPA
05/07/2024 19:20,100.33,2.7,5.25,11.4,0.07,17.6,17.956,20,2332,,BrewIQ,SHU IPA
05/07/2024 19:40,100.67,2.85,5.23,11.7,0.07,17.7,18.056,20,2328,,BrewIQ,SHU IPA
05/07/2024 20:00,101,2.85,5.27,11.5,0.06,17.7,18.056,20,2334,,BrewIQ,SHU IPA
05/07/2024 20:20,101.33,2.69,5.24,11.5,0.07,17.8,18.156,20,2328,,BrewIQ,SHU IPA
05/07/2024 20:40,101.67,2.67,5.26,11.3,0.07,17.8,18.156,20,2323,,BrewIQ,SHU IPA
05/07/2024 21:00,102,2.76,5.25,11.3,0.07,17.8,18.156,20,2326,,BrewIQ,SHU IPA
05/07/2024 21:20,102.33,2.66,5.24,11.4,0.06,17.8,18.156,20,2324,,BrewIQ,SHU IPA
05/07/2024 21:40,102.67,2.62,5.27,11.3,0.07,17.5,17.856,20,2295,,BrewIQ,SHU IPA
05/07/2024 22:00,103,2.78,5.26,11.3,0.07,17.5,17.856,20,2312,,BrewIQ,SHU IPA
05/07/2024 22:20,103.33,2.76,5.27,11.2,0.07,17.5,17.856,20,2308,,BrewIQ,SHU IPA
05/07/2024 22:40,103.67,2.76,5.23,11.5,0.07,17.6,17.956,20,2317,,BrewIQ,SHU IPA
05/07/2024 23:00,104,2.67,5.23,11.2,0.07,17.6,17.956,20,2307,,BrewIQ,SHU IPA
05/07/2024 23:20,104.33,2.71,5.24,11.3,0.07,17.6,17.956,20,2305,,BrewIQ,SHU IPA
05/07/2024 23:40,104.67,2.73,5.23,11.2,0.06,17.7,18.056,20,2301,,BrewIQ,SHU IPA
05/08/2024 00:00,105,2.78,5.23,11.2,0.07,17.7,18.056,20,2298,,BrewIQ,SHU IPA
05/08/2024 00:20,105.33,2.75,5.23,11.2,0.06,17.7,18.056,20,2297,,BrewIQ,SHU IPA
05/08/2024 00:40,105.67,2.78,5.26,11.2,0.07,17.8,18.156,20,2292,,BrewIQ,SHU IPA
05/08/2024 01:00,106,2.76,5.24,11.1,0.07,17.8,18.156,20,2285,,BrewIQ,SHU IPA
05/08/2024 01:20,106.33,2.82,5.24,11.1,0.07,17.9,18.256,20,2291,,BrewIQ,SHU IPA
05/08/2024 01:40,106.67,2.81,5.23,11.1,0.06,17.5,17.856,20,2266,,BrewIQ,SHU IPA
05/08/2024 02:00,107,2.77,5.26,11.3,0.07,17.5,17.856,20,2280,,BrewIQ,SHU IPA
05/08/2024 02:20,107.33,2.78,5.26,11.1,0.07,17.5,17.856,20,2275,,BrewIQ,SHU IPA
05/08/2024 02:40,107.67,2.91,5.26,11.1,0.06,17.6,17.956,20,2278,,BrewIQ,SHU IPA
05/08/2024 03:00,108,2.86,5.25,11,0.07,17.6,17.956,20,2265,,BrewIQ,SHU IPA
05/08/2024 03:20,108.33,2.77,5.26,11,0.07,17.6,17.956,20,2262,,BrewIQ,SHU IPA
05/08/2024 03:40,108.67,2.8,5.25,11,0.07,17.7,18.056,20,2264,,BrewIQ,SHU IPA
05/08/2024 04:00,109,2.75,5.26,11,0.07,17.7,18.056,20,2259,,BrewIQ,SHU IPA
05/08/2024 04:20,109.33,2.88,5.24,11.1,0.07,17.7,18.056,20,2261,,BrewIQ,SHU IPA
05/08/2024 04:40,109.67,2.74,5.23,10.9,0.07,17.8,18.156,20,2259,,BrewIQ,SHU IPA
05/08/2024 05:00,110,2.75,5.22,10.9,0.07,17.8,18.156,20,2300,,BrewIQ,SHU IPA
05/08/2024 05:20,110.33,2.84,5.22,10.9,0.06,17.9,18.256,20,2330,,BrewIQ,SHU IPA
05/08/2024 05:40,110.67,3.02,5.22,10.9,0.07,17.5,17.856,20,2324,,BrewIQ,SHU IPA
05/08/2024 06:00,111,2.91,5.23,10.9,0.07,17.5,17.856,20,2342,,BrewIQ,SHU IPA
05/08/2024 06:20,111.33,2.91,5.25,10.9,0.07,17.5,17.856,20,2336,,BrewIQ,SHU IPA
05/08/2024 06:40,111.67,2.75,5.22,10.8,0.07,17.6,17.956,20,2340,,BrewIQ,SHU IPA
05/08/2024 07:00,112,2.69,5.22,10.8,0.07,17.6,17.956,20,2339,,BrewIQ,SHU IPA
05/08/2024 07:20,112.33,2.79,5.26,10.8,0.06,17.7,18.056,20,2323,,BrewIQ,SHU IPA
05/08/2024 07:40,112.67,2.8,5.25,11.2,0.07,17.7,18.056,20,2333,,BrewIQ,SHU IPA
05/08/2024 08:00,113,2.81,5.24,11.2,0.07,17.7,18.056,20,2323,,BrewIQ,SHU IPA
05/08/2024 08:20,113.33,2.89,5.24,10.9,0.07,17.8,18.156,20,2329,,BrewIQ,SHU IPA
05/08/2024 08:40,113.67,2.77,5.25,10.7,0.06,17.8,18.156,20,2324,,BrewIQ,SHU IPA
05/08/2024 09:00,114,2.69,5.21,10.7,0.07,17.8,18.156,20,2326,,BrewIQ,SHU IPA
05/08/2024 09:20,114.33,2.84,5.24,10.7,0.07,17.6,17.956,20,2316,,BrewIQ,SHU IPA
05/08/2024 09:40,114.67,2.76,5.23,10.7,0.07,17.5,17.856,20,2312,,BrewIQ,SHU IPA
05/08/2024 10:00,115,2.93,5.25,10.7,0.07,17.5,17.856,20,2318,,BrewIQ,SHU IPA
05/08/2024 10:20,115.33,2.77,5.25,10.6,0.07,17.6,17.956,20,2304,,BrewIQ,SHU IPA
05/08/2024 10:40,115.67,2.88,5.25,11.1,0.07,17.6,17.956,20,2306,,BrewIQ,SHU IPA
05/08/2024 11:00,116,2.9,5.21,10.7,0.07,17.7,18.056,20,2303,,BrewIQ,SHU IPA
05/08/2024 11:20,116.33,2.81,5.25,10.6,0.07,17.7,18.056,20,2288,,BrewIQ,SHU IPA
05/08/2024 11:40,116.67,2.76,5.23,10.7,0.07,17.7,18.056,20,2292,,BrewIQ,SHU IPA
05/08/2024 12:00,117,2.77,5.24,10.5,0.07,17.8,18.156,20,2276,,BrewIQ,SHU IPA
05/08/2024 12:20,117.33,2.84,5.24,10.9,0.07,17.8,18.156,20,2283,,BrewIQ,SHU IPA
05/08/2024 12:40,117.67,2.87,5.24,11.1,0.07,17.9,18.256,20,2267,,BrewIQ,SHU IPA
05/08/2024 13:00,118,2.8,5.24,10.6,0.07,17.5,17.856,20,2251,,BrewIQ,SHU IPA
05/08/2024 13:20,118.33,2.78,5.24,10.5,0.07,17.5,17.856,20,2264,,BrewIQ,SHU IPA
05/08/2024 13:40,118.67,2.88,5.23,10.5,0.06,17.6,17.956,20,2272,,BrewIQ,SHU IPA
05/08/2024 14:00,119,2.86,5.24,10.4,0.07,17.6,17.956,20,2260,,BrewIQ,SHU IPA
05/08/2024 14:20,119.33,2.86,5.24,10.9,0.07,17.7,18.056,20,2258,,BrewIQ,SHU IPA
05/08/2024 14:40,119.67,2.93,5.22,10.7,0.06,17.7,18.056,20,2255,,BrewIQ,SHU IPA
05/08/2024 15:00,120,2.83,5.24,10.6,0.07,17.8,18.156,20,2245,,BrewIQ,SHU IPA
05/08/2024 15:14,120.23,3.01,5.25,10.5,0.07,17.6,17.956,20,1943,,BrewIQ,SHU IPA
05/08/2024 15:34,120.57,2.89,5.24,10.4,0.07,16.8,17.156,18,2188,,BrewIQ,SHU IPA
05/08/2024 15:54,120.9,3.21,5.26,10.4,0.07,16.3,16.656,8,2184,,BrewIQ,SHU IPA
05/08/2024 16:14,121.23,3.57,5.24,10.4,0.06,15.9,16.256,7,2213,,BrewIQ,SHU IPA
05/08/2024 16:34,121.57,3.31,5.28,10.5,0.06,15.6,15.956,6,2246,,BrewIQ,SHU IPA
05/08/2024 16:54,121.9,3.23,5.29,10.7,0.06,15.3,15.656,6,2217,,BrewIQ,SHU IPA
05/08/2024 17:14,122.23,2.79,5.25,10.7,0.07,15,15.356,5,2220,,BrewIQ,SHU IPA
05/08/2024 17:34,122.57,2.32,5.26,10.7,0.06,14.8,15.156,5,2213,,BrewIQ,SHU IPA
05/08/2024 17:54,122.9,2.21,5.24,10.7,0.06,14.5,14.856,5,2224,,BrewIQ,SHU IPA
05/08/2024 18:14,123.23,1.93,5.24,10.7,0.06,14.2,14.556,5,2212,,BrewIQ,SHU IPA
05/08/2024 18:34,123.57,1.6,5.25,10.6,0.06,14,14.356,6,2218,,BrewIQ,SHU IPA
05/08/2024 18:54,123.9,1.56,5.24,10.6,0.06,13.8,14.156,6,2208,,BrewIQ,SHU IPA
05/08/2024 19:14,124.23,1.53,5.29,10.6,0.07,13.6,13.956,6,2227,,BrewIQ,SHU IPA
05/08/2024 19:34,124.57,1.53,5.25,10.6,0.07,13.3,13.656,6,2209,,BrewIQ,SHU IPA
05/08/2024 19:54,124.9,1.5,5.3,10.5,0.06,13.2,13.556,6,2218,,BrewIQ,SHU IPA
05/08/2024 20:14,125.23,1.44,5.3,10.5,0.06,13.1,13.456,6,2224,,BrewIQ,SHU IPA
05/08/2024 20:34,125.57,1.36,5.25,10.5,0.06,12.8,13.156,6,2214,,BrewIQ,SHU IPA
05/08/2024 20:54,125.9,1.41,5.28,10.5,0.06,12.6,12.956,6,2217,,BrewIQ,SHU IPA
05/08/2024 21:14,126.23,1.37,5.3,10.5,0.06,12.4,12.756,6,2210,,BrewIQ,SHU IPA
05/08/2024 21:34,126.57,1.32,5.3,10.6,0.06,12.2,12.556,6,2202,,BrewIQ,SHU IPA
05/08/2024 21:54,126.9,1.33,5.3,10.7,0.06,12.1,12.456,6,2213,,BrewIQ,SHU IPA
05/08/2024 22:14,127.23,1.33,5.31,10.5,0.06,11.8,12.156,6,2202,,BrewIQ,SHU IPA
05/08/2024 22:34,127.57,1.27,5.3,10.5,0.06,11.7,12.056,6,2210,,BrewIQ,SHU IPA
05/08/2024 22:54,127.9,1.24,5.25,10.4,0.06,11.5,11.856,6,2201,,BrewIQ,SHU IPA
05/08/2024 23:14,128.23,1.24,5.26,10.4,0.06,11.4,11.756,6,2214,,BrewIQ,SHU IPA
05/08/2024 23:34,128.57,1.28,5.3,10.4,0.06,11.2,11.556,6,2196,,BrewIQ,SHU IPA
05/08/2024 23:54,128.9,1.18,5.3,10.5,0.06,11.1,11.456,6,2212,,BrewIQ,SHU IPA
05/09/2024 00:14,129.23,1.23,5.26,10.3,0.06,10.9,11.256,6,2198,,BrewIQ,SHU IPA
05/09/2024 00:34,129.57,1.17,5.3,10.5,0.06,10.8,11.156,5,2207,,BrewIQ,SHU IPA
05/09/2024 00:54,129.9,1.21,5.26,10.5,0.06,10.6,10.956,5,2204,,BrewIQ,SHU IPA
