Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
09/10/2022 07:05,14.58,0.51,5.22,,-1062.68,-872.08,0,0.06,22.2,,22,2470,,BrewIQ,SHU IPA
09/10/2022 07:15,14.75,0.51,5.21,12.2,-1062.68,-872.08,0,0.06,22.2,,22,2470,,BrewIQ,SHU IPA
09/10/2022 07:25,14.92,0.51,5.21,,-1062.68,-872.08,0,0.06,22.2,,22,2469,,BrewIQ,SHU IPA
09/10/2022 07:35,15.08,0.51,5.2,,-1062.68,-872.08,0,0.06,22.3,,22,2465,,BrewIQ,SHU IPA
09/10/2022 07:45,15.25,0.5,5.19,12.1,-1053.15,-863.5,0,0.06,22.3,,22,2465,,BrewIQ,SHU IPA
09/10/2022 07:55,15.42,0.5,5.19,,-1053.15,-863.5,0,0.06,22.2,,22,2468,,BrewIQ,SHU IPA
09/10/2022 08:05,15.58,0.5,5.19,,-1053.15,-863.5,0,0.06,22.2,,22,2468,,BrewIQ,SHU IPA
09/10/2022 08:15,15.75,0.5,5.18,12.1,-1053.15,-863.5,0,0.06,22.2,,22,2468,,BrewIQ,SHU IPA
09/10/2022 08:25,15.92,0.5,5.18,,-1053.15,-863.5,0,0.06,22.2,,22,2468,,BrewIQ,SHU IPA
09/10/2022 08:35,16.08,0.49,5.17,,-1053.15,-863.5,0,0.06,22.3,,22,2464,,BrewIQ,SHU IPA
09/10/2022 08:45,16.25,0.49,5.16,12.1,-1053.15,-863.5,0,0.06,22.3,,22,2464,,BrewIQ,SHU IPA
09/10/2022 08:55,16.42,0.49,5.16,,-1053.15,-863.5,0,0.06,22.3,,22,2464,,BrewIQ,SHU IPA
09/10/2022 09:05,16.58,0.49,5.16,,-1053.15,-863.5,0,0.06,22.3,,22,2463,,BrewIQ,SHU IPA
09/10/2022 09:15,16.75,0.49,5.15,12.1,-1053.15,-863.5,0,0.06,22.3,,22,2460,,BrewIQ,SHU IPA
09/10/2022 09:25,16.92,0.49,5.14,,-1053.15,-863.5,0,0.06,22.2,,22,2466,,BrewIQ,SHU IPA
09/10/2022 09:35,17.08,0.49,5.14,,-1053.15,-863.5,0,0.06,22.2,,22,2466,,BrewIQ,SHU IPA
09/10/2022 09:45,17.25,0.49,5.13,12.1,-1053.15,-863.5,0,0.06,22.3,,22,2463,,BrewIQ,SHU IPA
09/10/2022 09:55,17.42,0.48,5.13,,-1053.15,-863.5,0,0.06,22.3,,22,2463,,BrewIQ,SHU IPA
09/10/2022 10:05,17.58,0.48,5.12,,-1053.15,-863.5,0,0.06,22.3,,22,2462,,BrewIQ,SHU IPA
09/10/2022 10:15,17.75,0.48,5.11,12.1,-1053.15,-863.5,0,0.06,22.2,,22,2466,,BrewIQ,SHU IPA
09/10/2022 10:25,17.92,0.48,5.12,,-1053.15,-863.5,0,0.06,22.2,,22,2465,,BrewIQ,SHU IPA
