Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
04/01/2025 05:58,928.97,0.43,4.58,2.5,0.07,5.3,5.656,6,1175,,BrewIQ,SHU IPA
04/01/2025 06:18,929.3,0.42,4.68,2.5,0.07,5.3,5.656,6,1173,,BrewIQ,SHU IPA
04/01/2025 06:38,929.63,0.42,4.63,2.5,0.07,5.3,5.656,6,1197,,BrewIQ,SHU IPA
04/01/2025 06:58,929.97,0.42,4.62,2.5,0.07,5.3,5.656,6,1176,,BrewIQ,SHU IPA
04/01/2025 07:18,930.3,0.43,4.62,2.5,0.07,5.3,5.656,6,1166,,BrewIQ,SHU IPA
04/01/2025 07:38,930.63,0.43,4.68,2.5,0.07,5.3,5.656,6,1167,,BrewIQ,SHU IPA
04/01/2025 07:58,930.97,0.42,4.64,2.5,0.07,5.3,5.656,6,1164,,BrewIQ,SHU IPA
04/01/2025 08:18,931.3,0.43,4.65,2.5,0.07,5.3,5.656,6,1162,,BrewIQ,SHU IPA
04/01/2025 08:38,931.63,0.44,4.63,2.5,0.07,5.3,5.656,6,1124,,BrewIQ,SHU IPA
04/01/2025 08:58,931.97,0.43,4.66,2.5,0.07,5.3,5.656,6,1104,,BrewIQ,SHU IPA
04/01/2025 09:18,932.3,0.43,4.68,2.5,0.07,5.3,5.656,6,1080,,BrewIQ,SHU IPA
04/01/2025 09:38,932.63,0.43,4.66,2.5,0.07,5.4,5.756,6,1069,,BrewIQ,SHU IPA
04/01/2025 09:58,932.97,0.43,4.64,2.5,0.07,5.4,5.756,6,1092,,BrewIQ,SHU IPA
04/01/2025 10:18,933.3,0.44,4.64,2.5,0.07,5.3,5.656,6,1111,,BrewIQ,SHU IPA
04/01/2025 10:38,933.63,0.44,4.67,2.5,0.07,5.3,5.656,6,1116,,BrewIQ,SHU IPA
04/01/2025 10:58,933.97,0.42,4.65,2.5,0.07,5.3,5.656,6,1118,,BrewIQ,SHU IPA
04/01/2025 11:18,934.3,0.42,4.64,2.5,0.07,5.3,5.656,6,1102,,BrewIQ,SHU IPA
04/01/2025 11:38,934.63,0.43,4.67,2.5,0.06,5.3,5.656,6,1089,,BrewIQ,SHU IPA
04/01/2025 11:58,934.97,0.42,4.59,2.5,0.07,5.3,5.656,6,1087,,BrewIQ,SHU IPA
04/01/2025 12:18,935.3,0.43,4.62,2.5,0.07,5.3,5.656,6,1098,,BrewIQ,SHU IPA
04/01/2025 12:38,935.63,0.43,4.59,2.5,0.07,5.3,5.656,6,982,,BrewIQ,SHU IPA
04/01/2025 12:58,935.97,0.43,4.61,2.5,0.07,5.3,5.656,6,1000,,BrewIQ,SHU IPA
04/01/2025 13:18,936.3,0.43,4.66,2.5,0.07,5.3,5.656,6,1013,,BrewIQ,SHU IPA
04/01/2025 13:38,936.63,0.43,4.61,2.5,0.07,5.3,5.656,6,1022,,BrewIQ,SHU IPA
04/01/2025 13:58,936.97,0.43,4.66,2.5,0.07,5.3,5.656,6,1030,,BrewIQ,SHU IPA
04/01/2025 14:18,937.3,0.43,4.62,2.5,0.07,5.3,5.656,6,1031,,BrewIQ,SHU IPA
04/01/2025 14:38,937.63,0.42,4.65,2.5,0.07,5.3,5.656,6,1034,,BrewIQ,SHU IPA
04/01/2025 14:58,937.97,0.43,4.65,2.5,0.07,5.3,5.656,6,1037,,BrewIQ,SHU IPA
04/01/2025 15:18,938.3,0.42,4.68,2.5,0.07,5.2,5.556,6,1039,,BrewIQ,SHU IPA
04/01/2025 15:38,938.63,0.43,4.59,2.5,0.07,5.3,5.656,5,1044,,BrewIQ,SHU IPA
04/01/2025 15:58,938.97,0.43,4.6,2.5,0.07,5.2,5.556,5,1046,,BrewIQ,SHU IPA
04/01/2025 16:18,939.3,0.43,4.66,2.5,0.07,5.2,5.556,5,1053,,BrewIQ,SHU IPA
04/01/2025 16:38,939.63,0.43,4.67,2.5,0.06,5.2,5.556,5,1055,,BrewIQ,SHU IPA
04/01/2025 16:58,939.97,0.43,4.58,2.5,0.07,5.2,5.556,5,1057,,BrewIQ,SHU IPA
04/01/2025 17:18,940.3,0.42,4.58,2.5,0.07,5.2,5.556,6,1057,,BrewIQ,SHU IPA
04/01/2025 17:38,940.63,0.42,4.64,2.5,0.07,5.2,5.556,5,1057,,BrewIQ,SHU IPA
04/01/2025 17:58,940.97,0.43,4.59,2.5,0.07,5.2,5.556,5,1059,,BrewIQ,SHU IPA
04/01/2025 18:18,941.3,0.42,4.58,2.5,0.07,5.2,5.556,5,1059,,BrewIQ,SHU IPA
04/01/2025 18:38,941.63,0.43,4.63,2.5,0.07,5.2,5.556,6,1062,,BrewIQ,SHU IPA
04/01/2025 18:58,941.97,0.43,4.59,2.5,0.07,5.2,5.556,5,1063,,BrewIQ,SHU IPA
04/01/2025 19:18,942.3,0.43,4.62,2.5,0.07,5.2,5.556,5,1066,,BrewIQ,SHU IPA
04/01/2025 19:38,942.63,0.42,4.59,2.5,0.07,5.2,5.556,5,1067,,BrewIQ,SHU IPA
04/01/2025 19:58,942.97,0.43,4.59,2.5,0.06,5.2,5.556,6,1064,,BrewIQ,SHU IPA
04/01/2025 20:18,943.3,0.43,4.6,2.5,0.07,5.2,5.556,6,1069,,BrewIQ,SHU IPA
04/01/2025 20:38,943.63,0.42,4.63,2.5,0.07,5.2,5.556,5,1069,,BrewIQ,SHU IPA
04/01/2025 20:58,943.97,0.42,4.59,2.5,0.07,5.2,5.556,5,1070,,BrewIQ,SHU IPA
04/01/2025 21:18,944.3,0.42,4.58,2.5,0.07,5.2,5.556,5,1072,,BrewIQ,SHU IPA
04/01/2025 21:38,944.63,0.43,4.62,2.5,0.07,5.2,5.556,6,1073,,BrewIQ,SHU IPA
04/01/2025 21:58,944.97,0.43,4.6,2.5,0.07,5.2,5.556,6,1072,,BrewIQ,SHU IPA
04/01/2025 22:18,945.3,0.42,4.65,2.5,0.07,5.2,5.556,6,1074,,BrewIQ,SHU IPA
04/01/2025 22:38,945.63,0.42,4.62,2.5,0.07,5.2,5.556,6,1076,,BrewIQ,SHU IPA
04/01/2025 22:58,945.97,0.43,4.67,2.5,0.07,5.2,5.556,6,1075,,BrewIQ,SHU IPA
04/01/2025 23:18,946.3,0.42,4.68,2.5,0.07,5.2,5.556,6,1076,,BrewIQ,SHU IPA
04/01/2025 23:38,946.63,0.42,4.6,2.5,0.07,5.2,5.556,6,1077,,BrewIQ,SHU IPA
04/01/2025 23:58,946.97,0.42,4.68,2.5,0.07,5.2,5.556,5,1080,,BrewIQ,SHU IPA
04/02/2025 00:18,947.3,0.42,4.67,2.5,0.07,5.2,5.556,5,1084,,BrewIQ,SHU IPA
04/02/2025 00:38,947.63,0.42,4.62,2.5,0.07,5.2,5.556,5,1085,,BrewIQ,SHU IPA
04/02/2025 00:58,947.97,0.42,4.66,2.5,0.07,5.2,5.556,5,1085,,BrewIQ,SHU IPA
04/02/2025 01:18,948.3,0.42,4.64,2.5,0.07,5.2,5.556,5,1088,,BrewIQ,SHU IPA
04/02/2025 01:38,948.63,0.42,4.64,2.5,0.07,5.2,5.556,5,1087,,BrewIQ,SHU IPA
04/02/2025 01:58,948.97,0.43,4.62,2.5,0.07,5.2,5.556,6,1087,,BrewIQ,SHU IPA
04/02/2025 02:18,949.3,0.43,4.61,2.5,0.07,5.2,5.556,6,1089,,BrewIQ,SHU IPA
04/02/2025 02:38,949.63,0.42,4.64,2.5,0.07,5.2,5.556,6,1094,,BrewIQ,SHU IPA
04/02/2025 02:58,949.97,0.43,4.65,2.5,0.07,5.2,5.556,6,1119,,BrewIQ,SHU IPA
04/02/2025 03:18,950.3,0.42,4.63,2.5,0.07,5.2,5.556,6,1123,,BrewIQ,SHU IPA
04/02/2025 03:38,950.63,0.42,4.6,2.5,0.07,5.2,5.556,6,1126,,BrewIQ,SHU IPA
04/02/2025 03:58,950.97,0.43,4.59,2.5,0.07,5.2,5.556,6,1128,,BrewIQ,SHU IPA
04/02/2025 04:18,951.3,0.42,4.66,2.5,0.07,5.2,5.556,6,1130,,BrewIQ,SHU IPA
04/02/2025 04:38,951.63,0.43,4.6,2.5,0.07,5.2,5.556,6,1131,,BrewIQ,SHU IPA
04/02/2025 04:58,951.97,0.43,4.59,2.5,0.07,5.2,5.556,6,1133,,BrewIQ,SHU IPA
04/02/2025 05:18,952.3,0.43,4.58,2.5,0.07,5.2,5.556,6,1136,,BrewIQ,SHU IPA
04/02/2025 05:38,952.63,0.43,4.66,2.5,0.07,5.2,5.556,6,1138,,BrewIQ,SHU IPA
04/02/2025 05:58,952.97,0.43,4.67,2.5,0.07,5.2,5.556,6,1140,,BrewIQ,SHU IPA
04/02/2025 06:18,953.3,0.43,4.67,2.5,0.07,5.2,5.556,6,1142,,BrewIQ,SHU IPA
04/02/2025 06:38,953.63,0.43,4.67,2.5,0.07,5.2,5.556,6,1144,,BrewIQ,SHU IPA
04/02/2025 06:58,953.97,0.43,4.66,2.5,0.07,5.2,5.556,6,1148,,BrewIQ,SHU IPA
04/02/2025 07:18,954.3,0.42,4.68,2.5,0.07,5.2,5.556,6,1151,,BrewIQ,SHU IPA
04/02/2025 07:38,954.63,0.43,4.66,2.5,0.07,5.2,5.556,6,1154,,BrewIQ,SHU IPA
04/02/2025 07:58,954.97,0.43,4.58,2.5,0.07,5.2,5.556,6,1154,,BrewIQ,SHU IPA
04/02/2025 08:18,955.3,0.43,4.59,2.5,0.07,5.2,5.556,6,1155,,BrewIQ,SHU IPA
04/02/2025 08:38,955.63,0.43,4.58,2.5,0.07,5.2,5.556,6,1157,,BrewIQ,SHU IPA
04/02/2025 08:58,955.97,0.43,4.61,2.5,0.07,5.2,5.556,6,1161,,BrewIQ,SHU IPA
04/02/2025 09:18,956.3,0.43,4.65,2.5,0.07,5.2,5.556,6,1178,,BrewIQ,SHU IPA
04/02/2025 09:38,956.63,0.43,4.59,2.5,0.07,5.2,5.556,6,1162,,BrewIQ,SHU IPA
04/02/2025 09:58,956.97,0.42,4.63,2.5,0.07,5.2,5.556,6,1164,,BrewIQ,SHU IPA
04/02/2025 10:18,957.3,0.42,4.61,2.5,0.07,5.2,5.556,6,1167,,BrewIQ,SHU IPA
04/02/2025 10:38,957.63,0.43,4.63,2.5,0.07,5.2,5.556,6,1169,,BrewIQ,SHU IPA
04/02/2025 10:58,957.97,0.43,4.61,2.5,0.07,5.2,5.556,5,1170,,BrewIQ,SHU IPA
04/02/2025 11:18,958.3,0.43,4.59,2.5,0.07,5.2,5.556,5,1173,,BrewIQ,SHU IPA
04/02/2025 11:38,958.63,0.43,4.62,2.5,0.07,5.2,5.556,5,1174,,BrewIQ,SHU IPA
04/02/2025 11:58,958.97,0.42,4.64,2.5,0.07,5.2,5.556,5,1177,,BrewIQ,SHU IPA
04/02/2025 12:18,959.3,0.42,4.64,2.5,0.07,5.2,5.556,6,1178,,BrewIQ,SHU IPA
04/02/2025 12:38,959.63,0.42,4.68,2.5,0.07,5.2,5.556,5,1179,,BrewIQ,SHU IPA
04/02/2025 12:58,959.97,0.42,4.63,2.5,0.07,5.2,5.556,5,1181,,BrewIQ,SHU IPA
04/02/2025 13:18,960.3,0.42,4.61,2.5,0.07,5.2,5.556,5,1182,,BrewIQ,SHU IPA
04/02/2025 13:38,960.63,0.42,4.68,2.5,0.07,5.2,5.556,6,1179,,BrewIQ,SHU IPA
04/02/2025 13:58,960.97,0.42,4.66,2.5,0.07,5.2,5.556,6,1178,,BrewIQ,SHU IPA
04/02/2025 14:18,961.3,0.42,4.66,2.5,0.07,5.2,5.556,6,1177,,BrewIQ,SHU IPA
04/02/2025 14:38,961.63,0.43,4.59,2.5,0.07,5.2,5.556,6,1177,,BrewIQ,SHU IPA
04/02/2025 14:58,961.97,0.43,4.59,2.5,0.07,5.2,5.556,6,1181,,BrewIQ,SHU IPA
04/02/2025 15:18,962.3,0.43,4.64,2.5,0.07,5.2,5.556,6,1179,,BrewIQ,SHU IPA
04/02/2025 15:38,962.63,0.43,4.63,2.5,0.07,5.2,5.556,6,1182,,BrewIQ,SHU IPA
04/02/2025 15:58,962.97,0.43,4.68,2.5,0.07,5.1,5.456,6,1182,,BrewIQ,SHU IPA
04/02/2025 16:18,963.3,0.42,4.6,2.5,0.07,5.2,5.556,5,1183,,BrewIQ,SHU IPA
04/02/2025 16:38,963.63,0.42,4.62,2.5,0.07,5.2,5.556,5,1183,,BrewIQ,SHU IPA
04/02/2025 16:58,963.97,0.42,4.62,2.5,0.07,5.2,5.556,6,1182,,BrewIQ,SHU IPA
04/02/2025 17:18,964.3,0.43,4.59,2.5,0.07,5.2,5.556,6,1184,,BrewIQ,SHU IPA
04/02/2025 17:38,964.63,0.43,4.67,2.5,0.07,5.2,5.556,6,1181,,BrewIQ,SHU IPA
04/02/2025 17:58,964.97,0.42,4.62,2.5,0.07,5.2,5.556,6,1213,,BrewIQ,SHU IPA
04/02/2025 18:18,965.3,0.42,4.62,2.5,0.07,5.2,5.556,6,1222,,BrewIQ,SHU IPA
04/02/2025 18:38,965.63,0.43,4.62,2.5,0.07,5.2,5.556,6,1222,,BrewIQ,SHU IPA
04/02/2025 18:58,965.97,0.42,4.68,2.5,0.07,5.2,5.556,6,1231,,BrewIQ,SHU IPA
04/02/2025 19:18,966.3,0.42,4.65,2.5,0.07,5.2,5.556,6,1234,,BrewIQ,SHU IPA
04/02/2025 19:38,966.63,0.42,4.63,2.5,0.07,5.2,5.556,6,1236,,BrewIQ,SHU IPA
04/02/2025 19:58,966.97,0.43,4.62,2.5,0.07,5.2,5.556,6,1236,,BrewIQ,SHU IPA
04/02/2025 20:18,967.3,0.43,4.59,2.5,0.07,5.2,5.556,6,1238,,BrewIQ,SHU IPA
04/02/2025 20:38,967.63,0.43,4.66,2.5,0.07,5.2,5.556,6,1237,,BrewIQ,SHU IPA
04/02/2025 20:58,967.97,0.42,4.61,2.5,0.07,5.2,5.556,6,1238,,BrewIQ,SHU IPA
04/02/2025 21:18,968.3,0.43,4.63,2.5,0.07,5.2,5.556,6,1242,,BrewIQ,SHU IPA
04/02/2025 21:38,968.63,0.42,4.63,2.5,0.07,5.2,5.556,6,1242,,BrewIQ,SHU IPA
04/02/2025 21:58,968.97,0.42,4.64,2.5,0.07,5.2,5.556,6,1243,,BrewIQ,SHU IPA
04/02/2025 22:18,969.3,0.43,4.62,2.5,0.07,5.2,5.556,6,1246,,BrewIQ,SHU IPA
04/02/2025 22:38,969.63,0.43,4.64,2.5,0.07,5.2,5.556,6,1242,,BrewIQ,SHU IPA
04/02/2025 22:58,969.97,0.43,4.62,2.5,0.07,5.2,5.556,6,1246,,BrewIQ,SHU IPA
04/02/2025 23:18,970.3,0.43,4.59,2.5,0.07,5.2,5.556,6,1249,,BrewIQ,SHU IPA
04/02/2025 23:38,970.63,0.42,4.64,2.5,0.07,5.2,5.556,6,1251,,BrewIQ,SHU IPA
04/02/2025 23:58,970.97,0.43,4.61,2.5,0.07,5.2,5.556,6,1251,,BrewIQ,SHU IPA
04/03/2025 00:18,971.3,0.42,4.63,2.5,0.07,5.2,5.556,6,1252,,BrewIQ,SHU IPA
04/03/2025 00:38,971.63,0.43,4.67,2.5,0.07,5.2,5.556,6,1252,,BrewIQ,SHU IPA
04/03/2025 00:58,971.97,0.43,4.59,2.5,0.07,5.2,5.556,6,1253,,BrewIQ,SHU IPA
04/03/2025 01:18,972.3,0.43,4.59,2.5,0.07,5.2,5.556,6,1254,,BrewIQ,SHU IPA
04/03/2025 01:38,972.63,0.42,4.68,2.5,0.07,5.2,5.556,6,1256,,BrewIQ,SHU IPA
04/03/2025 01:58,972.97,0.41,4.61,2.5,0.07,5.2,5.556,6,1255,,BrewIQ,SHU IPA
04/03/2025 02:18,973.3,0.41,4.65,2.5,0.07,5.2,5.556,6,1256,,BrewIQ,SHU IPA
04/03/2025 02:38,973.63,0.41,4.65,2.5,0.07,5.2,5.556,6,1255,,BrewIQ,SHU IPA
04/03/2025 02:58,973.97,0.42,4.63,2.5,0.07,5.2,5.556,6,1258,,BrewIQ,SHU IPA
04/03/2025 03:18,974.3,0.42,4.58,2.5,0.07,5.2,5.556,6,1259,,BrewIQ,SHU IPA
04/03/2025 03:38,974.63,0.42,4.65,2.5,0.07,5.2,5.556,6,1259,,BrewIQ,SHU IPA
04/03/2025 03:58,974.97,0.42,4.62,2.5,0.06,5.2,5.556,6,1261,,BrewIQ,SHU IPA
04/03/2025 04:18,975.3,0.42,4.58,2.5,0.07,5.2,5.556,6,1262,,BrewIQ,SHU IPA
04/03/2025 04:38,975.63,0.42,4.65,2.5,0.07,5.2,5.556,6,1259,,BrewIQ,SHU IPA
04/03/2025 04:58,975.97,0.42,4.68,2.5,0.07,5.2,5.556,6,1261,,BrewIQ,SHU IPA
04/03/2025 05:18,976.3,0.42,4.63,2.5,0.07,5.2,5.556,6,1263,,BrewIQ,SHU IPA
04/03/2025 05:38,976.63,0.42,4.58,2.5,0.07,5.2,5.556,6,1263,,BrewIQ,SHU IPA
04/03/2025 05:58,976.97,0.42,4.63,2.5,0.07,5.2,5.556,6,1267,,BrewIQ,SHU IPA
04/03/2025 06:18,977.3,0.42,4.59,2.5,0.07,5.2,5.556,6,1265,,BrewIQ,SHU IPA
04/03/2025 06:38,977.63,0.43,4.67,2.5,0.07,5.2,5.556,6,1262,,BrewIQ,SHU IPA
04/03/2025 06:58,977.97,0.43,4.59,2.5,0.07,5.2,5.556,6,1264,,BrewIQ,SHU IPA
04/03/2025 07:18,978.3,0.43,4.64,2.5,0.07,5.2,5.556,6,1265,,BrewIQ,SHU IPA
04/03/2025 07:38,978.63,0.42,4.61,2.5,0.07,5.2,5.556,6,1266,,BrewIQ,SHU IPA
04/03/2025 07:58,978.97,0.42,4.64,2.5,0.07,5.2,5.556,6,1264,,BrewIQ,SHU IPA
04/03/2025 08:18,979.3,0.43,4.64,2.5,0.07,5.2,5.556,6,1267,,BrewIQ,SHU IPA
04/03/2025 08:38,979.63,0.42,4.62,2.5,0.07,5.2,5.556,6,1268,,BrewIQ,SHU IPA
04/03/2025 08:58,979.97,0.42,4.62,2.5,0.07,5.2,5.556,6,1267,,BrewIQ,SHU IPA
04/03/2025 09:18,980.3,0.43,4.64,2.5,0.07,5.2,5.556,6,1268,,BrewIQ,SHU IPA
04/03/2025 09:38,980.63,0.42,4.66,2.5,0.07,5.2,5.556,6,1269,,BrewIQ,SHU IPA
04/03/2025 09:58,980.97,0.42,4.66,2.5,0.07,5.2,5.556,6,1272,,BrewIQ,SHU IPA
04/03/2025 10:18,981.3,0.43,4.68,2.5,0.07,5.2,5.556,6,1270,,BrewIQ,SHU IPA
04/03/2025 10:38,981.63,0.43,4.63,2.5,0.07,5.3,5.656,6,1275,,BrewIQ,SHU IPA
04/03/2025 10:58,981.97,0.43,4.62,2.5,0.07,5.2,5.556,6,1274,,BrewIQ,SHU IPA
04/03/2025 11:18,982.3,0.43,4.61,2.5,0.07,5.2,5.556,6,1274,,BrewIQ,SHU IPA
04/03/2025 11:38,982.63,0.42,4.6,2.5,0.07,5.2,5.556,6,1273,,BrewIQ,SHU IPA
04/03/2025 11:58,982.97,0.42,4.68,2.5,0.07,5.2,5.556,6,1277,,BrewIQ,SHU IPA
04/03/2025 12:18,983.3,0.42,4.66,2.5,0.07,5.2,5.556,6,1273,,BrewIQ,SHU IPA
04/03/2025 12:38,983.63,0.42,4.66,2.5,0.07,5.2,5.556,6,1277,,BrewIQ,SHU IPA
04/03/2025 12:58,983.97,0.42,4.61,2.5,0.07,5.2,5.556,6,1278,,BrewIQ,SHU IPA
04/03/2025 13:18,984.3,0.41,4.63,2.5,0.07,5.2,5.556,5,1278,,BrewIQ,SHU IPA
04/03/2025 13:38,984.63,0.41,4.61,2.5,0.07,5.2,5.556,6,1279,,BrewIQ,SHU IPA
04/03/2025 13:58,984.97,0.42,4.59,2.5,0.07,5.2,5.556,6,1276,,BrewIQ,SHU IPA
04/03/2025 14:18,985.3,0.42,4.62,2.5,0.07,5.2,5.556,6,1277,,BrewIQ,SHU IPA
04/03/2025 14:38,985.63,0.42,4.61,2.5,0.07,5.2,5.556,6,1276,,BrewIQ,SHU IPA
04/03/2025 14:58,985.97,0.42,4.62,2.5,0.07,5.2,5.556,6,1275,,BrewIQ,SHU IPA
04/03/2025 15:18,986.3,0.43,4.61,2.5,0.07,5.2,5.556,6,1278,,BrewIQ,SHU IPA
04/03/2025 15:38,986.63,0.43,4.63,2.5,0.07,5.2,5.556,6,1273,,BrewIQ,SHU IPA
04/03/2025 15:58,986.97,0.43,4.6,2.5,0.07,5.2,5.556,6,1275,,BrewIQ,SHU IPA
04/03/2025 16:18,987.3,0.43,4.63,2.5,0.07,5.2,5.556,6,1274,,BrewIQ,SHU IPA
04/03/2025 16:38,987.63,0.43,4.59,2.5,0.07,5.2,5.556,6,1275,,BrewIQ,SHU IPA
04/03/2025 16:58,987.97,0.42,4.59,2.5,0.07,5.2,5.556,6,1273,,BrewIQ,SHU IPA
04/03/2025 17:18,988.3,0.42,4.66,2.5,0.07,5.2,5.556,6,1277,,BrewIQ,SHU IPA
04/03/2025 17:38,988.63,0.43,4.67,2.5,0.07,5.2,5.556,6,1275,,BrewIQ,SHU IPA
04/03/2025 17:58,988.97,0.42,4.68,2.5,0.07,5.2,5.556,6,1276,,BrewIQ,SHU IPA
04/03/2025 18:18,989.3,0.43,4.63,2.5,0.07,5.2,5.556,6,1275,,BrewIQ,SHU IPA
04/03/2025 18:38,989.63,0.42,4.64,2.5,0.06,5.2,5.556,6,1275,,BrewIQ,SHU IPA
04/03/2025 18:58,989.97,0.43,4.65,2.5,0.07,5.2,5.556,6,1272,,BrewIQ,SHU IPA
04/03/2025 19:18,990.3,0.43,4.63,2.5,0.07,5.2,5.556,6,1274,,BrewIQ,SHU IPA
04/03/2025 19:38,990.63,0.42,4.64,2.5,0.07,5.2,5.556,6,1275,,BrewIQ,SHU IPA
04/03/2025 19:58,990.97,0.43,4.59,2.5,0.07,5.2,5.556,6,1272,,BrewIQ,SHU IPA
04/03/2025 20:18,991.3,0.42,4.62,2.5,0.07,5.2,5.556,6,1275,,BrewIQ,SHU IPA
04/03/2025 20:38,991.63,0.42,4.59,2.5,0.07,5.2,5.556,6,1274,,BrewIQ,SHU IPA
04/03/2025 20:58,991.97,0.42,4.63,2.5,0.07,5.2,5.556,6,1273,,BrewIQ,SHU IPA
04/03/2025 21:18,992.3,0.42,4.64,2.5,0.07,5.2,5.556,6,1273,,BrewIQ,SHU IPA
04/03/2025 21:38,992.63,0.42,4.63,2.5,0.07,5.2,5.556,6,1274,,BrewIQ,SHU IPA
04/03/2025 21:58,992.97,0.42,4.64,2.5,0.07,5.2,5.556,6,1276,,BrewIQ,SHU IPA
04/03/2025 22:18,993.3,0.42,4.67,2.5,0.07,5.2,5.556,6,1276,,BrewIQ,SHU IPA
04/03/2025 22:38,993.63,0.42,4.62,2.5,0.07,5.2,5.556,6,1276,,BrewIQ,SHU IPA
04/03/2025 22:58,993.97,0.42,4.64,2.5,0.07,5.2,5.556,6,1276,,BrewIQ,SHU IPA
04/03/2025 23:18,994.3,0.42,4.66,2.5,0.07,5.2,5.556,6,1276,,BrewIQ,SHU IPA
04/03/2025 23:38,994.63,0.42,4.65,2.5,0.07,5.3,5.656,6,1276,,BrewIQ,SHU IPA
04/03/2025 23:58,994.97,0.41,4.67,2.5,0.07,5.2,5.556,6,1273,,BrewIQ,SHU IPA
04/04/2025 00:18,995.3,0.41,4.66,2.5,0.07,5.2,5.556,6,1271,,BrewIQ,SHU IPA
04/04/2025 00:38,995.63,0.42,4.68,2.5,0.07,5.2,5.556,6,1273,,BrewIQ,SHU IPA
04/04/2025 00:58,995.97,0.44,4.64,2.5,0.07,5.2,5.556,6,1273,,BrewIQ,SHU IPA
04/04/2025 01:18,996.3,0.42,4.61,2.5,0.07,5.2,5.556,6,1272,,BrewIQ,SHU IPA
04/04/2025 01:38,996.63,0.42,4.68,2.5,0.07,5.2,5.556,6,1272,,BrewIQ,SHU IPA
04/04/2025 01:58,996.97,0.42,4.65,2.5,0.07,5.3,5.656,6,1262,,BrewIQ,SHU IPA
04/04/2025 02:18,997.3,0.41,4.68,2.5,0.07,5.2,5.556,6,1232,,BrewIQ,SHU IPA
04/04/2025 02:38,997.63,0.41,4.64,2.5,0.07,5.2,5.556,6,1235,,BrewIQ,SHU IPA
04/04/2025 02:58,997.97,0.43,4.68,2.5,0.07,5.2,5.556,6,1239,,BrewIQ,SHU IPA
04/04/2025 03:18,998.3,0.42,4.65,2.5,0.07,5.2,5.556,6,1257,,BrewIQ,SHU IPA
04/04/2025 03:38,998.63,0.42,4.6,2.5,0.07,5.3,5.656,6,1253,,BrewIQ,SHU IPA
04/04/2025 03:58,998.97,0.41,4.62,2.5,0.07,5.3,5.656,6,1240,,BrewIQ,SHU IPA
04/04/2025 04:18,999.3,0.42,4.64,2.5,0.07,5.2,5.556,6,1241,,BrewIQ,SHU IPA
04/04/2025 04:38,999.63,0.41,4.65,2.5,0.07,5.2,5.556,6,1238,,BrewIQ,SHU IPA
04/04/2025 04:58,999.97,0.41,4.58,2.5,0.07,5.2,5.556,6,1217,,BrewIQ,SHU IPA
04/04/2025 05:18,1000.3,0.42,4.64,2.5,0.06,5.3,5.656,6,1218,,BrewIQ,SHU IPA
04/04/2025 05:38,1000.63,0.42,4.59,2.5,0.07,5.3,5.656,6,1222,,BrewIQ,SHU IPA
04/04/2025 05:58,1000.97,0.42,4.61,2.5,0.07,5.2,5.556,6,1177,,BrewIQ,SHU IPA
04/04/2025 06:18,1001.3,0.42,4.65,2.5,0.07,5.2,5.556,6,1181,,BrewIQ,SHU IPA
04/04/2025 06:38,1001.63,0.42,4.63,2.5,0.07,5.2,5.556,6,1178,,BrewIQ,SHU IPA
04/04/2025 06:58,1001.97,0.42,4.61,2.5,0.07,5.2,5.556,6,1183,,BrewIQ,SHU IPA
04/04/2025 07:18,1002.3,0.42,4.64,2.5,0.07,5.3,5.656,6,1190,,BrewIQ,SHU IPA
04/04/2025 07:38,1002.63,0.41,4.66,2.5,0.07,5.2,5.556,6,1177,,BrewIQ,SHU IPA
04/04/2025 07:58,1002.97,0.42,4.65,2.5,0.07,5.3,5.656,6,1074,,BrewIQ,SHU IPA
04/04/2025 08:18,1003.3,0.42,4.63,2.5,0.07,5.2,5.556,6,1082,,BrewIQ,SHU IPA
04/04/2025 08:38,1003.63,0.43,4.59,2.5,0.07,5.2,5.556,6,1117,,BrewIQ,SHU IPA
04/04/2025 08:58,1003.97,0.43,4.66,2.5,0.07,5.2,5.556,6,1132,,BrewIQ,SHU IPA
04/04/2025 09:18,1004.3,0.42,4.58,2.5,0.07,5.2,5.556,6,1147,,BrewIQ,SHU IPA
04/04/2025 09:38,1004.63,0.42,4.64,2.5,0.07,5.3,5.656,6,1144,,BrewIQ,SHU IPA
04/04/2025 09:58,1004.97,0.42,4.67,2.5,0.07,5.3,5.656,6,1148,,BrewIQ,SHU IPA
04/04/2025 10:18,1005.3,0.43,4.59,2.5,0.07,5.3,5.656,6,1158,,BrewIQ,SHU IPA
04/04/2025 10:38,1005.63,0.43,4.67,2.5,0.07,5.3,5.656,6,1169,,BrewIQ,SHU IPA
04/04/2025 10:58,1005.97,0.42,4.64,2.5,0.07,5.2,5.556,6,1155,,BrewIQ,SHU IPA
04/04/2025 11:18,1006.3,0.42,4.63,2.5,0.07,5.2,5.556,6,1154,,BrewIQ,SHU IPA
04/04/2025 11:38,1006.63,0.43,4.65,2.5,0.07,5.2,5.556,6,1156,,BrewIQ,SHU IPA
04/04/2025 11:58,1006.97,0.43,4.63,2.5,0.07,5.3,5.656,6,1160,,BrewIQ,SHU IPA
