Timestamp (GMT),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
11/19/2024 10:26:00,263.43,0.4,5.02,3,0.08,5.4,5.756,6,1041,,BrewIQ,SHU Lager
11/19/2024 10:46:00,263.77,0.4,5.1,3,0.07,5.4,5.756,6,1046,,BrewIQ,SHU Lager
11/19/2024 11:06:00,264.1,0.4,5.05,3,0.08,5.4,5.756,6,1044,,BrewIQ,SHU Lager
11/19/2024 11:26:00,264.43,0.4,5.05,3,0.07,5.4,5.756,6,1043,,BrewIQ,SHU Lager
11/19/2024 11:46:00,264.77,0.4,5.05,3,0.08,5.4,5.756,6,1043,,BrewIQ,SHU Lager
11/19/2024 12:06:00,265.1,0.4,5.1,3,0.08,5.4,5.756,6,1041,,BrewIQ,SHU Lager
11/19/2024 12:26:00,265.43,0.4,5.05,3,0.08,5.4,5.756,6,1043,,BrewIQ,SHU Lager
11/19/2024 12:46:00,265.77,0.4,5.08,3,0.08,5.4,5.756,6,1040,,BrewIQ,SHU Lager
11/19/2024 13:06:00,266.1,0.4,5.05,3,0.08,5.4,5.756,6,1040,,BrewIQ,SHU Lager
11/19/2024 13:26:00,266.43,0.4,5.06,3,0.07,5.4,5.756,6,1039,,BrewIQ,SHU Lager
11/19/2024 13:46:00,266.77,0.4,5.1,3,0.08,5.4,5.756,6,1039,,BrewIQ,SHU Lager
11/19/2024 14:06:00,267.1,0.4,5.05,3,0.08,5.4,5.756,6,1040,,BrewIQ,SHU Lager
11/19/2024 14:26:00,267.43,0.4,5.02,3,0.08,5.4,5.756,6,1040,,BrewIQ,SHU Lager
11/19/2024 14:46:00,267.77,0.4,5.02,3,0.07,5.4,5.756,6,1038,,BrewIQ,SHU Lager
11/19/2024 15:06:00,268.1,0.4,5.09,3,0.08,5.4,5.756,6,1038,,BrewIQ,SHU Lager
11/19/2024 15:26:00,268.43,0.4,5.05,3,0.08,5.4,5.756,6,1036,,BrewIQ,SHU Lager
11/19/2024 15:46:00,268.77,0.4,5.08,3,0.07,5.4,5.756,6,1032,,BrewIQ,SHU Lager
11/19/2024 16:06:00,269.1,0.4,5.08,3,0.07,5.4,5.756,6,1034,,BrewIQ,SHU Lager
11/19/2024 16:26:00,269.43,0.4,5.07,3,0.08,5.4,5.756,5,1034,,BrewIQ,SHU Lager
11/19/2024 16:46:00,269.77,0.4,5.02,3,0.07,5.4,5.756,6,1034,,BrewIQ,SHU Lager
11/19/2024 17:06:00,270.1,0.4,5.09,3,0.08,5.4,5.756,6,1032,,BrewIQ,SHU Lager
11/19/2024 17:26:00,270.43,0.4,5.04,3,0.07,5.4,5.756,6,1028,,BrewIQ,SHU Lager
11/19/2024 17:46:00,270.77,0.4,5.06,3,0.07,5.4,5.756,6,1031,,BrewIQ,SHU Lager
11/19/2024 18:06:00,271.1,0.4,5.06,3,0.07,5.4,5.756,6,1031,,BrewIQ,SHU Lager
11/19/2024 18:26:00,271.43,0.4,5.02,3,0.07,5.4,5.756,6,1028,,BrewIQ,SHU Lager
11/19/2024 18:46:00,271.77,0.4,5.1,3,0.07,5.4,5.756,6,1031,,BrewIQ,SHU Lager
11/19/2024 19:06:00,272.1,0.4,5.07,3,0.08,5.4,5.756,6,1029,,BrewIQ,SHU Lager
11/19/2024 19:26:00,272.43,0.4,5.01,3,0.07,5.4,5.756,6,1026,,BrewIQ,SHU Lager
11/19/2024 19:46:00,272.77,0.4,5.1,3,0.07,5.4,5.756,6,1025,,BrewIQ,SHU Lager
11/19/2024 20:06:00,273.1,0.4,5.05,3,0.07,5.4,5.756,6,1025,,BrewIQ,SHU Lager
11/19/2024 20:26:00,273.43,0.4,5.04,3,0.08,5.4,5.756,6,1022,,BrewIQ,SHU Lager
11/19/2024 20:46:00,273.77,0.4,5.03,3,0.08,5.4,5.756,6,1021,,BrewIQ,SHU Lager
11/19/2024 21:06:00,274.1,0.4,5.05,3,0.07,5.4,5.756,6,1026,,BrewIQ,SHU Lager
11/19/2024 21:26:00,274.43,0.4,5.1,3,0.08,5.4,5.756,6,1020,,BrewIQ,SHU Lager
11/19/2024 21:46:00,274.77,0.4,5.1,3,0.07,5.4,5.756,6,1019,,BrewIQ,SHU Lager
11/19/2024 22:06:00,275.1,0.4,5.04,3,0.07,5.4,5.756,6,1017,,BrewIQ,SHU Lager
11/19/2024 22:26:00,275.43,0.4,5.02,3,0.08,5.4,5.756,6,1017,,BrewIQ,SHU Lager
11/19/2024 22:46:00,275.77,0.4,5.07,3,0.07,5.4,5.756,6,1016,,BrewIQ,SHU Lager
11/19/2024 23:06:00,276.1,0.4,5.07,3,0.08,5.4,5.756,6,1019,,BrewIQ,SHU Lager
11/19/2024 23:26:00,276.43,0.4,5.05,3,0.07,5.4,5.756,6,1017,,BrewIQ,SHU Lager
11/19/2024 23:46:00,276.77,0.4,5.06,3,0.07,5.4,5.756,6,1014,,BrewIQ,SHU Lager
11/20/2024 00:06:00,277.1,0.4,5.05,3,0.08,5.4,5.756,6,1018,,BrewIQ,SHU Lager
11/20/2024 00:26:00,277.43,0.4,5.04,3,0.07,5.4,5.756,6,1016,,BrewIQ,SHU Lager
11/20/2024 00:46:00,277.77,0.4,5.04,3,0.08,5.4,5.756,6,1015,,BrewIQ,SHU Lager
11/20/2024 01:06:00,278.1,0.4,5.06,3,0.08,5.4,5.756,6,1011,,BrewIQ,SHU Lager
11/20/2024 01:26:00,278.43,0.4,5.04,3,0.08,5.4,5.756,6,1025,,BrewIQ,SHU Lager
11/20/2024 01:46:00,278.77,0.4,5.06,3,0.08,5.4,5.756,6,1014,,BrewIQ,SHU Lager
11/20/2024 02:06:00,279.1,0.4,5.06,3,0.07,5.4,5.756,6,1010,,BrewIQ,SHU Lager
11/20/2024 02:26:00,279.43,0.4,5.06,3,0.07,5.4,5.756,6,1012,,BrewIQ,SHU Lager
11/20/2024 02:46:00,279.77,0.4,5.06,3,0.07,5.4,5.756,6,1012,,BrewIQ,SHU Lager
11/20/2024 03:06:00,280.1,0.4,5.1,3,0.07,5.4,5.756,6,1011,,BrewIQ,SHU Lager
11/20/2024 03:26:00,280.43,0.4,5.01,3,0.08,5.4,5.756,6,1016,,BrewIQ,SHU Lager
11/20/2024 03:46:00,280.77,0.4,5.05,3,0.08,5.4,5.756,6,1011,,BrewIQ,SHU Lager
11/20/2024 04:06:00,281.1,0.4,5.06,3,0.07,5.4,5.756,6,1007,,BrewIQ,SHU Lager
11/20/2024 04:26:00,281.43,0.4,5.1,3,0.07,5.4,5.756,6,1005,,BrewIQ,SHU Lager
11/20/2024 04:46:00,281.77,0.4,5.09,3,0.08,5.4,5.756,6,1005,,BrewIQ,SHU Lager
11/20/2024 05:06:00,282.1,0.4,5.04,3,0.07,5.4,5.756,6,1005,,BrewIQ,SHU Lager
11/20/2024 05:26:00,282.43,0.4,5.02,3,0.07,5.4,5.756,6,1006,,BrewIQ,SHU Lager
11/20/2024 05:46:00,282.77,0.4,5.03,3,0.08,5.4,5.756,6,999,,BrewIQ,SHU Lager
11/20/2024 06:06:00,283.1,0.4,5.1,3,0.08,5.4,5.756,6,1000,,BrewIQ,SHU Lager
11/20/2024 06:26:00,283.43,0.4,5.05,3,0.08,5.4,5.756,6,1000,,BrewIQ,SHU Lager
11/20/2024 06:46:00,283.77,0.4,5.1,3,0.07,5.4,5.756,6,998,,BrewIQ,SHU Lager
11/20/2024 07:06:00,284.1,0.4,5.02,3,0.08,5.4,5.756,6,997,,BrewIQ,SHU Lager
11/20/2024 07:26:00,284.43,0.4,5.06,3,0.07,5.4,5.756,6,999,,BrewIQ,SHU Lager
11/20/2024 07:46:00,284.77,0.4,5.06,3,0.07,5.4,5.756,6,994,,BrewIQ,SHU Lager
11/20/2024 08:06:00,285.1,0.4,5.09,3,0.07,5.4,5.756,6,995,,BrewIQ,SHU Lager
11/20/2024 08:26:00,285.43,0.4,5.04,3,0.08,5.4,5.756,6,995,,BrewIQ,SHU Lager
11/20/2024 08:46:00,285.77,0.4,5.04,3,0.08,5.4,5.756,6,996,,BrewIQ,SHU Lager
11/20/2024 09:06:00,286.1,0.4,5.08,3,0.08,5.4,5.756,6,999,,BrewIQ,SHU Lager
11/20/2024 09:26:00,286.43,0.4,5.06,3,0.07,5.4,5.756,6,1001,,BrewIQ,SHU Lager
11/20/2024 09:46:00,286.77,0.4,5.04,3,0.08,5.4,5.756,6,995,,BrewIQ,SHU Lager
11/20/2024 10:06:00,287.1,0.4,5.04,3,0.07,5.4,5.756,6,999,,BrewIQ,SHU Lager
11/20/2024 10:26:00,287.43,0.4,5.02,3,0.07,5.4,5.756,6,996,,BrewIQ,SHU Lager
11/20/2024 10:46:00,287.77,0.4,5.08,3,0.07,5.4,5.756,6,988,,BrewIQ,SHU Lager
11/20/2024 11:06:00,288.1,0.4,5.03,3,0.08,5.4,5.756,6,990,,BrewIQ,SHU Lager
11/20/2024 11:26:00,288.43,0.4,5.02,3,0.08,5.4,5.756,6,990,,BrewIQ,SHU Lager
11/20/2024 11:46:00,288.77,0.4,5.02,3,0.08,5.4,5.756,6,991,,BrewIQ,SHU Lager
11/20/2024 12:06:00,289.1,0.4,5.06,3,0.07,5.4,5.756,6,992,,BrewIQ,SHU Lager
11/20/2024 12:26:00,289.43,0.4,5.06,3,0.07,5.4,5.756,6,991,,BrewIQ,SHU Lager
11/20/2024 12:46:00,289.77,0.4,5.04,3,0.08,5.4,5.756,6,994,,BrewIQ,SHU Lager
11/20/2024 13:06:00,290.1,0.4,5.08,3,0.08,5.4,5.756,6,991,,BrewIQ,SHU Lager
11/20/2024 13:26:00,290.43,0.4,5.05,3,0.07,5.4,5.756,6,994,,BrewIQ,SHU Lager
11/20/2024 13:46:00,290.77,0.4,5.08,3,0.08,5.4,5.756,6,990,,BrewIQ,SHU Lager
11/20/2024 14:06:00,291.1,0.4,5.1,3,0.08,5.4,5.756,6,992,,BrewIQ,SHU Lager
11/20/2024 14:26:00,291.43,0.4,5.02,3,0.08,5.4,5.756,6,991,,BrewIQ,SHU Lager
11/20/2024 14:46:00,291.77,0.4,5.02,3,0.08,5.4,5.756,6,991,,BrewIQ,SHU Lager
11/20/2024 15:06:00,292.1,0.4,5.08,3,0.07,5.4,5.756,6,992,,BrewIQ,SHU Lager
11/20/2024 15:26:00,292.43,0.4,5.1,3,0.08,5.4,5.756,6,989,,BrewIQ,SHU Lager
11/20/2024 15:46:00,292.77,0.4,5.04,3,0.08,5.4,5.756,6,991,,BrewIQ,SHU Lager
11/20/2024 16:06:00,293.1,0.4,5.03,3,0.07,5.4,5.756,6,1005,,BrewIQ,SHU Lager
11/20/2024 16:26:00,293.43,0.4,5.02,3,0.07,5.4,5.756,6,992,,BrewIQ,SHU Lager
11/20/2024 16:46:00,293.77,0.4,5.02,3,0.07,5.4,5.756,6,986,,BrewIQ,SHU Lager
11/20/2024 17:06:00,294.1,0.4,5.02,3,0.08,5.4,5.756,6,987,,BrewIQ,SHU Lager
11/20/2024 17:26:00,294.43,0.4,5.03,3,0.08,5.4,5.756,6,991,,BrewIQ,SHU Lager
11/20/2024 17:46:00,294.77,0.4,5.08,3,0.07,5.4,5.756,6,987,,BrewIQ,SHU Lager
11/20/2024 18:06:00,295.1,0.4,5.07,3,0.07,5.4,5.756,6,979,,BrewIQ,SHU Lager
11/20/2024 18:26:00,295.43,0.4,5.07,3,0.07,5.4,5.756,6,983,,BrewIQ,SHU Lager
11/20/2024 18:46:00,295.77,0.4,5.05,3,0.08,5.4,5.756,6,1007,,BrewIQ,SHU Lager
11/20/2024 19:06:00,296.1,0.4,5.02,3,0.07,5.4,5.756,6,1009,,BrewIQ,SHU Lager
11/20/2024 19:26:00,296.43,0.4,5.11,3,0.08,5.4,5.756,6,1040,,BrewIQ,SHU Lager
11/20/2024 19:46:00,296.77,0.4,5.05,3,0.08,5.4,5.756,6,1011,,BrewIQ,SHU Lager
11/20/2024 20:06:00,297.1,0.4,5.09,3,0.07,5.4,5.756,6,985,,BrewIQ,SHU Lager
11/20/2024 20:26:00,297.43,0.4,5.04,3,0.08,5.4,5.756,6,979,,BrewIQ,SHU Lager
11/20/2024 20:46:00,297.77,0.4,5.09,3,0.07,5.4,5.756,6,989,,BrewIQ,SHU Lager
11/20/2024 21:06:00,298.1,0.4,5.04,3,0.07,5.4,5.756,6,991,,BrewIQ,SHU Lager
11/20/2024 21:26:00,298.43,0.4,5.04,3,0.08,5.4,5.756,6,991,,BrewIQ,SHU Lager
11/20/2024 21:46:00,298.77,0.4,5.09,3,0.08,5.4,5.756,6,987,,BrewIQ,SHU Lager
11/20/2024 22:06:00,299.1,0.4,5.04,3,0.07,5.4,5.756,6,988,,BrewIQ,SHU Lager
11/20/2024 22:26:00,299.43,0.4,5.02,3,0.07,5.4,5.756,6,987,,BrewIQ,SHU Lager
11/20/2024 22:46:00,299.77,0.4,5.08,3,0.07,5.4,5.756,6,992,,BrewIQ,SHU Lager
11/20/2024 23:06:00,300.1,0.4,5.1,3,0.08,5.4,5.756,6,1003,,BrewIQ,SHU Lager
11/20/2024 23:26:00,300.43,0.4,5.05,3,0.07,5.4,5.756,6,992,,BrewIQ,SHU Lager
11/20/2024 23:46:00,300.77,0.4,5.06,3,0.08,5.4,5.756,6,986,,BrewIQ,SHU Lager
11/21/2024 00:06:00,301.1,0.4,5.08,3,0.08,5.4,5.756,6,1038,,BrewIQ,SHU Lager
11/21/2024 00:26:00,301.43,0.4,5.02,3,0.08,5.4,5.756,6,1020,,BrewIQ,SHU Lager
11/21/2024 00:46:00,301.77,0.4,5.11,3,0.07,5.4,5.756,6,1009,,BrewIQ,SHU Lager
11/21/2024 01:06:00,302.1,0.4,5.05,3,0.08,5.4,5.756,6,1005,,BrewIQ,SHU Lager
11/21/2024 01:26:00,302.43,0.4,5.1,3,0.07,5.4,5.756,6,1002,,BrewIQ,SHU Lager
11/21/2024 01:46:00,302.77,0.4,5.02,3,0.08,5.4,5.756,6,996,,BrewIQ,SHU Lager
11/21/2024 02:06:00,303.1,0.4,5.07,3,0.08,5.4,5.756,6,992,,BrewIQ,SHU Lager
11/21/2024 02:26:00,303.43,0.4,5.05,3,0.08,5.4,5.756,6,998,,BrewIQ,SHU Lager
11/21/2024 02:46:00,303.77,0.4,5.07,3,0.08,5.4,5.756,6,997,,BrewIQ,SHU Lager
11/21/2024 03:06:00,304.1,0.4,5.09,3,0.07,5.4,5.756,6,995,,BrewIQ,SHU Lager
11/21/2024 03:26:00,304.43,0.4,5.09,3,0.08,5.4,5.756,6,996,,BrewIQ,SHU Lager
11/21/2024 03:46:00,304.77,0.4,5.1,3,0.07,5.4,5.756,6,998,,BrewIQ,SHU Lager
11/21/2024 04:06:00,305.1,0.4,5.06,3,0.08,5.4,5.756,6,992,,BrewIQ,SHU Lager
11/21/2024 04:26:00,305.43,0.4,5.07,3,0.08,5.4,5.756,6,990,,BrewIQ,SHU Lager
11/21/2024 04:46:00,305.77,0.4,5.08,3,0.07,5.4,5.756,6,992,,BrewIQ,SHU Lager
11/21/2024 05:06:00,306.1,0.4,5.05,3,0.07,5.4,5.756,6,989,,BrewIQ,SHU Lager
11/21/2024 05:26:00,306.43,0.4,5.1,3,0.08,5.4,5.756,6,988,,BrewIQ,SHU Lager
11/21/2024 05:46:00,306.77,0.4,5.05,3,0.08,5.4,5.756,6,980,,BrewIQ,SHU Lager
11/21/2024 06:06:00,307.1,0.4,5.08,3,0.08,5.4,5.756,6,981,,BrewIQ,SHU Lager
11/21/2024 06:26:00,307.43,0.4,5.07,3,0.08,5.4,5.756,6,981,,BrewIQ,SHU Lager
11/21/2024 06:46:00,307.77,0.4,5.02,3,0.08,5.4,5.756,6,981,,BrewIQ,SHU Lager
11/21/2024 07:06:00,308.1,0.4,5.07,3,0.07,5.4,5.756,6,983,,BrewIQ,SHU Lager
11/21/2024 07:26:00,308.43,0.4,5.05,3,0.07,5.4,5.756,6,983,,BrewIQ,SHU Lager
11/21/2024 07:46:00,308.77,0.4,5.07,3,0.07,5.4,5.756,6,980,,BrewIQ,SHU Lager
11/21/2024 08:06:00,309.1,0.4,5.02,3,0.08,5.4,5.756,6,976,,BrewIQ,SHU Lager
11/21/2024 08:26:00,309.43,0.4,5.06,3,0.07,5.4,5.756,6,974,,BrewIQ,SHU Lager
11/21/2024 08:46:00,309.77,0.4,5.06,3,0.07,5.4,5.756,6,973,,BrewIQ,SHU Lager
11/21/2024 09:06:00,310.1,0.4,5.03,3,0.08,5.4,5.756,6,972,,BrewIQ,SHU Lager
11/21/2024 09:26:00,310.43,0.4,5.06,3,0.08,5.4,5.756,6,973,,BrewIQ,SHU Lager
11/21/2024 09:46:00,310.77,0.4,5.08,3,0.07,5.4,5.756,6,970,,BrewIQ,SHU Lager
11/21/2024 10:06:00,311.1,0.4,5.11,3,0.07,5.4,5.756,6,969,,BrewIQ,SHU Lager
11/21/2024 10:26:00,311.43,0.4,5.02,3,0.07,5.4,5.756,5,970,,BrewIQ,SHU Lager
11/21/2024 10:46:00,311.77,0.4,5.1,3,0.08,5.4,5.756,6,969,,BrewIQ,SHU Lager
11/21/2024 11:06:00,312.1,0.4,5.08,3,0.08,5.4,5.756,6,967,,BrewIQ,SHU Lager
11/21/2024 11:26:00,312.43,0.4,5.04,3,0.08,5.4,5.756,6,965,,BrewIQ,SHU Lager
11/21/2024 11:46:00,312.77,0.4,5.06,3,0.08,5.4,5.756,6,967,,BrewIQ,SHU Lager
11/21/2024 12:06:00,313.1,0.4,5.07,3,0.07,5.4,5.756,6,965,,BrewIQ,SHU Lager
11/21/2024 12:26:00,313.43,0.4,5.08,3,0.07,5.4,5.756,6,966,,BrewIQ,SHU Lager
11/21/2024 12:46:00,313.77,0.4,5.03,3,0.08,5.4,5.756,6,965,,BrewIQ,SHU Lager
11/21/2024 13:06:00,314.1,0.4,5.1,3,0.07,5.4,5.756,6,967,,BrewIQ,SHU Lager
11/21/2024 13:26:00,314.43,0.4,5.06,3,0.08,5.4,5.756,6,961,,BrewIQ,SHU Lager
11/21/2024 13:46:00,314.77,0.4,5.05,3,0.08,5.4,5.756,6,964,,BrewIQ,SHU Lager
11/21/2024 14:06:00,315.1,0.4,5.09,3,0.08,5.4,5.756,6,966,,BrewIQ,SHU Lager
11/21/2024 14:26:00,315.43,0.4,5.03,3,0.08,5.4,5.756,6,966,,BrewIQ,SHU Lager
11/21/2024 14:46:00,315.77,0.4,5.07,3,0.07,5.4,5.756,6,969,,BrewIQ,SHU Lager
11/21/2024 15:06:00,316.1,0.4,5.04,3,0.08,5.4,5.756,6,972,,BrewIQ,SHU Lager
11/21/2024 15:26:00,316.43,0.4,5.1,3,0.08,5.4,5.756,6,972,,BrewIQ,SHU Lager
11/21/2024 15:46:00,316.77,0.4,5.03,3,0.07,5.4,5.756,6,970,,BrewIQ,SHU Lager
11/21/2024 16:06:00,317.1,0.4,5.07,3,0.07,5.3,5.656,6,968,,BrewIQ,SHU Lager
11/21/2024 16:26:00,317.43,0.4,5.11,3,0.07,5.4,5.756,5,966,,BrewIQ,SHU Lager
11/21/2024 16:46:00,317.77,0.4,5.11,3,0.07,5.4,5.756,6,966,,BrewIQ,SHU Lager
11/21/2024 17:06:00,318.1,0.4,5.11,3,0.07,5.4,5.756,6,961,,BrewIQ,SHU Lager
11/21/2024 17:26:00,318.43,0.4,5.06,3,0.08,5.4,5.756,6,970,,BrewIQ,SHU Lager
11/21/2024 17:46:00,318.77,0.4,5.1,3,0.08,5.4,5.756,6,969,,BrewIQ,SHU Lager
11/21/2024 18:06:00,319.1,0.4,5.06,3,0.07,5.4,5.756,6,968,,BrewIQ,SHU Lager
11/21/2024 18:26:00,319.43,0.4,5.04,3,0.08,5.4,5.756,6,967,,BrewIQ,SHU Lager
11/21/2024 18:46:00,319.77,0.4,5.05,3,0.08,5.4,5.756,6,959,,BrewIQ,SHU Lager
11/21/2024 19:06:00,320.1,0.4,5.03,3,0.08,5.4,5.756,6,965,,BrewIQ,SHU Lager
11/21/2024 19:26:00,320.43,0.4,5.03,3,0.07,5.4,5.756,6,969,,BrewIQ,SHU Lager
11/21/2024 19:46:00,320.77,0.4,5.08,3,0.08,5.4,5.756,6,974,,BrewIQ,SHU Lager
11/21/2024 20:06:00,321.1,0.4,5.07,3,0.07,5.4,5.756,6,973,,BrewIQ,SHU Lager
11/21/2024 20:26:00,321.43,0.4,5.06,3,0.08,5.4,5.756,6,981,,BrewIQ,SHU Lager
11/21/2024 20:46:00,321.77,0.4,5.1,3,0.08,5.4,5.756,6,999,,BrewIQ,SHU Lager
11/21/2024 21:06:00,322.1,0.4,5.11,3,0.07,5.4,5.756,6,994,,BrewIQ,SHU Lager
11/21/2024 21:26:00,322.43,0.4,5.05,3,0.08,5.4,5.756,6,986,,BrewIQ,SHU Lager
11/21/2024 21:46:00,322.77,0.4,5.07,3,0.08,5.4,5.756,6,982,,BrewIQ,SHU Lager
11/21/2024 22:06:00,323.1,0.4,5.05,3,0.08,5.4,5.756,6,970,,BrewIQ,SHU Lager
11/21/2024 22:26:00,323.43,0.4,5.08,3,0.08,5.4,5.756,6,970,,BrewIQ,SHU Lager
11/21/2024 22:46:00,323.77,0.4,5.1,3,0.08,5.4,5.756,6,971,,BrewIQ,SHU Lager
11/21/2024 23:06:00,324.1,0.4,5.06,3,0.08,5.4,5.756,6,969,,BrewIQ,SHU Lager
11/21/2024 23:26:00,324.43,0.4,5.06,3,0.07,5.4,5.756,6,968,,BrewIQ,SHU Lager
11/21/2024 23:46:00,324.77,0.4,5.07,3,0.07,5.4,5.756,6,966,,BrewIQ,SHU Lager
11/22/2024 00:06:00,325.1,0.4,5.09,3,0.07,5.4,5.756,6,962,,BrewIQ,SHU Lager
11/22/2024 00:26:00,325.43,0.4,5.07,3,0.08,5.4,5.756,6,970,,BrewIQ,SHU Lager
11/22/2024 00:46:00,325.77,0.4,5.1,3,0.08,5.4,5.756,6,971,,BrewIQ,SHU Lager
11/22/2024 01:06:00,326.1,0.4,5.08,3,0.07,5.4,5.756,6,968,,BrewIQ,SHU Lager
11/22/2024 01:26:00,326.43,0.4,5.04,3,0.08,5.4,5.756,6,968,,BrewIQ,SHU Lager
11/22/2024 01:46:00,326.77,0.4,5.03,3,0.08,5.4,5.756,6,967,,BrewIQ,SHU Lager
11/22/2024 02:06:00,327.1,0.4,5.07,3,0.07,5.4,5.756,6,970,,BrewIQ,SHU Lager
11/22/2024 02:26:00,327.43,0.4,5.03,3,0.08,5.4,5.756,6,968,,BrewIQ,SHU Lager
11/22/2024 02:46:00,327.77,0.4,5.09,3,0.08,5.4,5.756,6,966,,BrewIQ,SHU Lager
11/22/2024 03:06:00,328.1,0.4,5.07,3,0.07,5.4,5.756,6,964,,BrewIQ,SHU Lager
11/22/2024 03:26:00,328.43,0.4,5.07,3,0.08,5.4,5.756,6,964,,BrewIQ,SHU Lager
11/22/2024 03:46:00,328.77,0.4,5.08,3,0.07,5.4,5.756,6,966,,BrewIQ,SHU Lager
11/22/2024 04:06:00,329.1,0.4,5.08,3,0.08,5.4,5.756,6,964,,BrewIQ,SHU Lager
11/22/2024 04:26:00,329.43,0.4,5.07,3,0.08,5.4,5.756,6,967,,BrewIQ,SHU Lager
11/22/2024 04:46:00,329.77,0.4,5.07,3,0.08,5.4,5.756,6,966,,BrewIQ,SHU Lager
11/22/2024 05:06:00,330.1,0.4,5.06,3,0.07,5.4,5.756,6,965,,BrewIQ,SHU Lager
11/22/2024 05:26:00,330.43,0.4,5.06,3,0.07,5.4,5.756,6,964,,BrewIQ,SHU Lager
11/22/2024 05:46:00,330.77,0.4,5.11,3,0.07,5.4,5.756,6,966,,BrewIQ,SHU Lager
11/22/2024 06:06:00,331.1,0.4,5.07,3,0.07,5.4,5.756,6,963,,BrewIQ,SHU Lager
11/22/2024 06:26:00,331.43,0.4,5.04,3,0.07,5.4,5.756,6,965,,BrewIQ,SHU Lager
11/22/2024 06:46:00,331.77,0.4,5.06,3,0.08,5.4,5.756,6,964,,BrewIQ,SHU Lager
11/22/2024 07:06:00,332.1,0.4,5.03,3,0.07,5.4,5.756,6,961,,BrewIQ,SHU Lager
11/22/2024 07:26:00,332.43,0.4,5.03,3,0.08,5.4,5.756,6,961,,BrewIQ,SHU Lager
11/22/2024 07:46:00,332.77,0.4,5.06,3,0.07,5.4,5.756,6,961,,BrewIQ,SHU Lager
11/22/2024 08:06:00,333.1,0.4,5.1,3,0.08,5.4,5.756,6,962,,BrewIQ,SHU Lager
11/22/2024 08:26:00,333.43,0.4,5.04,3,0.07,5.4,5.756,6,964,,BrewIQ,SHU Lager
11/22/2024 08:46:00,333.77,0.4,5.08,3,0.07,5.4,5.756,6,961,,BrewIQ,SHU Lager
11/22/2024 09:06:00,334.1,0.4,5.1,3,0.07,5.4,5.756,6,961,,BrewIQ,SHU Lager
11/22/2024 09:26:00,334.43,0.4,5.02,3,0.08,5.4,5.756,6,959,,BrewIQ,SHU Lager
11/22/2024 09:46:00,334.77,0.4,5.07,3,0.08,5.4,5.756,6,958,,BrewIQ,SHU Lager
11/22/2024 10:06:00,335.1,0.4,5.04,3,0.08,5.4,5.756,6,961,,BrewIQ,SHU Lager
11/22/2024 10:26:00,335.43,0.4,5.09,3,0.08,5.4,5.756,5,961,,BrewIQ,SHU Lager
11/22/2024 10:46:00,335.77,0.4,5.11,3,0.08,5.4,5.756,6,956,,BrewIQ,SHU Lager
11/22/2024 11:06:00,336.1,0.4,5.04,3,0.07,5.4,5.756,6,961,,BrewIQ,SHU Lager
11/22/2024 11:26:00,336.43,0.4,5.08,3,0.08,5.4,5.756,6,961,,BrewIQ,SHU Lager
11/22/2024 11:46:00,336.77,0.4,5.11,3,0.07,5.4,5.756,6,957,,BrewIQ,SHU Lager
11/22/2024 12:06:00,337.1,0.4,5.11,3,0.07,5.4,5.756,6,957,,BrewIQ,SHU Lager
11/22/2024 12:26:00,337.43,0.4,5.09,3,0.08,5.4,5.756,6,957,,BrewIQ,SHU Lager
11/22/2024 12:46:00,337.77,0.4,5.04,3,0.08,5.4,5.756,6,959,,BrewIQ,SHU Lager
11/22/2024 13:06:00,338.1,0.4,5.04,3,0.08,5.4,5.756,6,956,,BrewIQ,SHU Lager
11/22/2024 13:26:00,338.43,0.4,5.07,3,0.08,5.4,5.756,6,956,,BrewIQ,SHU Lager
11/22/2024 13:46:00,338.77,0.4,5.03,3,0.08,5.4,5.756,6,956,,BrewIQ,SHU Lager
11/22/2024 14:06:00,339.1,0.4,5.03,3,0.07,5.4,5.756,6,957,,BrewIQ,SHU Lager
11/22/2024 14:26:00,339.43,0.4,5.04,3,0.08,5.4,5.756,6,956,,BrewIQ,SHU Lager
11/22/2024 14:46:00,339.77,0.4,5.03,3,0.08,5.4,5.756,6,952,,BrewIQ,SHU Lager
11/22/2024 15:06:00,340.1,0.4,5.07,3,0.08,5.4,5.756,6,959,,BrewIQ,SHU Lager
11/22/2024 15:26:00,340.43,0.4,5.08,3,0.08,5.4,5.756,6,957,,BrewIQ,SHU Lager
11/22/2024 15:46:00,340.77,0.4,5.08,3,0.07,5.4,5.756,6,957,,BrewIQ,SHU Lager
11/22/2024 16:06:00,341.1,0.4,5.11,3,0.08,5.4,5.756,6,961,,BrewIQ,SHU Lager
11/22/2024 16:26:00,341.43,0.4,5.05,3,0.08,5.4,5.756,6,957,,BrewIQ,SHU Lager
11/22/2024 16:46:00,341.77,0.4,5.11,3,0.08,5.4,5.756,6,964,,BrewIQ,SHU Lager
11/22/2024 17:06:00,342.1,0.4,5.08,3,0.08,5.4,5.756,6,957,,BrewIQ,SHU Lager
11/22/2024 17:26:00,342.43,0.4,5.11,3,0.07,5.4,5.756,6,955,,BrewIQ,SHU Lager
