Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Conductivity (uS/cm)
2023-04-20 05:30:00,133.6,0.15,4.68,5.8,0.07,9.4,2587.0
2023-04-20 05:40:00,133.77,0.14,4.68,5.8,0.07,9.3,2584.0
2023-04-20 05:50:00,133.93,0.14,4.68,5.8,0.07,9.3,2585.0
2023-04-20 06:00:00,134.1,0.14,4.68,5.8,0.07,9.2,2585.0
2023-04-20 06:10:00,134.27,0.13,4.68,5.8,0.07,9.1,2585.0
2023-04-20 06:20:00,134.43,0.13,4.68,5.8,0.07,9.0,2590.0
2023-04-20 06:30:00,134.6,0.13,4.68,5.8,0.07,8.9,2590.0
2023-04-20 06:40:00,134.77,0.12,4.68,5.8,0.07,8.9,2590.0
2023-04-20 06:50:00,134.93,0.12,4.68,5.8,0.07,8.8,2590.0
2023-04-20 07:00:00,135.1,0.12,4.68,5.8,0.07,8.8,2580.0
2023-04-20 07:10:00,135.27,0.11,4.68,5.8,0.07,8.7,2587.0
2023-04-20 07:20:00,135.43,0.11,4.68,5.8,0.07,8.6,2586.0
2023-04-20 07:30:00,135.6,0.11,4.68,5.8,0.07,8.6,2582.0
2023-04-20 07:40:00,135.77,0.1,4.68,5.8,0.07,8.6,2586.0
2023-04-20 07:50:00,135.93,0.1,4.68,5.8,0.07,8.5,2587.0
2023-04-20 08:00:00,136.1,0.09,4.69,5.8,0.07,8.4,2588.0
2023-04-20 08:10:00,136.27,0.09,4.68,5.8,0.07,8.4,2584.0
2023-04-20 08:20:00,136.43,0.09,4.69,5.8,0.07,8.4,2586.0
2023-04-20 08:30:00,136.6,0.09,4.68,5.8,0.07,8.4,2583.0
2023-04-20 08:40:00,136.77,0.09,4.69,5.8,0.07,8.3,2585.0
2023-04-20 08:50:00,136.93,0.09,4.69,5.8,0.07,8.3,2587.0
2023-04-20 09:00:00,137.1,0.09,4.69,5.8,0.07,8.2,2588.0
2023-04-20 09:10:00,137.27,0.09,4.69,5.8,0.07,8.2,2584.0
2023-04-20 09:20:00,137.43,0.08,4.69,5.8,0.07,8.1,2585.0
2023-04-20 09:30:00,137.6,0.08,4.69,5.8,0.07,8.1,2586.0
2023-04-20 09:40:00,137.77,0.08,4.69,5.8,0.07,8.0,2587.0
2023-04-20 09:50:00,137.93,0.08,4.69,5.8,0.07,7.9,2588.0
2023-04-20 10:00:00,138.1,0.08,4.69,5.8,0.07,7.9,2584.0
2023-04-20 10:10:00,138.27,0.08,4.69,5.8,0.07,7.9,2585.0
2023-04-20 10:20:00,138.43,0.07,4.69,5.8,0.07,7.8,2586.0
2023-04-20 10:30:00,138.6,0.07,4.69,5.8,0.07,7.8,2587.0
2023-04-20 10:40:00,138.77,0.07,4.69,5.8,0.07,7.8,2583.0
2023-04-20 10:50:00,138.93,0.07,4.69,5.8,0.07,7.7,2585.0
2023-04-20 11:00:00,139.1,0.07,4.69,5.8,0.07,7.6,2586.0
2023-04-20 11:10:00,139.27,0.07,4.69,5.8,0.07,7.6,2583.0
2023-04-20 11:20:00,139.43,0.07,4.69,5.8,0.07,7.6,2585.0
2023-04-20 11:30:00,139.6,0.07,4.69,5.8,0.07,7.5,2587.0
2023-04-20 11:40:00,139.77,0.07,4.69,5.8,0.07,7.5,2584.0
2023-04-20 11:50:00,139.93,0.07,4.69,5.8,0.07,7.4,2585.0
2023-04-20 12:00:00,140.1,0.06,4.69,5.8,0.07,7.4,2582.0
2023-04-20 12:10:00,140.27,0.06,4.69,5.8,0.07,7.4,2584.0
2023-04-20 12:20:00,140.43,0.06,4.69,5.8,0.07,7.4,2581.0
2023-04-20 12:30:00,140.6,0.06,4.69,5.8,0.07,7.3,2589.0
2023-04-20 12:40:00,140.77,0.06,4.69,5.8,0.07,7.3,2586.0
2023-04-20 12:50:00,140.93,0.06,4.69,5.8,0.07,7.2,2588.0
2023-04-20 13:00:00,141.1,0.06,4.69,5.8,0.07,7.2,2585.0
2023-04-20 13:10:00,141.27,0.06,4.69,5.8,0.07,7.1,2587.0
2023-04-20 13:20:00,141.43,0.06,4.69,5.8,0.07,7.1,2590.0
2023-04-20 13:30:00,141.6,0.06,4.69,5.8,0.07,7.1,2588.0
2023-04-20 13:40:00,141.77,0.06,4.69,5.8,0.07,7.0,2590.0
2023-04-20 13:50:00,141.93,0.06,4.69,5.8,0.07,7.0,2588.0
2023-04-20 14:00:00,142.1,0.06,4.69,5.8,0.07,7.0,2585.0
2023-04-20 14:10:00,142.27,0.06,4.69,5.8,0.07,6.9,2587.0
2023-04-20 14:20:00,142.43,0.06,4.69,5.8,0.07,6.9,2585.0
2023-04-20 14:30:00,142.6,0.06,4.69,5.8,0.07,6.9,2584.0
2023-04-20 14:40:00,142.77,0.06,4.69,5.8,0.07,6.9,2586.0
2023-04-20 14:50:00,142.93,0.06,4.69,5.8,0.07,6.9,2585.0
2023-04-20 15:00:00,143.1,0.06,4.7,5.8,0.07,6.8,2588.0
2023-04-20 15:10:00,143.27,0.06,4.69,5.8,0.07,6.8,2585.0
2023-04-20 15:20:00,143.43,0.06,4.69,5.8,0.07,6.8,2588.0
2023-04-20 15:30:00,143.6,0.06,4.69,5.8,0.07,6.8,2586.0
2023-04-20 15:40:00,143.77,0.06,4.7,5.8,0.07,6.7,2588.0
2023-04-20 15:50:00,143.93,0.06,4.69,5.8,0.07,6.8,2581.0
2023-04-20 16:00:00,144.1,0.06,4.7,5.8,0.07,6.6,2589.0
2023-04-20 16:10:00,144.27,0.06,4.7,5.8,0.07,6.6,2586.0
2023-04-20 16:20:00,144.43,0.06,4.7,5.8,0.07,6.6,2590.0
2023-04-20 16:30:00,144.6,0.06,4.69,5.8,0.07,6.6,2587.0
2023-04-20 16:40:00,144.77,0.06,4.7,5.8,0.07,6.6,2585.0
2023-04-20 16:50:00,144.93,0.06,4.7,5.8,0.07,6.5,2588.0
2023-04-20 17:00:00,145.1,0.05,4.7,5.8,0.07,6.5,2586.0
2023-04-20 17:10:00,145.27,0.05,4.7,5.8,0.07,6.4,2589.0
2023-04-20 17:20:00,145.43,0.05,4.7,5.7,0.07,6.4,2587.0
2023-04-20 17:30:00,145.6,0.05,4.7,5.7,0.07,6.4,2584.0
2023-04-20 17:40:00,145.77,0.05,4.7,5.7,0.07,6.4,2582.0
2023-04-20 17:50:00,145.93,0.05,4.7,5.8,0.07,6.4,2585.0
2023-04-20 18:00:00,146.1,0.05,4.7,5.8,0.07,6.3,2589.0
2023-04-20 18:10:00,146.27,0.05,4.7,5.8,0.07,6.3,2587.0
2023-04-20 18:20:00,146.43,0.05,4.7,5.7,0.07,6.3,2585.0
2023-04-20 18:30:00,146.6,0.05,4.7,5.7,0.07,6.3,2584.0
2023-04-20 18:40:00,146.77,0.05,4.7,5.7,0.07,6.3,2587.0
2023-04-20 18:50:00,146.93,0.05,4.7,5.7,0.07,6.2,2590.0
2023-04-20 19:00:00,147.1,0.05,4.7,5.7,0.07,6.3,2583.0
2023-04-20 19:10:00,147.27,0.06,4.7,5.7,0.07,6.2,2586.0
2023-04-20 19:20:00,147.43,0.05,4.7,5.8,0.07,6.2,2585.0
2023-04-20 19:30:00,147.6,0.05,4.7,5.8,0.07,6.1,2588.0
2023-04-20 19:40:00,147.77,0.05,4.7,5.8,0.07,6.1,2586.0
2023-04-20 19:50:00,147.93,0.05,4.7,5.7,0.07,6.1,2584.0
2023-04-20 20:00:00,148.1,0.05,4.7,5.7,0.07,6.1,2588.0
2023-04-20 20:10:00,148.27,0.05,4.7,5.7,0.07,6.1,2586.0
2023-04-20 20:20:00,148.43,0.05,4.7,5.7,0.07,6.1,2584.0
2023-04-20 20:30:00,148.6,0.05,4.7,5.7,0.07,6.1,2583.0
2023-04-20 20:40:00,148.77,0.05,4.7,5.7,0.07,6.0,2586.0
2023-04-20 20:50:00,148.93,0.05,4.7,5.7,0.07,6.0,2586.0
2023-04-20 21:00:00,149.1,0.05,4.7,5.7,0.07,5.9,2589.0
2023-04-20 21:10:00,149.27,0.05,4.7,5.7,0.07,6.0,2583.0
2023-04-20 21:20:00,149.43,0.05,4.7,5.7,0.07,5.9,2586.0
2023-04-20 21:30:00,149.6,0.05,4.7,5.7,0.07,5.9,2584.0
2023-04-20 21:40:00,149.77,0.05,4.7,5.7,0.07,5.9,2583.0
2023-04-20 21:50:00,149.93,0.05,4.7,5.7,0.07,5.9,2586.0
2023-04-20 22:00:00,150.1,0.05,4.7,5.7,0.07,5.9,2584.0
2023-04-20 22:10:00,150.27,0.05,4.7,5.7,0.07,5.8,2589.0
2023-04-20 22:20:00,150.43,0.05,4.7,5.7,0.07,5.9,2582.0
2023-04-20 22:30:00,150.6,0.05,4.7,5.7,0.07,5.8,2586.0
2023-04-20 22:40:00,150.77,0.05,4.7,5.7,0.07,5.8,2585.0
2023-04-20 22:50:00,150.93,0.05,4.7,5.7,0.07,5.8,2589.0
2023-04-20 23:00:00,151.1,0.05,4.7,5.7,0.07,5.8,2588.0
2023-04-20 23:10:00,151.27,0.05,4.7,5.7,0.07,5.8,2586.0
2023-04-20 23:20:00,151.43,0.05,4.7,5.7,0.07,5.8,2585.0
2023-04-20 23:30:00,151.6,0.05,4.7,5.7,0.07,5.7,2589.0
2023-04-20 23:40:00,151.77,0.05,4.7,5.7,0.07,5.8,2583.0
2023-04-20 23:50:00,151.93,0.05,4.7,5.7,0.07,5.7,2586.0
2023-04-21 00:00:00,152.1,0.05,4.7,5.7,0.07,5.7,2585.0
2023-04-21 00:10:00,152.27,0.05,4.7,5.7,0.07,5.6,2588.0
2023-04-21 00:20:00,152.43,0.05,4.7,5.7,0.07,5.7,2582.0
2023-04-21 00:30:00,152.6,0.05,4.7,5.7,0.07,5.6,2586.0
2023-04-21 00:40:00,152.77,0.05,4.7,5.7,0.07,5.6,2584.0
2023-04-21 00:50:00,152.93,0.05,4.7,5.7,0.07,5.6,2584.0
2023-04-21 01:00:00,153.1,0.05,4.7,5.7,0.07,5.6,2582.0
2023-04-21 01:10:00,153.27,0.05,4.7,5.7,0.07,5.6,2587.0
2023-04-21 01:20:00,153.43,0.05,4.7,5.7,0.07,5.6,2586.0
2023-04-21 01:30:00,153.6,0.05,4.7,5.7,0.07,5.6,2585.0
2023-04-21 01:40:00,153.77,0.05,4.7,5.7,0.07,5.5,2589.0
2023-04-21 01:50:00,153.93,0.05,4.7,5.7,0.07,5.6,2583.0
2023-04-21 02:00:00,154.1,0.05,4.71,5.7,0.07,5.5,2586.0
2023-04-21 02:10:00,154.27,0.05,4.71,5.7,0.07,5.5,2585.0
2023-04-21 02:20:00,154.43,0.05,4.71,5.7,0.07,5.4,2589.0
2023-04-21 02:30:00,154.6,0.05,4.7,5.7,0.07,5.5,2583.0
2023-04-21 02:40:00,154.77,0.05,4.71,5.7,0.07,5.4,2587.0
2023-04-21 02:50:00,154.93,0.05,4.7,5.7,0.07,5.4,2586.0
2023-04-21 03:00:00,155.1,0.05,4.71,5.7,0.07,5.4,2585.0
2023-04-21 03:10:00,155.27,0.05,4.7,5.7,0.07,5.4,2585.0
2023-04-21 03:20:00,155.43,0.05,4.7,5.7,0.07,5.4,2585.0
2023-04-21 03:30:00,155.6,0.05,4.7,5.7,0.07,5.4,2584.0
2023-04-21 03:40:00,155.77,0.05,4.7,5.7,0.07,5.4,2588.0
2023-04-21 03:50:00,155.93,0.05,4.7,5.7,0.07,5.3,2593.0
2023-04-21 04:00:00,156.1,0.05,4.71,5.7,0.07,5.4,2586.0
2023-04-21 04:10:00,156.27,0.05,4.7,5.7,0.07,5.4,2585.0
2023-04-21 04:20:00,156.43,0.05,4.71,5.7,0.07,5.4,2584.0
2023-04-21 04:30:00,156.6,0.05,4.71,5.7,0.07,5.3,2589.0
2023-04-21 04:40:00,156.77,0.05,4.7,5.7,0.07,5.4,2582.0
2023-04-21 04:50:00,156.93,0.05,4.71,5.7,0.07,5.3,2587.0
2023-04-21 05:00:00,157.1,0.05,4.7,5.7,0.07,5.3,2586.0
2023-04-21 05:10:00,157.27,0.05,4.7,5.7,0.07,5.3,2585.0
2023-04-21 05:20:00,157.43,0.05,4.7,5.7,0.07,5.3,2584.0
2023-04-21 05:30:00,157.6,0.05,4.71,5.7,0.07,5.3,2583.0
2023-04-21 05:40:00,157.77,0.05,4.7,5.7,0.07,5.3,2588.0
2023-04-21 05:50:00,157.93,0.05,4.71,5.7,0.07,5.3,2587.0
2023-04-21 06:00:00,158.1,0.05,4.71,5.7,0.07,5.3,2586.0
2023-04-21 06:10:00,158.27,0.05,4.71,5.7,0.07,5.3,2586.0
2023-04-21 06:20:00,158.43,0.05,4.71,5.7,0.07,5.3,2585.0
2023-04-21 06:30:00,158.6,0.05,4.71,5.7,0.07,5.3,2583.0
2023-04-21 06:40:00,158.77,0.05,4.71,5.7,0.07,5.3,2582.0
2023-04-21 06:50:00,158.93,0.05,4.71,5.7,0.07,5.2,2586.0
2023-04-21 07:00:00,159.1,0.05,4.71,5.7,0.07,5.2,2586.0
2023-04-21 07:10:00,159.27,0.05,4.71,5.7,0.07,5.2,2585.0
2023-04-21 07:20:00,159.43,0.05,4.71,5.7,0.07,5.2,2585.0
2023-04-21 07:30:00,159.6,0.05,4.71,5.7,0.07,5.2,2584.0
2023-04-21 07:40:00,159.77,0.05,4.71,5.7,0.07,5.2,2583.0
2023-04-21 07:50:00,159.93,0.05,4.71,5.7,0.07,5.1,2587.0
2023-04-21 08:00:00,160.1,0.05,4.71,5.7,0.07,5.2,2581.0
2023-04-21 08:10:00,160.27,0.05,4.71,5.7,0.07,5.1,2585.0
2023-04-21 08:20:00,160.43,0.05,4.71,5.7,0.07,5.1,2584.0
2023-04-21 08:30:00,160.6,0.05,4.71,5.7,0.07,5.1,2585.0
2023-04-21 08:40:00,160.77,0.05,4.71,5.7,0.07,5.1,2584.0
2023-04-21 08:50:00,160.93,0.05,4.71,5.7,0.07,5.1,2584.0
2023-04-21 09:00:00,161.1,0.05,4.71,5.7,0.07,5.1,2584.0
2023-04-21 09:10:00,161.27,0.05,4.71,5.7,0.07,5.1,2583.0
2023-04-21 09:20:00,161.43,0.05,4.71,5.7,0.07,5.1,2589.0
2023-04-21 09:30:00,161.6,0.05,4.71,5.7,0.07,5.1,2582.0
2023-04-21 09:40:00,161.77,0.05,4.71,5.7,0.07,5.1,2582.0
2023-04-21 09:50:00,161.93,0.05,4.71,5.7,0.07,5.1,2587.0
2023-04-21 10:00:00,162.1,0.05,4.71,5.7,0.07,5.1,2586.0
2023-04-21 10:10:00,162.27,0.05,4.71,5.7,0.07,5.1,2585.0
2023-04-21 10:20:00,162.43,0.05,4.71,5.7,0.07,5.1,2585.0
2023-04-21 10:30:00,162.6,0.05,4.71,5.7,0.07,5.1,2584.0
2023-04-21 10:40:00,162.77,0.05,4.71,5.7,0.07,5.1,2584.0
2023-04-21 10:50:00,162.93,0.05,4.71,5.7,0.07,5.0,2589.0
2023-04-21 11:00:00,163.1,0.05,4.71,5.7,0.07,5.1,2583.0
2023-04-21 11:10:00,163.27,0.05,4.71,5.7,0.07,5.0,2588.0
2023-04-21 11:20:00,163.43,0.05,4.71,5.7,0.07,5.1,2582.0
2023-04-21 11:30:00,163.6,0.05,4.71,5.7,0.07,5.0,2587.0
2023-04-21 11:40:00,163.77,0.05,4.71,5.7,0.07,5.0,2586.0
2023-04-21 11:50:00,163.93,0.05,4.71,5.7,0.07,5.0,2586.0
2023-04-21 12:00:00,164.1,0.05,4.71,5.7,0.07,5.0,2585.0
2023-04-21 12:10:00,164.27,0.05,4.71,5.7,0.07,4.9,2590.0
2023-04-21 12:20:00,164.43,0.05,4.71,5.7,0.07,5.0,2584.0
2023-04-21 12:30:00,164.6,0.05,4.71,5.7,0.07,5.0,2583.0
2023-04-21 12:40:00,164.77,0.05,4.71,5.7,0.07,4.9,2588.0
2023-04-21 12:50:00,164.93,0.05,4.71,5.7,0.07,4.9,2587.0
2023-04-21 13:00:00,165.1,0.05,4.71,5.7,0.07,4.9,2587.0
2023-04-21 13:10:00,165.27,0.05,4.71,5.7,0.07,4.9,2587.0
2023-04-21 13:20:00,165.43,0.05,4.71,5.7,0.07,4.9,2586.0
2023-04-21 13:30:00,165.6,0.05,4.71,5.7,0.07,4.9,2586.0
2023-04-21 13:40:00,165.77,0.05,4.71,5.7,0.07,4.9,2586.0
2023-04-21 13:50:00,165.93,0.05,4.71,5.7,0.07,4.9,2586.0
2023-04-21 14:00:00,166.1,0.05,4.71,5.7,0.07,4.9,2585.0
2023-04-21 14:10:00,166.27,0.05,4.71,5.7,0.07,4.9,2585.0
2023-04-21 14:20:00,166.43,0.05,4.71,5.7,0.07,4.9,2585.0
2023-04-21 14:30:00,166.6,0.05,4.71,5.7,0.07,4.9,2584.0
2023-04-21 14:40:00,166.77,0.05,4.71,5.7,0.07,4.9,2589.0
2023-04-21 14:50:00,166.93,0.05,4.71,5.7,0.07,4.9,2589.0
2023-04-21 15:00:00,167.1,0.05,4.71,5.7,0.07,4.9,2588.0
2023-04-21 15:10:00,167.27,0.05,4.71,5.7,0.07,4.9,2588.0
2023-04-21 15:20:00,167.43,0.05,4.71,5.7,0.07,4.9,2587.0
2023-04-21 15:30:00,167.6,0.05,4.71,5.7,0.07,4.9,2587.0
2023-04-21 15:40:00,167.77,0.05,4.71,5.7,0.07,4.9,2587.0
2023-04-21 15:50:00,167.93,0.05,4.71,5.7,0.07,4.9,2586.0
2023-04-21 16:00:00,168.1,0.05,4.71,5.7,0.07,4.8,2592.0
2023-04-21 16:10:00,168.27,0.05,4.71,5.7,0.07,4.9,2586.0
2023-04-21 16:20:00,168.43,0.05,4.71,5.7,0.07,4.8,2592.0
2023-04-21 16:30:00,168.6,0.05,4.71,5.7,0.07,4.9,2587.0
2023-04-21 16:40:00,168.77,0.05,4.71,5.7,0.07,4.8,2593.0
2023-04-21 16:50:00,168.93,0.05,4.71,5.7,0.07,4.9,2587.0
2023-04-21 17:00:00,169.1,0.05,4.71,5.7,0.07,4.9,2587.0
2023-04-21 17:10:00,169.27,0.05,4.71,5.7,0.07,4.8,2593.0
2023-04-21 17:20:00,169.43,0.05,4.71,5.7,0.07,4.8,2593.0
2023-04-21 17:30:00,169.6,0.05,4.71,5.7,0.07,4.8,2593.0
2023-04-21 17:40:00,169.77,0.05,4.71,5.7,0.07,4.8,2593.0
2023-04-21 17:50:00,169.93,0.05,4.71,5.7,0.07,4.8,2592.0
2023-04-21 18:00:00,170.1,0.05,4.71,5.7,0.07,4.8,2592.0
2023-04-21 18:10:00,170.27,0.05,4.71,5.7,0.07,4.8,2591.0
2023-04-21 18:20:00,170.43,0.05,4.71,5.7,0.07,4.8,2591.0
2023-04-21 18:30:00,170.6,0.05,4.71,5.7,0.07,4.8,2591.0
2023-04-21 18:40:00,170.77,0.05,4.71,5.7,0.07,4.8,2590.0
2023-04-21 18:50:00,170.93,0.05,4.71,5.6,0.07,4.8,2590.0
2023-04-21 19:00:00,171.1,0.05,4.71,5.6,0.07,4.8,2590.0
2023-04-21 19:10:00,171.27,0.05,4.71,5.6,0.07,4.8,2590.0
2023-04-21 19:20:00,171.43,0.05,4.71,5.7,0.07,4.8,2590.0
2023-04-21 19:30:00,171.6,0.05,4.71,5.7,0.07,4.8,2590.0
2023-04-21 19:40:00,171.77,0.05,4.71,5.7,0.07,4.8,2594.0
2023-04-21 19:50:00,171.93,0.05,4.71,5.6,0.07,4.8,2589.0
2023-04-21 20:00:00,172.1,0.05,4.71,5.6,0.07,4.8,2594.0
2023-04-21 20:10:00,172.27,0.05,4.71,5.6,0.07,4.8,2588.0
2023-04-21 20:20:00,172.43,0.05,4.71,5.6,0.07,4.8,2588.0
2023-04-21 20:30:00,172.6,0.05,4.71,5.6,0.07,4.8,2593.0
2023-04-21 20:40:00,172.77,0.05,4.71,5.6,0.07,4.8,2593.0
2023-04-21 20:50:00,172.93,0.05,4.71,5.6,0.07,4.8,2593.0
2023-04-21 21:00:00,173.1,0.05,4.71,5.6,0.07,4.8,2594.0
2023-04-21 21:10:00,173.27,0.05,4.71,5.6,0.07,4.8,2595.0
2023-04-21 21:20:00,173.43,0.05,4.71,5.7,0.07,4.8,2596.0
2023-04-21 21:30:00,173.6,0.05,4.71,5.7,0.07,4.8,2597.0
2023-04-21 21:40:00,173.77,0.05,4.71,5.7,0.07,4.8,2597.0
2023-04-21 21:50:00,173.93,0.05,4.71,5.6,0.07,4.8,2596.0
2023-04-21 22:00:00,174.1,0.05,4.71,5.6,0.07,4.8,2596.0
2023-04-21 22:10:00,174.27,0.05,4.71,5.6,0.07,4.8,2596.0
2023-04-21 22:20:00,174.43,0.05,4.71,5.6,0.07,4.8,2596.0
2023-04-21 22:30:00,174.6,0.05,4.71,5.6,0.07,4.8,2596.0
2023-04-21 22:40:00,174.77,0.05,4.71,5.6,0.07,4.8,2595.0
2023-04-21 22:50:00,174.93,0.05,4.71,5.6,0.07,4.8,2595.0
2023-04-21 23:00:00,175.1,0.05,4.71,5.6,0.07,4.8,2595.0
2023-04-21 23:10:00,175.27,0.05,4.71,5.6,0.07,4.8,2595.0
2023-04-21 23:20:00,175.43,0.05,4.71,5.6,0.07,4.8,2595.0
2023-04-21 23:30:00,175.6,0.05,4.71,5.6,0.07,4.8,2594.0
2023-04-21 23:40:00,175.77,0.05,4.71,5.6,0.07,4.8,2594.0
2023-04-21 23:50:00,175.93,0.05,4.71,5.6,0.07,4.8,2593.0
2023-04-22 00:00:00,176.1,0.05,4.71,5.6,0.07,4.8,2594.0
2023-04-22 00:10:00,176.27,0.05,4.71,5.6,0.07,4.8,2594.0
2023-04-22 00:20:00,176.43,0.05,4.71,5.6,0.07,4.8,2594.0
2023-04-22 00:30:00,176.6,0.05,4.71,5.6,0.07,4.8,2594.0
2023-04-22 00:40:00,176.77,0.05,4.71,5.6,0.07,4.8,2594.0
2023-04-22 00:50:00,176.93,0.05,4.71,5.6,0.07,4.8,2594.0
2023-04-22 01:00:00,177.1,0.05,4.71,5.6,0.07,4.8,2593.0
2023-04-22 01:10:00,177.27,0.05,4.72,5.6,0.07,4.7,2598.0
2023-04-22 01:20:00,177.43,0.05,4.71,5.6,0.07,4.7,2598.0
2023-04-22 01:30:00,177.6,0.05,4.71,5.6,0.07,4.8,2594.0
2023-04-22 01:40:00,177.77,0.05,4.71,5.6,0.07,4.7,2598.0
2023-04-22 01:50:00,177.93,0.05,4.71,5.6,0.07,4.8,2593.0
2023-04-22 02:00:00,178.1,0.05,4.71,5.6,0.07,4.7,2598.0
2023-04-22 02:10:00,178.27,0.05,4.72,5.6,0.07,4.8,2592.0
2023-04-22 02:20:00,178.43,0.05,4.71,5.6,0.07,4.7,2598.0
2023-04-22 02:30:00,178.6,0.05,4.72,5.6,0.07,4.7,2597.0
2023-04-22 02:40:00,178.77,0.05,4.71,5.6,0.07,4.7,2597.0
2023-04-22 02:50:00,178.93,0.05,4.71,5.6,0.07,4.7,2596.0
2023-04-22 03:00:00,179.1,0.05,4.71,5.6,0.07,4.7,2596.0
2023-04-22 03:10:00,179.27,0.05,4.71,5.6,0.07,4.7,2596.0
2023-04-22 03:20:00,179.43,0.05,4.71,5.6,0.07,4.8,2591.0
2023-04-22 03:30:00,179.6,0.05,4.71,5.6,0.07,4.7,2597.0
2023-04-22 03:40:00,179.77,0.05,4.71,5.6,0.07,4.7,2597.0
2023-04-22 03:50:00,179.93,0.05,4.71,5.6,0.07,4.7,2597.0
2023-04-22 04:00:00,180.1,0.05,4.71,5.6,0.07,4.7,2596.0
2023-04-22 04:10:00,180.27,0.05,4.71,5.6,0.07,4.7,2596.0
2023-04-22 04:20:00,180.43,0.05,4.72,5.6,0.07,4.7,2595.0
2023-04-22 04:30:00,180.6,0.05,4.71,5.6,0.07,4.7,2595.0
2023-04-22 04:40:00,180.77,0.05,4.72,5.6,0.07,4.7,2595.0
2023-04-22 04:50:00,180.93,0.05,4.71,5.6,0.07,4.7,2595.0
2023-04-22 05:00:00,181.1,0.05,4.72,5.6,0.07,4.7,2595.0
2023-04-22 05:10:00,181.27,0.05,4.71,5.6,0.07,4.7,2595.0
2023-04-22 05:20:00,181.43,0.05,4.71,5.6,0.07,4.7,2595.0
2023-04-22 05:30:00,181.6,0.05,4.71,5.6,0.07,4.7,2594.0
2023-04-22 05:40:00,181.77,0.05,4.72,5.6,0.07,4.7,2594.0
2023-04-22 05:50:00,181.93,0.05,4.72,5.6,0.07,4.7,2594.0
2023-04-22 06:00:00,182.1,0.05,4.71,5.6,0.07,4.7,2594.0
2023-04-22 06:10:00,182.27,0.05,4.72,5.6,0.07,4.7,2594.0
2023-04-22 06:20:00,182.43,0.05,4.71,5.6,0.07,4.7,2594.0
2023-04-22 06:30:00,182.6,0.05,4.71,5.6,0.07,4.7,2594.0
2023-04-22 06:40:00,182.77,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 06:50:00,182.93,0.05,4.72,5.6,0.07,4.7,2594.0
2023-04-22 07:00:00,183.1,0.05,4.71,5.6,0.07,4.7,2593.0
2023-04-22 07:10:00,183.27,0.05,4.71,5.6,0.07,4.7,2594.0
2023-04-22 07:20:00,183.43,0.05,4.72,5.6,0.07,4.7,2594.0
2023-04-22 07:30:00,183.6,0.05,4.72,5.6,0.07,4.7,2594.0
2023-04-22 07:40:00,183.77,0.05,4.71,5.6,0.07,4.7,2593.0
2023-04-22 07:50:00,183.93,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 08:00:00,184.1,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 08:10:00,184.27,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 08:20:00,184.43,0.05,4.72,5.6,0.07,4.7,2594.0
2023-04-22 08:30:00,184.6,0.05,4.71,5.6,0.07,4.7,2594.0
2023-04-22 08:40:00,184.77,0.05,4.72,5.6,0.07,4.7,2594.0
2023-04-22 08:50:00,184.93,0.05,4.72,5.6,0.07,4.7,2595.0
2023-04-22 09:00:00,185.1,0.05,4.71,5.6,0.07,4.7,2594.0
2023-04-22 09:10:00,185.27,0.05,4.71,5.6,0.07,4.7,2594.0
2023-04-22 09:20:00,185.43,0.05,4.72,5.6,0.07,4.7,2594.0
2023-04-22 09:30:00,185.6,0.05,4.71,5.6,0.07,4.6,2599.0
2023-04-22 09:40:00,185.77,0.05,4.72,5.6,0.07,4.7,2594.0
2023-04-22 09:50:00,185.93,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 10:00:00,186.1,0.05,4.71,5.6,0.07,4.7,2593.0
2023-04-22 10:10:00,186.27,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 10:20:00,186.43,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 10:30:00,186.6,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 10:40:00,186.77,0.05,4.72,5.6,0.07,4.6,2598.0
2023-04-22 10:50:00,186.93,0.05,4.72,5.6,0.07,4.7,2594.0
2023-04-22 11:00:00,187.1,0.05,4.72,5.6,0.07,4.6,2599.0
2023-04-22 11:10:00,187.27,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 11:20:00,187.43,0.05,4.72,5.6,0.07,4.6,2599.0
2023-04-22 11:30:00,187.6,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 11:40:00,187.77,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 11:50:00,187.93,0.05,4.72,5.6,0.07,4.7,2592.0
2023-04-22 12:00:00,188.1,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 12:10:00,188.27,0.05,4.72,5.6,0.07,4.6,2598.0
2023-04-22 12:20:00,188.43,0.05,4.72,5.6,0.07,4.7,2593.0
2023-04-22 12:30:00,188.6,0.05,4.72,5.6,0.07,4.6,2598.0
