Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm)
2022-05-05 18:30:00,50.02,0.11,4.83,6.9,0.06,25.3,22.0,2088.0
2022-05-05 18:40:00,50.18,0.11,4.84,6.8,0.06,25.4,22.0,2085.0
2022-05-05 18:50:00,50.35,0.11,4.84,6.8,0.06,25.4,22.0,2089.0
2022-05-05 19:00:00,50.52,0.11,4.84,6.8,0.06,25.4,22.0,2089.0
2022-05-05 19:10:00,50.68,0.11,4.84,6.7,0.06,25.4,22.0,2087.0
2022-05-05 19:20:00,50.85,0.11,4.84,6.7,0.06,25.4,22.0,2086.0
2022-05-05 19:30:00,51.02,0.11,4.84,6.7,0.06,25.4,22.0,2090.0
2022-05-05 19:40:00,51.18,0.11,4.85,6.6,0.06,25.4,22.0,2088.0
2022-05-05 19:50:00,51.35,0.11,4.84,6.6,0.06,25.4,22.0,2086.0
2022-05-05 20:00:00,51.52,0.1,4.85,6.6,0.06,25.5,22.0,2097.0
2022-05-05 20:10:00,51.68,0.1,4.85,6.6,0.06,25.5,22.0,2095.0
2022-05-05 20:20:00,51.85,0.1,4.85,6.6,0.06,25.5,22.0,2095.0
2022-05-05 20:30:00,52.02,0.1,4.85,6.6,0.06,25.4,22.0,2094.0
2022-05-05 20:40:00,52.18,0.1,4.85,6.5,0.06,25.4,22.0,2093.0
2022-05-05 20:50:00,52.35,0.1,4.86,6.5,0.06,25.4,22.0,2092.0
2022-05-05 21:00:00,52.52,0.09,4.86,6.5,0.06,25.6,22.0,2090.0
2022-05-05 21:10:00,52.68,0.09,4.85,6.4,0.06,25.6,23.0,2089.0
2022-05-05 21:20:00,52.85,0.09,4.86,6.4,0.06,25.5,23.0,2093.0
2022-05-05 21:30:00,53.02,0.09,4.86,6.3,0.06,25.6,23.0,2092.0
2022-05-05 21:40:00,53.18,0.09,4.86,6.2,0.06,25.6,23.0,2093.0
2022-05-05 21:50:00,53.35,0.08,4.86,6.1,0.06,25.6,23.0,2098.0
2022-05-05 22:00:00,53.52,0.08,4.86,6.1,0.06,25.6,23.0,2099.0
2022-05-05 22:10:00,53.68,0.08,4.86,6.1,0.06,25.6,23.0,2099.0
2022-05-05 22:20:00,53.85,0.08,4.86,6.1,0.06,25.6,23.0,2099.0
2022-05-05 22:30:00,54.02,0.07,4.86,6.1,0.06,25.6,23.0,2096.0
2022-05-05 22:40:00,54.18,0.07,4.86,6.0,0.06,25.7,23.0,2095.0
2022-05-05 22:50:00,54.35,0.07,4.86,6.0,0.06,25.6,22.0,2098.0
2022-05-05 23:00:00,54.52,0.07,4.86,6.0,0.06,25.7,23.0,2096.0
2022-05-05 23:10:00,54.68,0.07,4.86,6.0,0.06,25.7,23.0,2097.0
2022-05-05 23:20:00,54.85,0.06,4.86,6.0,0.06,25.7,23.0,2095.0
2022-05-05 23:30:00,55.02,0.06,4.86,6.0,0.06,25.7,22.0,2090.0
2022-05-05 23:40:00,55.18,0.06,4.86,5.9,0.06,25.7,23.0,2093.0
2022-05-05 23:50:00,55.35,0.06,4.86,5.9,0.06,25.8,23.0,2092.0
2022-05-06 00:00:00,55.52,0.06,4.86,5.8,0.06,25.8,23.0,2091.0
2022-05-06 00:10:00,55.68,0.06,4.86,5.8,0.06,25.8,23.0,2095.0
2022-05-06 00:20:00,55.85,0.06,4.86,5.7,0.06,25.8,23.0,2096.0
2022-05-06 00:30:00,56.02,0.05,4.86,5.7,0.06,25.8,23.0,2093.0
2022-05-06 00:40:00,56.18,0.05,4.86,5.7,0.06,25.8,23.0,2094.0
2022-05-06 00:50:00,56.35,0.05,4.86,5.7,0.06,25.8,23.0,2093.0
2022-05-06 01:00:00,56.52,0.05,4.86,5.6,0.06,25.8,23.0,2075.0
2022-05-06 01:10:00,56.68,0.05,4.86,5.6,0.06,25.8,23.0,2095.0
2022-05-06 01:20:00,56.85,0.05,4.86,5.5,0.06,25.8,23.0,2098.0
2022-05-06 01:30:00,57.02,0.05,4.86,5.5,0.06,25.9,23.0,2094.0
2022-05-06 01:40:00,57.18,0.05,4.86,5.4,0.06,25.8,23.0,2096.0
2022-05-06 01:50:00,57.35,0.05,4.86,5.4,0.06,25.9,23.0,2089.0
2022-05-06 02:00:00,57.52,0.05,4.85,5.4,0.06,25.9,23.0,2090.0
2022-05-06 02:10:00,57.68,0.05,4.85,5.4,0.06,25.9,23.0,2091.0
2022-05-06 02:20:00,57.85,0.05,4.86,5.4,0.06,25.9,23.0,2092.0
2022-05-06 02:30:00,58.02,0.05,4.85,5.4,0.06,25.9,23.0,2097.0
2022-05-06 02:40:00,58.18,0.05,4.85,5.3,0.06,25.9,23.0,2096.0
2022-05-06 02:50:00,58.35,0.05,4.85,5.3,0.06,25.9,23.0,2091.0
2022-05-06 03:00:00,58.52,0.05,4.85,5.3,0.06,25.9,23.0,2091.0
2022-05-06 03:10:00,58.68,0.05,4.85,5.2,0.06,25.9,23.0,2089.0
2022-05-06 03:20:00,58.85,0.05,4.85,5.2,0.06,26.0,23.0,2085.0
2022-05-06 03:30:00,59.02,0.05,4.85,5.2,0.06,26.0,23.0,2090.0
2022-05-06 03:40:00,59.18,0.05,4.84,5.1,0.06,26.0,23.0,2087.0
2022-05-06 03:50:00,59.35,0.05,4.84,5.1,0.06,26.0,23.0,2086.0
2022-05-06 04:00:00,59.52,0.05,4.84,5.1,0.06,26.0,23.0,2086.0
2022-05-06 04:10:00,59.68,0.05,4.84,5.0,0.06,26.1,23.0,2085.0
2022-05-06 04:20:00,59.85,0.05,4.84,5.0,0.06,26.0,23.0,2088.0
2022-05-06 04:30:00,60.02,0.05,4.84,5.0,0.06,26.1,23.0,2083.0
2022-05-06 04:40:00,60.18,0.05,4.84,4.9,0.06,26.1,23.0,2081.0
2022-05-06 04:50:00,60.35,0.05,4.84,4.9,0.06,26.1,23.0,2085.0
2022-05-06 05:00:00,60.52,0.05,4.83,4.9,0.06,26.1,23.0,2080.0
2022-05-06 05:10:00,60.68,0.05,4.83,4.8,0.06,26.1,23.0,2083.0
2022-05-06 05:20:00,60.85,0.05,4.83,4.8,0.06,26.1,23.0,2092.0
2022-05-06 05:30:00,61.02,0.05,4.82,4.8,0.06,26.1,23.0,2064.0
2022-05-06 05:40:00,61.18,0.04,4.82,4.7,0.06,26.1,23.0,2080.0
2022-05-06 05:50:00,61.35,0.04,4.82,4.7,0.06,26.1,23.0,2080.0
2022-05-06 06:00:00,61.52,0.04,4.82,4.7,0.06,26.1,23.0,2080.0
2022-05-06 06:10:00,61.68,0.05,4.82,4.7,0.06,26.1,23.0,2080.0
2022-05-06 06:20:00,61.85,0.05,4.81,4.7,0.06,26.1,23.0,2081.0
2022-05-06 06:30:00,62.02,0.05,4.82,4.7,0.06,26.1,23.0,2076.0
2022-05-06 06:40:00,62.18,0.05,4.81,4.6,0.06,26.2,23.0,2085.0
2022-05-06 06:50:00,62.35,0.05,4.81,4.6,0.06,26.2,23.0,2068.0
2022-05-06 07:00:00,62.52,0.05,4.81,4.6,0.06,26.2,23.0,2084.0
2022-05-06 07:10:00,62.68,0.05,4.81,4.5,0.06,26.1,23.0,2086.0
2022-05-06 07:20:00,62.85,0.05,4.81,4.5,0.06,26.2,23.0,2082.0
2022-05-06 07:30:00,63.02,0.05,4.8,4.5,0.06,26.3,23.0,2073.0
2022-05-06 07:40:00,63.18,0.05,4.8,4.4,0.06,26.2,23.0,2071.0
2022-05-06 07:50:00,63.35,0.05,4.8,4.4,0.06,26.3,23.0,2078.0
2022-05-06 08:00:00,63.52,0.05,4.8,4.4,0.06,26.3,23.0,2062.0
2022-05-06 08:10:00,63.68,0.05,4.8,4.4,0.06,26.3,23.0,2042.0
2022-05-06 08:20:00,63.85,0.05,4.79,4.4,0.06,26.2,23.0,2048.0
2022-05-06 08:30:00,64.02,0.05,4.79,4.3,0.06,26.3,23.0,2046.0
2022-05-06 08:40:00,64.18,0.05,4.79,4.3,0.06,26.2,23.0,2050.0
2022-05-06 08:50:00,64.35,0.05,4.79,4.2,0.06,26.3,23.0,2075.0
2022-05-06 09:00:00,64.52,0.05,4.78,4.1,0.06,26.3,23.0,2072.0
2022-05-06 09:10:00,64.68,0.05,4.79,4.1,0.06,26.3,23.0,2069.0
2022-05-06 09:20:00,64.85,0.04,4.78,4.0,0.06,26.3,23.0,2065.0
2022-05-06 09:30:00,65.02,0.04,4.78,4.0,0.06,26.3,23.0,2061.0
2022-05-06 09:40:00,65.18,0.04,4.78,3.9,0.06,26.3,23.0,2061.0
2022-05-06 09:50:00,65.35,0.05,4.78,3.9,0.06,26.3,23.0,2061.0
2022-05-06 10:00:00,65.52,0.05,4.78,3.8,0.06,26.3,23.0,2058.0
2022-05-06 10:10:00,65.72,0.05,4.77,3.8,0.06,26.4,23.0,2052.0
2022-05-06 10:20:00,65.9,0.05,4.77,3.8,0.06,26.4,23.0,2051.0
2022-05-06 10:30:00,66.07,0.05,4.76,3.7,0.06,26.4,23.0,2050.0
2022-05-06 10:40:00,66.23,0.05,4.76,3.7,0.06,26.3,23.0,2053.0
2022-05-06 10:50:00,66.4,0.05,4.76,3.7,0.06,26.4,23.0,2049.0
2022-05-06 11:00:00,66.57,0.05,4.76,3.7,0.06,26.4,23.0,2047.0
2022-05-06 11:10:00,66.73,0.05,4.75,3.7,0.06,26.3,23.0,2054.0
2022-05-06 11:20:00,66.9,0.05,4.76,3.7,0.06,26.4,23.0,2048.0
2022-05-06 11:30:00,67.07,0.05,4.76,3.7,0.06,26.4,23.0,2045.0
2022-05-06 11:40:00,67.23,0.05,4.76,3.7,0.06,26.4,23.0,2043.0
2022-05-06 11:50:00,67.4,0.05,4.76,3.6,0.06,26.4,23.0,2044.0
2022-05-06 12:00:00,67.62,0.05,4.75,3.6,0.06,25.7,22.0,2009.0
2022-05-06 12:10:00,67.78,0.05,4.75,3.8,0.06,25.0,19.0,2019.0
2022-05-06 12:20:00,67.95,0.05,4.75,4.1,0.06,24.6,15.0,2006.0
2022-05-06 12:30:00,68.12,0.05,4.74,4.3,0.06,23.8,12.0,2009.0
2022-05-06 12:40:00,68.28,0.05,4.74,4.1,0.06,23.8,10.0,2002.0
2022-05-06 12:50:00,68.45,0.05,4.73,4.0,0.06,23.4,9.0,2017.0
2022-05-06 13:00:00,68.62,0.05,4.73,3.8,0.06,23.1,7.0,2007.0
2022-05-06 13:10:00,68.78,0.05,4.73,3.8,0.06,22.8,7.0,2015.0
2022-05-06 13:20:00,68.95,0.05,4.73,3.7,0.06,22.4,7.0,1993.0
2022-05-06 13:30:00,69.12,0.05,4.74,3.7,0.06,22.2,6.0,1976.0
2022-05-06 13:40:00,69.28,0.05,4.74,3.7,0.06,21.9,6.0,1946.0
2022-05-06 13:50:00,69.45,0.05,4.74,3.7,0.06,21.5,5.0,1946.0
2022-05-06 14:00:00,69.62,0.05,4.75,3.7,0.06,21.3,5.0,1963.0
2022-05-06 14:10:00,69.78,0.05,4.75,3.7,0.06,20.9,5.0,1917.0
2022-05-06 14:20:00,69.95,0.05,4.76,3.7,0.06,20.8,5.0,1961.0
2022-05-06 14:30:00,70.12,0.05,4.76,3.7,0.06,20.4,5.0,1934.0
2022-05-06 14:40:00,70.28,0.05,4.76,3.8,0.06,20.2,5.0,1969.0
2022-05-06 14:50:00,70.45,0.05,4.76,3.9,0.06,20.1,5.0,1930.0
2022-05-06 15:00:00,70.62,0.05,4.77,4.0,0.06,19.7,5.0,1914.0
2022-05-06 15:10:00,70.78,0.05,4.78,3.8,0.05,20.0,5.0,1957.0
2022-05-06 15:20:00,70.95,0.05,4.77,3.6,0.06,19.6,6.0,1920.0
2022-05-06 15:30:00,71.12,0.05,4.78,3.4,0.06,19.4,6.0,1948.0
2022-05-06 15:40:00,71.28,0.05,4.78,3.4,0.06,19.1,6.0,1913.0
2022-05-06 15:50:00,71.45,0.05,4.79,3.3,0.05,18.9,5.0,1929.0
2022-05-06 16:00:00,71.62,0.06,4.79,3.3,0.06,18.7,5.0,1915.0
2022-05-06 16:10:00,71.78,0.06,4.8,3.3,0.06,18.5,5.0,1925.0
2022-05-06 16:20:00,71.95,0.06,4.8,3.3,0.05,18.3,5.0,1903.0
2022-05-06 16:30:00,72.12,0.06,4.8,3.3,0.05,18.1,5.0,1913.0
2022-05-06 16:40:00,72.28,0.06,4.81,3.5,0.06,17.8,5.0,1925.0
2022-05-06 16:50:00,72.45,0.05,4.81,3.6,0.06,17.6,5.0,1918.0
2022-05-06 17:00:00,72.62,0.05,4.82,3.8,0.06,17.1,5.0,1912.0
2022-05-06 17:10:00,72.78,0.05,4.81,3.6,0.05,17.3,5.0,1933.0
2022-05-06 17:20:00,72.95,0.06,4.81,3.4,0.05,17.1,6.0,1933.0
2022-05-06 17:30:00,73.12,0.06,4.83,3.2,0.05,16.9,6.0,1901.0
2022-05-06 17:40:00,73.28,0.06,4.83,3.2,0.06,16.6,5.0,1941.0
2022-05-06 17:50:00,73.45,0.05,4.84,3.2,0.06,16.5,5.0,1915.0
2022-05-06 18:00:00,73.62,0.06,4.82,3.2,0.05,16.3,5.0,1911.0
2022-05-06 18:10:00,73.67,0.06,4.83,3.2,0.05,16.4,5.0,1908.0
2022-05-06 18:20:00,73.83,0.05,4.84,3.3,0.06,16.1,5.0,1921.0
2022-05-06 18:30:00,74.0,0.05,4.85,3.5,0.05,15.9,5.0,1922.0
2022-05-06 18:40:00,74.17,0.05,4.84,3.6,0.05,15.5,5.0,1941.0
2022-05-06 18:50:00,74.33,0.05,4.84,3.4,0.06,15.5,5.0,1937.0
2022-05-06 19:00:00,74.5,0.06,4.86,3.2,0.06,15.4,5.0,1922.0
2022-05-06 19:10:00,74.67,0.06,4.86,3.0,0.06,15.3,5.0,1921.0
2022-05-06 19:20:00,74.83,0.06,4.86,3.0,0.06,15.1,5.0,1929.0
2022-05-06 19:30:00,75.0,0.06,4.86,3.0,0.05,14.9,5.0,1930.0
2022-05-06 19:40:00,75.17,0.06,4.85,3.0,0.06,14.7,5.0,1899.0
2022-05-06 19:50:00,75.33,0.06,4.86,3.0,0.06,14.6,5.0,1944.0
2022-05-06 20:00:00,75.5,0.06,4.87,3.0,0.06,14.4,5.0,1952.0
2022-05-06 20:10:00,75.67,0.05,4.86,3.0,0.06,14.3,5.0,1943.0
2022-05-06 20:20:00,75.83,0.06,4.86,3.0,0.06,14.1,5.0,1934.0
2022-05-06 20:30:00,76.0,0.05,4.88,3.0,0.06,14.0,4.0,1924.0
2022-05-06 20:40:00,76.17,0.06,4.87,3.0,0.06,13.9,4.0,1924.0
2022-05-06 20:50:00,76.33,0.06,4.88,3.0,0.06,13.8,4.0,1929.0
2022-05-06 21:00:00,76.5,0.06,4.87,3.0,0.06,13.5,5.0,1921.0
2022-05-06 21:10:00,76.67,0.06,4.88,3.0,0.06,13.6,5.0,1942.0
2022-05-06 21:20:00,76.83,0.06,4.87,3.0,0.06,13.5,5.0,1946.0
2022-05-06 21:30:00,77.0,0.06,4.88,3.0,0.06,13.3,5.0,1959.0
2022-05-06 21:40:00,77.17,0.06,4.89,3.0,0.06,13.1,5.0,1918.0
2022-05-06 21:50:00,77.33,0.06,4.9,3.1,0.06,13.0,4.0,1941.0
2022-05-06 22:00:00,77.5,0.06,4.89,3.3,0.05,12.9,4.0,1941.0
2022-05-06 22:10:00,77.67,0.06,4.9,3.4,0.06,12.6,5.0,1956.0
2022-05-06 22:20:00,77.83,0.06,4.9,3.3,0.06,12.7,5.0,1935.0
2022-05-06 22:30:00,78.0,0.06,4.9,3.3,0.06,12.5,5.0,1971.0
2022-05-06 22:40:00,78.17,0.06,4.91,3.2,0.06,12.4,5.0,1971.0
2022-05-06 22:50:00,78.33,0.06,4.89,3.1,0.06,12.3,5.0,1970.0
2022-05-06 23:00:00,78.5,0.06,4.9,3.0,0.06,12.1,5.0,1973.0
2022-05-06 23:10:00,78.67,0.06,4.89,2.9,0.05,12.1,5.0,1969.0
2022-05-06 23:20:00,78.83,0.06,4.9,2.9,0.06,12.0,5.0,1968.0
2022-05-06 23:30:00,79.0,0.06,4.9,2.9,0.06,11.9,5.0,1966.0
2022-05-06 23:40:00,79.17,0.06,4.9,2.9,0.06,11.7,5.0,1985.0
2022-05-06 23:50:00,79.33,0.06,4.9,2.9,0.05,11.7,4.0,1949.0
2022-05-07 00:00:00,79.5,0.06,4.91,2.9,0.06,11.6,5.0,1962.0
2022-05-07 00:10:00,79.67,0.06,4.91,2.9,0.06,11.4,5.0,1971.0
2022-05-07 00:20:00,79.83,0.06,4.91,2.9,0.05,11.3,4.0,1980.0
2022-05-07 00:30:00,80.0,0.06,4.92,2.9,0.06,11.2,4.0,1976.0
2022-05-07 00:40:00,80.17,0.06,4.92,2.9,0.06,11.1,4.0,2009.0
2022-05-07 00:50:00,80.33,0.06,4.93,2.9,0.06,11.1,4.0,2006.0
2022-05-07 01:00:00,80.5,0.06,4.93,2.8,0.06,10.9,5.0,2008.0
2022-05-07 01:10:00,80.67,0.06,4.92,2.8,0.06,10.8,5.0,2046.0
2022-05-07 01:20:00,80.83,0.06,4.93,2.8,0.06,10.8,5.0,2022.0
2022-05-07 01:30:00,81.0,0.06,4.93,2.8,0.06,10.7,5.0,2008.0
2022-05-07 01:40:00,81.17,0.06,4.92,2.8,0.06,10.5,5.0,2053.0
2022-05-07 01:50:00,81.33,0.06,4.93,2.8,0.06,10.4,5.0,2024.0
2022-05-07 02:00:00,81.5,0.06,4.92,2.8,0.06,10.4,5.0,2023.0
2022-05-07 02:10:00,81.67,0.06,4.93,2.8,0.06,10.4,5.0,2060.0
2022-05-07 02:20:00,81.83,0.06,4.92,2.8,0.06,10.3,5.0,2052.0
2022-05-07 02:30:00,82.0,0.06,4.93,2.8,0.06,10.1,5.0,2031.0
2022-05-07 02:40:00,82.17,0.06,4.93,2.8,0.06,10.1,5.0,2087.0
2022-05-07 02:50:00,82.33,0.06,4.92,2.8,0.06,10.0,5.0,2066.0
2022-05-07 03:00:00,82.5,0.06,4.93,2.8,0.06,9.9,5.0,2072.0
2022-05-07 03:10:00,82.67,0.06,4.93,2.8,0.06,9.9,5.0,2094.0
2022-05-07 03:20:00,82.83,0.06,4.93,2.8,0.06,9.9,5.0,2057.0
2022-05-07 03:30:00,83.0,0.06,4.93,2.8,0.06,9.8,5.0,2081.0
2022-05-07 03:40:00,83.17,0.06,4.93,2.8,0.05,9.8,5.0,2092.0
2022-05-07 03:50:00,83.33,0.06,4.93,2.8,0.06,9.6,5.0,2094.0
2022-05-07 04:00:00,83.5,0.06,4.94,2.7,0.06,9.6,5.0,2104.0
2022-05-07 04:10:00,83.67,0.06,4.94,2.7,0.06,9.5,5.0,2093.0
2022-05-07 04:20:00,83.83,0.06,4.94,2.7,0.06,9.5,5.0,2102.0
2022-05-07 04:30:00,84.0,0.06,4.95,2.8,0.06,9.4,5.0,2094.0
2022-05-07 04:40:00,84.17,0.06,4.94,2.8,0.06,9.3,4.0,2136.0
2022-05-07 04:50:00,84.33,0.06,4.95,2.8,0.06,9.3,4.0,2131.0
2022-05-07 05:00:00,84.5,0.06,4.96,2.8,0.05,9.2,5.0,2138.0
2022-05-07 05:10:00,84.67,0.06,4.95,2.8,0.06,9.1,4.0,2152.0
2022-05-07 05:20:00,84.83,0.06,4.96,2.8,0.06,9.0,4.0,2145.0
2022-05-07 05:30:00,85.0,0.06,4.94,2.8,0.05,8.9,5.0,2156.0
2022-05-07 05:40:00,85.17,0.06,4.94,2.8,0.05,8.9,5.0,2124.0
2022-05-07 05:50:00,85.33,0.06,4.94,2.8,0.05,8.9,4.0,2155.0
2022-05-07 06:00:00,85.5,0.06,4.96,2.7,0.05,8.8,5.0,2164.0
2022-05-07 06:10:00,85.67,0.06,4.96,2.7,0.06,8.8,5.0,2180.0
2022-05-07 06:20:00,85.83,0.06,4.96,2.7,0.06,8.7,4.0,2179.0
2022-05-07 06:30:00,86.0,0.07,4.95,2.7,0.05,8.6,5.0,2186.0
2022-05-07 06:40:00,86.17,0.06,4.94,2.7,0.06,8.5,5.0,2185.0
2022-05-07 06:50:00,86.33,0.06,4.95,2.7,0.06,8.5,4.0,2183.0
2022-05-07 07:00:00,86.5,0.07,4.94,2.7,0.05,8.5,5.0,2184.0
2022-05-07 07:10:00,86.67,0.07,4.95,2.7,0.06,8.4,5.0,2190.0
2022-05-07 07:20:00,86.83,0.07,4.95,2.7,0.06,8.4,4.0,2186.0
2022-05-07 07:30:00,87.0,0.06,4.95,2.7,0.05,8.2,5.0,2173.0
2022-05-07 07:40:00,87.17,0.07,4.96,2.7,0.06,8.1,5.0,2184.0
2022-05-07 07:50:00,87.33,0.07,4.96,2.7,0.06,8.1,4.0,2179.0
2022-05-07 08:00:00,87.5,0.07,4.95,2.7,0.05,8.1,5.0,2184.0
2022-05-07 08:10:00,87.67,0.07,4.97,2.7,0.05,7.9,5.0,2190.0
2022-05-07 08:20:00,87.83,0.07,4.96,2.7,0.05,7.9,4.0,2193.0
2022-05-07 08:30:00,88.0,0.07,4.95,2.7,0.06,7.9,4.0,2186.0
2022-05-07 08:40:00,88.17,0.07,4.95,2.7,0.05,7.9,5.0,2192.0
2022-05-07 08:50:00,88.33,0.07,4.96,2.7,0.05,7.8,4.0,2196.0
2022-05-07 09:00:00,88.5,0.07,4.96,2.8,0.06,7.8,4.0,2157.0
2022-05-07 09:10:00,88.67,0.07,4.95,2.8,0.05,7.8,4.0,2191.0
2022-05-07 09:20:00,88.83,0.07,4.97,2.8,0.05,7.8,5.0,2190.0
2022-05-07 09:30:00,89.0,0.07,4.96,2.7,0.05,7.6,5.0,2172.0
2022-05-07 09:40:00,89.17,0.07,4.95,2.7,0.05,7.6,4.0,2197.0
2022-05-07 09:50:00,89.33,0.07,4.96,2.7,0.06,7.6,4.0,2194.0
2022-05-07 10:00:00,89.5,0.07,4.96,2.7,0.05,7.6,4.0,2191.0
2022-05-07 10:10:00,89.67,0.07,4.97,2.7,0.05,7.5,4.0,2199.0
2022-05-07 10:20:00,89.83,0.07,4.98,2.7,0.05,7.4,4.0,2205.0
2022-05-07 10:30:00,90.0,0.07,4.96,2.7,0.05,7.4,4.0,2197.0
2022-05-07 10:40:00,90.17,0.07,4.96,2.7,0.05,7.4,4.0,2200.0
2022-05-07 10:50:00,90.33,0.07,4.97,2.7,0.05,7.3,4.0,2202.0
2022-05-07 11:00:00,90.5,0.07,4.96,2.7,0.05,7.3,4.0,2203.0
2022-05-07 11:10:00,90.67,0.07,4.97,2.7,0.05,7.3,4.0,2201.0
2022-05-07 11:20:00,90.83,0.07,4.98,2.7,0.05,7.1,4.0,2208.0
2022-05-07 11:30:00,91.0,0.07,4.97,2.7,0.05,7.1,4.0,2211.0
2022-05-07 11:40:00,91.17,0.07,4.97,2.7,0.05,7.0,4.0,2212.0
2022-05-07 11:50:00,91.33,0.07,4.97,2.7,0.05,7.1,4.0,2204.0
2022-05-07 12:00:00,91.5,0.07,4.98,2.7,0.05,7.0,4.0,2205.0
2022-05-07 12:10:00,91.67,0.07,4.97,2.7,0.05,6.9,4.0,2207.0
2022-05-07 12:20:00,91.83,0.07,4.98,2.7,0.05,7.0,4.0,2203.0
2022-05-07 12:30:00,92.0,0.07,4.99,2.7,0.05,6.9,4.0,2206.0
2022-05-07 12:40:00,92.17,0.07,4.97,2.7,0.05,6.9,4.0,2208.0
2022-05-07 12:50:00,92.33,0.07,4.98,2.7,0.05,6.8,4.0,2210.0
2022-05-07 13:00:00,92.5,0.07,4.98,2.7,0.05,6.8,4.0,2201.0
2022-05-07 13:10:00,92.67,0.07,4.99,2.7,0.05,6.8,4.0,2205.0
2022-05-07 13:20:00,92.83,0.07,4.98,2.7,0.05,6.7,4.0,2208.0
2022-05-07 13:30:00,93.0,0.07,4.97,2.7,0.05,6.7,4.0,2207.0
2022-05-07 13:40:00,93.17,0.07,4.98,2.7,0.05,6.6,4.0,2212.0
2022-05-07 13:50:00,93.33,0.07,4.99,2.7,0.05,6.6,4.0,2215.0
2022-05-07 14:00:00,93.5,0.07,4.97,2.6,0.05,6.6,4.0,2195.0
2022-05-07 14:10:00,93.67,0.07,4.97,2.6,0.05,6.6,4.0,2211.0
2022-05-07 14:20:00,93.83,0.07,4.98,2.6,0.05,6.5,4.0,2213.0
2022-05-07 14:30:00,94.0,0.07,4.98,2.7,0.05,6.4,4.0,2218.0
2022-05-07 14:40:00,94.17,0.07,4.98,2.7,0.05,6.5,4.0,2211.0
2022-05-07 14:50:00,94.33,0.07,4.98,2.7,0.05,6.4,4.0,2215.0
2022-05-07 15:00:00,94.5,0.07,4.97,2.6,0.05,6.4,4.0,2217.0
2022-05-07 15:10:00,94.67,0.07,4.99,2.6,0.05,6.4,4.0,2209.0
2022-05-07 15:20:00,94.83,0.07,4.98,2.6,0.05,6.4,4.0,2207.0
2022-05-07 15:30:00,95.0,0.07,4.98,2.6,0.05,6.3,4.0,2210.0
2022-05-07 15:40:00,95.17,0.07,4.98,2.6,0.05,6.3,4.0,2210.0
2022-05-07 15:50:00,95.33,0.07,4.99,2.6,0.05,6.3,4.0,2214.0
2022-05-07 16:00:00,95.5,0.07,4.99,2.7,0.05,6.3,4.0,2215.0
2022-05-07 16:10:00,95.67,0.07,4.99,2.7,0.05,6.1,4.0,2218.0
2022-05-07 16:20:00,95.83,0.07,4.98,2.7,0.05,6.2,4.0,2208.0
2022-05-07 16:30:00,96.0,0.07,4.98,2.7,0.05,6.1,4.0,2212.0
2022-05-07 16:40:00,96.17,0.07,4.99,2.7,0.05,6.1,4.0,2215.0
2022-05-07 16:50:00,96.33,0.07,4.98,2.7,0.05,6.1,4.0,2213.0
2022-05-07 17:00:00,96.5,0.07,4.98,2.7,0.05,6.1,4.0,2214.0
2022-05-07 17:10:00,96.67,0.07,4.99,2.7,0.05,6.1,4.0,2209.0
2022-05-07 17:20:00,96.83,0.07,4.99,2.7,0.05,6.0,4.0,2215.0
2022-05-07 17:30:00,97.0,0.07,4.98,2.7,0.05,6.0,4.0,2216.0
2022-05-07 17:40:00,97.17,0.07,4.98,2.7,0.05,6.0,4.0,2216.0
2022-05-07 17:50:00,97.33,0.07,4.98,2.7,0.05,5.9,4.0,2220.0
2022-05-07 18:00:00,97.5,0.07,4.99,2.7,0.05,5.9,4.0,2219.0
2022-05-07 18:10:00,97.67,0.08,4.99,2.7,0.05,5.9,4.0,2218.0
2022-05-07 18:20:00,97.83,0.07,4.98,2.7,0.05,5.9,4.0,2212.0
2022-05-07 18:30:00,98.0,0.17,4.98,2.7,0.05,5.8,4.0,2198.0
2022-05-07 18:40:00,98.17,0.07,4.98,2.7,0.05,5.9,4.0,2217.0
2022-05-07 18:50:00,98.33,0.07,5.0,2.7,0.05,5.9,4.0,2217.0
2022-05-07 19:00:00,98.5,0.07,4.98,2.7,0.05,5.8,4.0,2222.0
2022-05-07 19:10:00,98.67,0.07,4.99,2.7,0.05,5.8,4.0,2221.0
2022-05-07 19:20:00,98.83,0.07,4.98,2.7,0.05,5.7,4.0,2224.0
2022-05-07 19:30:00,99.0,0.07,4.99,2.7,0.05,5.8,4.0,2214.0
2022-05-07 19:40:00,99.17,0.07,4.99,2.7,0.05,5.8,4.0,2217.0
2022-05-07 19:50:00,99.33,0.07,4.99,2.7,0.05,5.7,4.0,2219.0
2022-05-07 20:00:00,99.5,0.07,4.98,2.6,0.05,5.7,4.0,2219.0
2022-05-07 20:10:00,99.67,0.07,4.98,2.6,0.05,5.6,4.0,2197.0
2022-05-07 20:20:00,99.83,0.07,4.99,2.6,0.05,5.6,4.0,2221.0
2022-05-07 20:30:00,100.0,0.07,5.0,2.6,0.05,5.6,4.0,2223.0
2022-05-07 20:40:00,100.17,0.07,4.98,2.6,0.05,5.6,4.0,2222.0
