Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Conductivity (uS/cm)
2023-05-09 16:00:00,264.02,0.05,5.01,9.4,0.07,6.3,2221.0
2023-05-09 16:10:00,264.18,0.05,5.01,9.4,0.07,6.2,2225.0
2023-05-09 16:20:00,264.35,0.05,5.01,9.4,0.07,6.3,2221.0
2023-05-09 16:30:00,264.52,0.05,5.01,9.4,0.07,6.2,2225.0
2023-05-09 16:40:00,264.68,0.05,5.01,9.4,0.07,6.3,2221.0
2023-05-09 16:50:00,264.85,0.05,5.01,9.4,0.07,6.2,2225.0
2023-05-09 17:00:00,265.02,0.05,5.01,9.4,0.07,6.2,2225.0
2023-05-09 17:10:00,265.18,0.05,5.01,9.4,0.07,6.2,2225.0
2023-05-09 17:20:00,265.35,0.05,5.01,9.4,0.07,6.2,2225.0
2023-05-09 17:30:00,265.52,0.05,5.01,9.4,0.07,6.3,2221.0
2023-05-09 17:40:00,265.68,0.05,5.01,9.4,0.07,6.3,2220.0
2023-05-09 17:50:00,265.85,0.05,5.01,9.4,0.07,6.3,2220.0
2023-05-09 18:00:00,266.02,0.05,5.01,9.4,0.07,6.2,2224.0
2023-05-09 18:10:00,266.18,0.05,5.01,9.4,0.07,6.3,2220.0
2023-05-09 18:20:00,266.35,0.05,5.01,9.4,0.07,6.2,2224.0
2023-05-09 18:30:00,266.52,0.05,5.01,9.4,0.07,6.3,2220.0
2023-05-09 18:40:00,266.68,0.05,5.01,9.4,0.07,6.2,2224.0
2023-05-09 18:50:00,266.85,0.05,5.01,9.4,0.07,6.3,2220.0
2023-05-09 19:00:00,267.02,0.05,5.01,9.4,0.07,6.3,2221.0
2023-05-09 19:10:00,267.18,0.05,5.01,9.4,0.07,6.2,2225.0
2023-05-09 19:20:00,267.35,0.05,5.01,9.4,0.07,6.3,2221.0
2023-05-09 19:30:00,267.52,0.05,5.01,9.4,0.07,6.2,2225.0
2023-05-09 19:40:00,267.68,0.05,5.01,9.3,0.07,6.3,2221.0
2023-05-09 19:50:00,267.85,0.05,5.01,9.3,0.07,6.2,2225.0
2023-05-09 20:00:00,268.02,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-09 20:10:00,268.18,0.05,5.01,9.3,0.07,6.3,2221.0
2023-05-09 20:20:00,268.35,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-09 20:30:00,268.52,0.05,5.01,9.3,0.07,6.3,2221.0
2023-05-09 20:40:00,268.68,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-09 20:50:00,268.85,0.05,5.01,9.3,0.07,6.3,2221.0
2023-05-09 21:00:00,269.02,0.05,5.01,9.3,0.07,6.2,2224.0
2023-05-09 21:10:00,269.18,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-09 21:20:00,269.35,0.05,5.01,9.3,0.07,6.2,2225.0
2023-05-09 21:30:00,269.52,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-09 21:40:00,269.68,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-09 21:50:00,269.85,0.05,5.01,9.3,0.07,6.2,2223.0
2023-05-09 22:00:00,270.02,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-09 22:10:00,270.18,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-09 22:20:00,270.35,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-09 22:30:00,270.52,0.05,5.01,9.3,0.07,6.2,2225.0
2023-05-09 22:40:00,270.68,0.05,5.01,9.3,0.07,6.2,2225.0
2023-05-09 22:50:00,270.85,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-09 23:00:00,271.02,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-09 23:10:00,271.18,0.05,5.0,9.3,0.07,6.2,2224.0
2023-05-09 23:20:00,271.35,0.05,5.01,9.3,0.07,6.2,2223.0
2023-05-09 23:30:00,271.52,0.05,5.01,9.3,0.07,6.3,2219.0
2023-05-09 23:40:00,271.68,0.05,5.01,9.3,0.07,6.2,2223.0
2023-05-09 23:50:00,271.85,0.05,5.01,9.3,0.07,6.3,2219.0
2023-05-10 00:00:00,272.02,0.05,5.01,9.3,0.07,6.2,2224.0
2023-05-10 00:10:00,272.18,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-10 00:20:00,272.35,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-10 00:30:00,272.52,0.05,5.01,9.3,0.07,6.2,2223.0
2023-05-10 00:40:00,272.68,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-10 00:50:00,272.85,0.05,5.01,9.3,0.07,6.2,2223.0
2023-05-10 01:00:00,273.02,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-10 01:10:00,273.18,0.05,5.01,9.3,0.07,6.2,2224.0
2023-05-10 01:20:00,273.35,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-10 01:30:00,273.52,0.05,5.01,9.3,0.07,6.2,2224.0
2023-05-10 01:40:00,273.68,0.05,5.01,9.3,0.07,6.3,2219.0
2023-05-10 01:50:00,273.85,0.05,5.0,9.3,0.07,6.3,2219.0
2023-05-10 02:00:00,274.02,0.05,5.01,9.3,0.07,6.2,2223.0
2023-05-10 02:10:00,274.18,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-10 02:20:00,274.35,0.05,5.01,9.3,0.07,6.2,2224.0
2023-05-10 02:30:00,274.52,0.05,5.01,9.3,0.07,6.3,2220.0
2023-05-10 02:40:00,274.68,0.05,5.01,9.3,0.07,6.2,2224.0
2023-05-10 02:50:00,274.85,0.05,5.01,9.3,0.07,6.2,2223.0
2023-05-10 03:00:00,275.02,0.05,5.01,9.3,0.07,6.2,2223.0
2023-05-10 03:10:00,275.18,0.05,5.01,9.3,0.07,6.2,2222.0
2023-05-10 03:20:00,275.35,0.05,5.01,9.3,0.07,6.3,2218.0
2023-05-10 03:30:00,275.52,0.05,5.01,9.3,0.07,6.2,2222.0
2023-05-10 03:40:00,275.68,0.05,5.01,9.2,0.07,6.3,2219.0
2023-05-10 03:50:00,275.85,0.05,5.01,9.2,0.07,6.2,2223.0
2023-05-10 04:00:00,276.02,0.05,5.01,9.2,0.07,6.3,2219.0
2023-05-10 04:10:00,276.18,0.05,5.01,9.2,0.07,6.2,2223.0
2023-05-10 04:20:00,276.35,0.05,5.01,9.2,0.07,6.2,2223.0
2023-05-10 04:30:00,276.52,0.05,5.01,9.2,0.07,6.2,2223.0
2023-05-10 04:40:00,276.68,0.05,5.01,9.2,0.07,6.3,2218.0
2023-05-10 04:50:00,276.85,0.05,5.01,9.2,0.07,6.3,2219.0
2023-05-10 05:00:00,277.02,0.05,5.01,9.2,0.07,6.2,2223.0
2023-05-10 05:10:00,277.18,0.05,5.01,9.2,0.07,6.3,2219.0
2023-05-10 05:20:00,277.35,0.05,5.01,9.2,0.07,6.2,2223.0
2023-05-10 05:30:00,277.52,0.05,5.01,9.2,0.07,6.3,2218.0
2023-05-10 05:40:00,277.68,0.05,5.01,9.2,0.07,6.3,2218.0
2023-05-10 05:50:00,277.85,0.05,5.01,9.2,0.07,6.2,2222.0
2023-05-10 06:00:00,278.02,0.05,5.01,9.2,0.07,6.3,2219.0
2023-05-10 06:10:00,278.18,0.05,5.0,9.2,0.07,6.2,2223.0
2023-05-10 06:20:00,278.35,0.05,5.01,9.2,0.07,6.3,2219.0
2023-05-10 06:30:00,278.52,0.05,5.01,9.2,0.07,6.3,2219.0
2023-05-10 06:40:00,278.68,0.05,5.01,9.2,0.07,6.2,2223.0
2023-05-10 06:50:00,278.85,0.05,5.01,9.2,0.07,6.3,2219.0
2023-05-10 07:00:00,279.02,0.05,5.0,9.2,0.07,6.3,2218.0
2023-05-10 07:10:00,279.18,0.05,5.01,9.2,0.07,6.3,2219.0
2023-05-10 07:20:00,279.35,0.05,5.01,9.2,0.07,6.2,2223.0
2023-05-10 07:30:00,279.52,0.05,5.01,9.2,0.07,6.3,2219.0
2023-05-10 07:40:00,279.68,0.05,5.01,9.2,0.07,6.2,2222.0
2023-05-10 07:50:00,279.85,0.05,5.01,9.2,0.07,6.3,2217.0
2023-05-10 08:00:00,280.02,0.05,5.01,9.2,0.07,6.3,2217.0
2023-05-10 08:10:00,280.18,0.05,5.01,9.2,0.07,6.2,2221.0
2023-05-10 08:20:00,280.35,0.05,5.01,9.2,0.07,6.3,2218.0
2023-05-10 08:30:00,280.52,0.05,5.01,9.2,0.07,6.2,2223.0
2023-05-10 08:40:00,280.68,0.05,5.01,9.2,0.07,6.3,2219.0
2023-05-10 08:50:00,280.85,0.05,5.01,9.2,0.07,6.3,2216.0
2023-05-10 09:00:00,281.02,0.05,5.01,9.2,0.07,6.3,2219.0
2023-05-10 09:10:00,281.18,0.05,5.01,9.2,0.07,6.3,2220.0
2023-05-10 09:20:00,281.35,0.05,5.0,9.2,0.07,6.3,2219.0
2023-05-10 09:30:00,281.52,0.05,5.0,9.2,0.07,6.3,2219.0
2023-05-10 09:40:00,281.68,0.05,5.0,9.2,0.07,6.3,2219.0
2023-05-10 09:50:00,281.85,0.05,5.0,9.2,0.07,6.3,2219.0
2023-05-10 10:00:00,282.02,0.05,5.0,9.2,0.07,6.3,2219.0
2023-05-10 10:10:00,282.18,0.05,5.0,9.2,0.07,6.3,2219.0
2023-05-10 10:20:00,282.35,0.05,5.0,9.2,0.07,6.3,2219.0
2023-05-10 10:30:00,282.52,0.05,5.01,9.2,0.07,6.2,2223.0
2023-05-10 10:40:00,282.68,0.05,5.0,9.2,0.07,6.3,2219.0
2023-05-10 10:50:00,282.85,0.05,5.0,9.2,0.07,6.3,2218.0
2023-05-10 11:00:00,283.02,0.05,5.0,9.2,0.07,6.3,2218.0
2023-05-10 11:10:00,283.18,0.05,5.01,9.2,0.07,6.3,2217.0
2023-05-10 11:20:00,283.35,0.05,5.01,9.2,0.07,6.2,2219.0
2023-05-10 11:30:00,283.52,0.05,5.0,9.2,0.07,6.3,2217.0
2023-05-10 11:40:00,283.68,0.05,5.0,9.2,0.07,6.3,2216.0
2023-05-10 11:50:00,283.85,0.05,5.01,9.2,0.07,6.3,2217.0
2023-05-10 12:00:00,284.02,0.05,5.01,9.2,0.07,6.3,2218.0
2023-05-10 12:10:00,284.18,0.05,5.0,9.1,0.07,6.3,2218.0
2023-05-10 12:20:00,284.35,0.05,5.01,9.1,0.07,6.2,2222.0
2023-05-10 12:30:00,284.52,0.05,5.0,9.1,0.07,6.3,2218.0
2023-05-10 12:40:00,284.68,0.05,5.01,9.1,0.07,6.3,2218.0
2023-05-10 12:50:00,284.85,0.05,5.0,9.1,0.07,6.3,2218.0
2023-05-10 13:00:00,285.02,0.05,5.0,9.1,0.07,6.3,2219.0
2023-05-10 13:10:00,285.18,0.05,5.0,9.1,0.07,6.2,2222.0
2023-05-10 13:20:00,285.35,0.05,5.0,9.1,0.07,6.3,2219.0
2023-05-10 13:30:00,285.52,0.05,5.0,9.1,0.07,6.2,2222.0
2023-05-10 13:40:00,285.68,0.05,5.0,9.1,0.07,6.3,2217.0
2023-05-10 13:50:00,285.85,0.05,5.01,9.1,0.07,6.3,2218.0
2023-05-10 14:00:00,286.02,0.05,5.01,9.1,0.07,6.3,2217.0
2023-05-10 14:10:00,286.18,0.05,5.01,9.1,0.07,6.3,2217.0
2023-05-10 14:20:00,286.35,0.05,5.0,9.1,0.07,6.2,2222.0
2023-05-10 14:30:00,286.52,0.05,5.01,9.1,0.07,6.3,2218.0
2023-05-10 14:40:00,286.68,0.05,5.01,9.1,0.07,6.2,2222.0
2023-05-10 14:50:00,286.85,0.05,5.0,9.1,0.07,6.3,2218.0
2023-05-10 15:00:00,287.02,0.05,5.01,9.1,0.07,6.2,2222.0
2023-05-10 15:10:00,287.18,0.05,5.01,9.1,0.07,6.3,2218.0
2023-05-10 15:20:00,287.35,0.05,5.0,9.1,0.07,6.2,2222.0
2023-05-10 15:30:00,287.52,0.05,5.0,9.1,0.07,6.3,2217.0
2023-05-10 15:40:00,287.68,0.05,5.0,9.1,0.07,6.2,2222.0
2023-05-10 15:50:00,287.85,0.05,5.0,9.1,0.07,6.3,2217.0
2023-05-10 16:00:00,288.02,0.05,5.01,9.1,0.07,6.3,2217.0
2023-05-10 16:10:00,288.18,0.05,5.01,9.1,0.07,6.2,2220.0
2023-05-10 16:20:00,288.35,0.05,5.01,9.1,0.07,6.3,2216.0
2023-05-10 16:30:00,288.52,0.05,5.0,9.1,0.07,6.2,2220.0
2023-05-10 16:40:00,288.68,0.05,5.0,9.1,0.07,6.3,2212.0
2023-05-10 16:50:00,288.85,0.05,5.0,9.1,0.07,6.2,2221.0
2023-05-10 17:00:00,289.02,0.05,5.0,9.1,0.07,6.3,2217.0
2023-05-10 17:10:00,289.18,0.05,5.0,9.1,0.07,6.2,2221.0
2023-05-10 17:20:00,289.35,0.05,5.0,9.1,0.07,6.3,2216.0
2023-05-10 17:30:00,289.52,0.05,5.0,9.1,0.07,6.3,2216.0
2023-05-10 17:40:00,289.68,0.05,5.01,9.1,0.07,6.2,2220.0
2023-05-10 17:50:00,289.85,0.05,5.0,9.1,0.07,6.3,2216.0
2023-05-10 18:00:00,290.02,0.05,5.0,9.1,0.07,6.2,2220.0
2023-05-10 18:10:00,290.18,0.05,5.0,9.1,0.07,6.3,2216.0
2023-05-10 18:20:00,290.35,0.05,5.0,9.1,0.07,6.2,2220.0
2023-05-10 18:30:00,290.52,0.05,5.0,9.1,0.07,6.3,2216.0
2023-05-10 18:40:00,290.68,0.05,5.0,9.1,0.07,6.2,2220.0
2023-05-10 18:50:00,290.85,0.05,5.0,9.1,0.07,6.2,2220.0
2023-05-10 19:00:00,291.02,0.05,5.01,9.1,0.07,6.2,2220.0
2023-05-10 19:10:00,291.18,0.05,5.0,9.1,0.07,6.2,2220.0
2023-05-10 19:20:00,291.35,0.05,5.0,9.1,0.07,6.3,2216.0
2023-05-10 19:30:00,291.52,0.05,5.0,9.1,0.07,6.2,2220.0
2023-05-10 19:40:00,291.68,0.05,5.0,9.0,0.07,6.3,2217.0
2023-05-10 19:50:00,291.85,0.05,5.01,9.0,0.07,6.2,2221.0
2023-05-10 20:00:00,292.02,0.05,5.0,9.0,0.07,6.2,2220.0
2023-05-10 20:10:00,292.18,0.05,5.0,9.0,0.07,6.3,2216.0
2023-05-10 20:20:00,292.35,0.05,5.0,9.0,0.07,6.2,2220.0
2023-05-10 20:30:00,292.52,0.05,5.0,9.0,0.07,6.3,2216.0
2023-05-10 20:40:00,292.68,0.05,5.0,9.0,0.07,6.2,2220.0
2023-05-10 20:50:00,292.85,0.05,5.0,9.0,0.07,6.3,2216.0
2023-05-10 21:00:00,293.02,0.05,5.0,9.0,0.07,6.2,2219.0
2023-05-10 21:10:00,293.18,0.05,5.0,9.0,0.07,6.3,2214.0
2023-05-10 21:20:00,293.35,0.05,5.0,9.0,0.07,6.2,2218.0
2023-05-10 21:30:00,293.52,0.05,5.0,9.0,0.07,6.2,2218.0
2023-05-10 21:40:00,293.68,0.05,5.0,9.0,0.07,6.3,2216.0
2023-05-10 21:50:00,293.85,0.05,5.0,9.0,0.07,6.2,2220.0
2023-05-10 22:00:00,294.02,0.05,5.0,9.0,0.07,6.3,2216.0
2023-05-10 22:10:00,294.18,0.05,5.0,9.0,0.07,6.2,2220.0
2023-05-10 22:20:00,294.35,0.05,5.0,9.0,0.07,6.2,2219.0
2023-05-10 22:30:00,294.52,0.05,5.01,9.0,0.07,6.3,2215.0
2023-05-10 22:40:00,294.68,0.05,5.0,9.0,0.07,6.2,2219.0
2023-05-10 22:50:00,294.85,0.05,5.01,9.0,0.07,6.3,2215.0
2023-05-10 23:00:00,295.02,0.05,5.0,9.0,0.07,6.2,2219.0
2023-05-10 23:10:00,295.18,0.05,5.0,9.0,0.07,6.3,2216.0
2023-05-10 23:20:00,295.35,0.05,5.01,9.0,0.07,6.2,2220.0
2023-05-10 23:30:00,295.52,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-10 23:40:00,295.68,0.05,5.0,9.0,0.07,6.3,2214.0
2023-05-10 23:50:00,295.85,0.05,5.0,9.0,0.07,6.2,2218.0
2023-05-11 00:00:00,296.02,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 00:10:00,296.18,0.05,5.0,9.0,0.07,6.2,2219.0
2023-05-11 00:20:00,296.35,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 00:30:00,296.52,0.05,5.0,9.0,0.07,6.2,2219.0
2023-05-11 00:40:00,296.68,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 00:50:00,296.85,0.05,5.0,9.0,0.07,6.2,2219.0
2023-05-11 01:00:00,297.02,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 01:10:00,297.18,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 01:20:00,297.35,0.05,5.0,9.0,0.07,6.2,2219.0
2023-05-11 01:30:00,297.52,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 01:40:00,297.68,0.05,5.0,9.0,0.07,6.2,2219.0
2023-05-11 01:50:00,297.85,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 02:00:00,298.02,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 02:10:00,298.18,0.05,5.0,9.0,0.07,6.3,2214.0
2023-05-11 02:20:00,298.35,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 02:30:00,298.52,0.05,5.0,9.0,0.07,6.2,2219.0
2023-05-11 02:40:00,298.68,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 02:50:00,298.85,0.05,5.0,9.0,0.07,6.3,2216.0
2023-05-11 03:00:00,299.02,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 03:10:00,299.18,0.05,5.0,9.0,0.07,6.3,2216.0
2023-05-11 03:20:00,299.35,0.05,5.0,9.0,0.07,6.3,2216.0
2023-05-11 03:30:00,299.52,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 03:40:00,299.68,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 03:50:00,299.85,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 04:00:00,300.02,0.05,5.0,9.0,0.07,6.3,2216.0
2023-05-11 04:10:00,300.18,0.05,5.0,9.0,0.07,6.2,2220.0
2023-05-11 04:20:00,300.35,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 04:30:00,300.52,0.05,5.0,9.0,0.07,6.3,2215.0
2023-05-11 04:40:00,300.68,0.05,5.0,8.9,0.07,6.3,2214.0
2023-05-11 04:50:00,300.85,0.05,5.0,8.9,0.07,6.2,2219.0
2023-05-11 05:00:00,301.02,0.05,5.0,8.9,0.07,6.2,2218.0
2023-05-11 05:10:00,301.18,0.05,5.0,8.9,0.07,6.3,2215.0
2023-05-11 05:20:00,301.35,0.05,5.0,8.9,0.07,6.2,2219.0
2023-05-11 05:30:00,301.52,0.05,5.0,8.9,0.07,6.3,2213.0
2023-05-11 05:40:00,301.68,0.05,5.0,8.9,0.07,6.2,2217.0
2023-05-11 05:50:00,301.85,0.05,5.0,8.9,0.07,6.3,2213.0
2023-05-11 06:00:00,302.02,0.05,5.0,8.9,0.07,6.3,2213.0
2023-05-11 06:10:00,302.18,0.05,5.0,8.9,0.07,6.2,2218.0
2023-05-11 06:20:00,302.35,0.05,5.0,8.9,0.07,6.3,2215.0
2023-05-11 06:30:00,302.52,0.05,5.0,8.9,0.07,6.2,2219.0
2023-05-11 06:40:00,302.68,0.05,5.0,8.9,0.07,6.3,2215.0
2023-05-11 06:50:00,302.85,0.05,5.0,8.9,0.07,6.2,2219.0
2023-05-11 07:00:00,303.02,0.05,5.0,8.9,0.07,6.3,2214.0
2023-05-11 07:10:00,303.18,0.05,5.0,8.9,0.07,6.3,2214.0
2023-05-11 07:20:00,303.35,0.05,5.0,8.9,0.07,6.3,2214.0
2023-05-11 07:30:00,303.52,0.05,5.0,8.9,0.07,6.3,2215.0
2023-05-11 07:40:00,303.68,0.05,5.0,8.9,0.07,6.2,2218.0
2023-05-11 07:50:00,303.85,0.05,5.0,8.9,0.07,6.3,2214.0
2023-05-11 08:00:00,304.02,0.05,5.0,8.9,0.07,6.2,2218.0
2023-05-11 08:10:00,304.18,0.05,5.0,8.9,0.07,6.3,2214.0
2023-05-11 08:20:00,304.35,0.05,5.0,8.9,0.07,6.2,2218.0
2023-05-11 08:30:00,304.52,0.05,5.0,8.9,0.07,6.3,2214.0
2023-05-11 08:40:00,304.68,0.05,5.0,8.9,0.07,6.3,2213.0
2023-05-11 08:50:00,304.85,0.05,5.0,8.9,0.07,6.3,2213.0
2023-05-11 09:00:00,305.02,0.05,5.0,8.9,0.07,6.2,2217.0
2023-05-11 09:10:00,305.18,0.05,5.0,8.9,0.07,6.3,2212.0
2023-05-11 09:20:00,305.35,0.05,5.0,8.9,0.07,6.3,2213.0
2023-05-11 09:30:00,305.52,0.05,5.0,8.9,0.07,6.3,2212.0
2023-05-11 09:40:00,305.68,0.05,5.0,8.9,0.07,6.2,2217.0
2023-05-11 09:50:00,305.85,0.05,5.0,8.9,0.07,6.2,2217.0
2023-05-11 10:00:00,306.08,0.04,4.98,8.7,0.07,6.2,2215.0
2023-05-11 10:10:00,306.25,0.04,4.99,8.8,0.07,6.2,2216.0
2023-05-11 10:20:00,306.42,0.04,5.0,8.8,0.07,6.3,2212.0
2023-05-11 10:30:00,306.58,0.05,5.0,8.9,0.07,6.2,2216.0
2023-05-11 10:40:00,306.75,0.05,5.0,8.9,0.07,6.3,2213.0
2023-05-11 10:50:00,306.92,0.05,5.0,8.9,0.07,6.2,2217.0
2023-05-11 11:00:00,307.08,0.05,5.0,8.9,0.07,6.3,2213.0
2023-05-11 11:10:00,307.25,0.05,5.0,8.9,0.07,6.2,2217.0
2023-05-11 11:20:00,307.42,0.05,5.0,8.9,0.07,6.2,2217.0
2023-05-11 11:30:00,307.58,0.05,5.0,8.9,0.07,6.3,2213.0
2023-05-11 11:40:00,307.75,0.05,5.0,8.9,0.07,6.2,2217.0
2023-05-11 11:50:00,307.92,0.05,5.0,8.9,0.07,6.2,2217.0
2023-05-11 12:00:00,308.08,0.05,5.0,8.9,0.07,6.2,2216.0
2023-05-11 12:10:00,308.25,0.05,5.0,8.9,0.07,6.3,2213.0
2023-05-11 12:20:00,308.42,0.05,5.0,8.8,0.07,6.2,2216.0
2023-05-11 12:30:00,308.58,0.05,5.0,8.8,0.07,6.3,2212.0
2023-05-11 12:40:00,308.75,0.05,5.0,8.8,0.07,6.2,2216.0
2023-05-11 12:50:00,308.92,0.05,5.0,8.8,0.07,6.3,2212.0
2023-05-11 13:00:00,309.08,0.05,5.0,8.8,0.07,6.3,2212.0
2023-05-11 13:10:00,309.25,0.05,5.0,8.8,0.07,6.3,2211.0
2023-05-11 13:20:00,309.42,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 13:30:00,309.58,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 13:40:00,309.75,0.05,5.0,8.8,0.07,6.3,2212.0
2023-05-11 13:50:00,309.92,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 14:00:00,310.08,0.05,5.0,8.8,0.07,6.3,2212.0
2023-05-11 14:10:00,310.25,0.05,5.0,8.8,0.07,6.2,2216.0
2023-05-11 14:20:00,310.42,0.05,5.0,8.8,0.07,6.3,2212.0
2023-05-11 14:30:00,310.58,0.05,5.0,8.8,0.07,6.2,2216.0
2023-05-11 14:40:00,310.75,0.05,5.0,8.8,0.07,6.2,2216.0
2023-05-11 14:50:00,310.92,0.05,5.0,8.8,0.07,6.2,2216.0
2023-05-11 15:00:00,311.08,0.05,5.0,8.8,0.07,6.3,2211.0
2023-05-11 15:10:00,311.25,0.05,5.0,8.8,0.07,6.3,2212.0
2023-05-11 15:20:00,311.42,0.05,5.0,8.8,0.07,6.2,2216.0
2023-05-11 15:30:00,311.58,0.05,5.0,8.8,0.07,6.3,2212.0
2023-05-11 15:40:00,311.75,0.05,5.0,8.8,0.07,6.2,2216.0
2023-05-11 15:50:00,311.92,0.05,5.0,8.8,0.07,6.3,2211.0
2023-05-11 16:00:00,312.08,0.05,5.0,8.8,0.07,6.2,2211.0
2023-05-11 16:10:00,312.25,0.05,5.0,8.8,0.07,6.2,2213.0
2023-05-11 16:20:00,312.42,0.05,5.0,8.8,0.07,6.3,2209.0
2023-05-11 16:30:00,312.58,0.05,5.0,8.8,0.07,6.2,2214.0
2023-05-11 16:40:00,312.75,0.05,5.0,8.8,0.07,6.3,2212.0
2023-05-11 16:50:00,312.92,0.05,5.0,8.8,0.07,6.2,2216.0
2023-05-11 17:00:00,313.08,0.05,5.0,8.8,0.07,6.3,2211.0
2023-05-11 17:10:00,313.25,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 17:20:00,313.42,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 17:30:00,313.58,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 17:40:00,313.75,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 17:50:00,313.92,0.05,5.0,8.8,0.07,6.3,2211.0
2023-05-11 18:00:00,314.08,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 18:10:00,314.25,0.05,5.0,8.8,0.07,6.3,2211.0
2023-05-11 18:20:00,314.42,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 18:30:00,314.58,0.05,5.0,8.8,0.07,6.2,2214.0
2023-05-11 18:40:00,314.75,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 18:50:00,314.92,0.05,5.0,8.8,0.07,6.2,2214.0
2023-05-11 19:00:00,315.08,0.05,5.0,8.8,0.07,6.3,2211.0
2023-05-11 19:10:00,315.25,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 19:20:00,315.42,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 19:30:00,315.58,0.05,5.0,8.8,0.07,6.2,2215.0
2023-05-11 19:40:00,315.75,0.05,5.0,8.8,0.07,6.2,2214.0
2023-05-11 19:50:00,315.92,0.05,5.0,8.8,0.07,6.3,2211.0
2023-05-11 20:00:00,316.08,0.05,5.0,8.8,0.07,6.2,2214.0
2023-05-11 20:10:00,316.25,0.05,5.0,8.8,0.07,6.3,2210.0
2023-05-11 20:20:00,316.42,0.05,5.0,8.8,0.07,6.2,2214.0
2023-05-11 20:30:00,316.58,0.05,5.0,8.8,0.07,6.3,2210.0
2023-05-11 20:40:00,316.75,0.05,5.0,8.8,0.07,6.3,2211.0
2023-05-11 20:50:00,316.92,0.05,5.0,8.7,0.07,6.3,2211.0
2023-05-11 21:00:00,317.08,0.05,5.0,8.7,0.07,6.2,2215.0
2023-05-11 21:10:00,317.25,0.05,5.0,8.7,0.07,6.3,2212.0
2023-05-11 21:20:00,317.42,0.05,5.0,8.7,0.07,6.2,2215.0
2023-05-11 21:30:00,317.58,0.05,5.0,8.7,0.07,6.3,2211.0
2023-05-11 21:40:00,317.75,0.05,5.0,8.7,0.07,6.3,2211.0
2023-05-11 21:50:00,317.92,0.05,5.0,8.7,0.07,6.2,2214.0
2023-05-11 22:00:00,318.08,0.05,5.0,8.7,0.07,6.3,2211.0
2023-05-11 22:10:00,318.25,0.05,5.0,8.7,0.07,6.2,2215.0
2023-05-11 22:20:00,318.42,0.05,5.0,8.7,0.07,6.3,2211.0
2023-05-11 22:30:00,318.58,0.05,5.0,8.7,0.07,6.3,2211.0
2023-05-11 22:40:00,318.75,0.05,5.0,8.7,0.07,6.2,2214.0
2023-05-11 22:50:00,318.92,0.05,5.0,8.7,0.07,6.3,2211.0
2023-05-11 23:00:00,319.08,0.05,5.0,8.7,0.07,6.2,2214.0
