time_h,Cs_measured_gL,Cs_pred_gL,X_pred_gL,Ce_pred_gL
398.1166132264529,25.243634765624996,25.241348,0.007478676,39.59002
401.43416833667334,25.243634765624996,25.241821,0.0074786474,39.590157
404.7517234468938,25.243634765624996,25.24066,0.0074791694,39.58995
408.0692785571142,25.243634765624996,25.240326,0.00747939,39.589916
411.38683366733466,25.243634765624996,25.237518,0.0074804276,39.58937
414.7043887775551,25.243634765624996,25.239899,0.0074797343,39.589897
418.02194388777554,25.243634765624996,25.243923,0.007478438,39.590775
421.339498997996,25.243634765624996,25.241531,0.007479319,39.5903
424.6570541082164,25.243634765624996,25.242126,0.0074791694,39.590458
427.97460921843685,25.243634765624996,25.24334,0.0074788,39.590736
431.2921643286573,25.243634765624996,25.239483,0.007480186,39.58996
434.60971943887773,25.243634765624996,25.2387,0.0074804984,39.58983
437.9272745490982,25.243634765624996,25.239992,0.0074800793,39.590126
441.2448296593186,25.243634765624996,25.23933,0.0074803494,39.590004
444.56238476953905,25.243634765624996,25.241467,0.0074796067,39.59047
447.8799398797595,25.243634765624996,25.236717,0.007481309,39.589508
451.19749498997993,25.243634765624996,25.238876,0.0074805445,39.589973
454.51505010020037,25.243634765624996,25.239105,0.0074804663,39.590042
457.8326052104208,25.243634765624996,25.237648,0.007480996,39.589764
461.15016032064125,25.243634765624996,25.24045,0.0074799797,39.590366
464.4677154308617,25.243634765624996,25.2402,0.007480054,39.590332
467.7852705410821,25.243634765624996,25.238577,0.007480637,39.59001
471.10282565130257,25.243634765624996,25.236658,0.007481309,39.58963
474.420380761523,25.243634765624996,25.235928,0.007481558,39.5895
477.73793587174345,25.243634765624996,25.236942,0.007481181,39.589725
481.0554909819639,25.243634765624996,25.236654,0.0074812523,39.589676
484.3730460921843,25.243634765624996,25.234188,0.0074821264,39.589184
487.69060120240476,25.243634765624996,25.23632,0.0074813226,39.589638
491.0081563126252,25.243634765624996,25.23613,0.007481366,39.589622
494.32571142284564,25.243634765624996,25.23442,0.0074819555,39.589275
497.64326653306614,25.243634765624996,25.23346,0.0074822754,39.589096
500.9608216432866,25.243634765624996,25.233288,0.0074823042,39.589073
504.278376753507,25.243634765624996,25.233969,0.0074820197,39.589222
507.59593186372746,25.243634765624996,25.232975,0.0074823396,39.58903
510.9134869739479,25.243634765624996,25.232826,0.007482354,39.58902
514.2310420841683,25.243634765624996,25.232685,0.007482368,39.589
517.5485971943888,25.243634765624996,25.234806,0.0074815433,39.589455
520.8661523046092,25.243634765624996,25.234472,0.0074816216,39.589394
524.1837074148297,25.243634765624996,25.236275,0.0074809105,39.58978
527.50126252505,25.243634765624996,25.233772,0.007481785,39.58927
530.8188176352705,25.243634765624996,25.233444,0.0074818633,39.58922
534.1363727454909,25.243634765624996,25.230812,0.0074827876,39.588684
537.4539278557114,25.243634765624996,25.231857,0.007482361,39.588913
540.7714829659318,25.243634765624996,25.23248,0.0074820765,39.589058
544.0890380761523,25.243634765624996,25.231674,0.007482332,39.588898
547.4065931863727,25.243634765624996,25.23159,0.007482311,39.588898
550.7241482965932,25.243634765624996,25.231516,0.007482297,39.58889
554.0417034068136,25.243634765624996,25.23155,0.007482233,39.588905
557.359258517034,25.243634765624996,25.23109,0.007482354,39.588825
560.6768136272544,25.243634765624996,25.23132,0.0074822223,39.588875
563.9943687374749,25.243634765624996,25.231266,0.00748219,39.588882
567.3119238476954,25.243634765624996,25.231218,0.0074821548,39.588882
570.6294789579158,25.243634765624996,25.231176,0.0074821264,39.588882
573.9470340681363,25.243634765624996,25.231987,0.007481778,39.589058
577.2645891783567,25.243634765624996,25.23111,0.0074820556,39.588886
580.5821442885772,25.243634765624996,25.231083,0.0074820123,39.588894
583.8996993987976,25.243634765624996,25.231066,0.00748197,39.5889
587.2172545090181,25.243634765624996,25.231218,0.0074818707,39.588936
590.5348096192384,25.243634765624996,25.23104,0.007481884,39.588913
593.8523647294589,25.243634765624996,25.2289,0.0074826237,39.58848
597.1699198396793,25.243634765624996,25.22891,0.007482574,39.588493
600.4874749498998,25.243634765624996,25.231049,0.0074817427,39.588943
603.8050300601202,25.243634765624996,25.231064,0.007481686,39.588943
607.1225851703407,25.243634765624996,25.231083,0.007481632,39.588966
610.4401402805611,25.243634765624996,25.231108,0.0074815857,39.588974
613.7576953907816,25.243634765624996,25.231138,0.0074815257,39.588993
617.075250501002,25.243634765624996,25.231106,0.0074814935,39.588997
620.3928056112225,25.243634765624996,25.231213,0.0074814083,39.58902
623.7103607214428,25.243634765624996,25.231258,0.0074813445,39.589043
627.0279158316633,25.243634765624996,25.231312,0.007481284,39.58906
630.3454709418837,25.243634765624996,25.231365,0.0074812234,39.58908
633.6630260521042,25.243634765624996,25.23023,0.007481593,39.588856
636.9805811623246,25.243634765624996,25.23246,0.007480737,39.58932
640.2981362725451,25.243634765624996,25.231565,0.007481024,39.58914
643.6156913827655,25.243634765624996,25.231646,0.0074809534,39.589172
646.933246492986,25.243634765624996,25.232124,0.0074807475,39.589275
650.2508016032064,25.243634765624996,25.231812,0.0074808076,39.58922
653.5683567134269,25.243634765624996,25.231907,0.00748074,39.58924
656.8859118236472,25.243634765624996,25.23383,0.007480001,39.589645
660.2034669338677,25.243634765624996,25.233765,0.007479994,39.589638
663.5210220440881,25.243634765624996,25.23221,0.007480523,39.589333
666.8385771543086,25.243634765624996,25.23359,0.0074799834,39.58962
670.156132264529,25.243634765624996,25.23244,0.00748036,39.589386
673.4736873747495,25.243634765624996,25.23256,0.0074802926,39.589424
676.7912424849699,25.243634765624996,25.232685,0.007480214,39.589455
680.1087975951904,25.243634765624996,25.232336,0.0074803066,39.589394
683.4263527054107,25.243634765624996,25.232952,0.007480051,39.589523
686.7439078156312,25.243634765624996,25.23309,0.0074799727,39.589554
690.0614629258516,25.243634765624996,25.233135,0.0074799266,39.589573
693.3790180360721,25.243634765624996,25.23338,0.007479809,39.58963
696.6965731462925,25.243634765624996,25.235458,0.0074790274,39.590065
700.014128256513,25.243634765624996,25.23369,0.007479639,39.589706
703.3316833667334,25.243634765624996,25.233852,0.007479546,39.589745
706.6492384769539,25.243634765624996,25.234013,0.007479461,39.589794
709.9667935871744,25.243634765624996,25.23418,0.0074793687,39.58983
713.2843486973948,25.243634765624996,25.234356,0.007479276,39.589874
716.6019038076153,25.243634765624996,25.234528,0.007479191,39.589912
719.9194589178356,25.243634765624996,25.234928,0.0074790204,39.59
723.2370140280561,25.243634765624996,25.234894,0.0074790064,39.59
726.5545691382765,25.243634765624996,25.235077,0.0074789245,39.590042
729.872124248497,25.243634765624996,25.234959,0.007478942,39.590027
733.1896793587174,25.243634765624996,25.236122,0.0074784947,39.590267
736.5072344689379,25.243634765624996,25.23566,0.0074786437,39.59018
739.8247895791583,25.243634765624996,25.235855,0.007478544,39.590218
743.1423446893788,25.243634765624996,25.234188,0.00747912,39.58989
746.4598997995992,25.243634765624996,25.248363,0.0074740336,39.59279
749.7774549098197,25.243634765624996,25.245516,0.0074750353,39.592205
753.09501002004,25.243634765624996,25.243742,0.0074756388,39.591858
756.4125651302605,25.243634765624996,25.242294,0.007476143,39.591568
759.7301202404809,25.243634765624996,25.24068,0.007476697,39.59124
763.0476753507014,25.243634765624996,25.238766,0.0074773612,39.590855
766.3652304609218,25.243634765624996,25.242813,0.007475909,39.591682
769.6827855711423,25.243634765624996,25.266672,0.0074673933,39.596565
773.0003406813627,25.243634765624996,25.263649,0.0074684615,39.595943
776.3178957915832,25.243634765624996,25.2594,0.007469948,39.59508
779.6354509018036,25.243634765624996,25.254066,0.0074718324,39.593994
782.953006012024,25.243634765624996,25.250237,0.007473178,39.593224
786.2705611222444,25.243634765624996,25.247295,0.007474215,39.59263
789.5881162324649,25.243634765624996,25.245888,0.007474701,39.59234
792.9056713426853,25.243634765624996,25.244324,0.0074752374,39.59203
796.2232264529058,25.243634765624996,25.243023,0.007475681,39.591766
799.5407815631262,25.243634765624996,25.242834,0.0074757314,39.59173
802.8583366733467,25.243634765624996,25.242863,0.0074757026,39.591747
806.1758917835671,25.243634765624996,25.240326,0.0074765976,39.591236
809.4934468937876,25.243634765624996,25.241486,0.0074761715,39.591476
812.811002004008,25.243634765624996,25.239708,0.0074767894,39.591118
816.1285571142284,25.243634765624996,25.241047,0.007476299,39.59139
819.4461122244488,25.243634765624996,25.241287,0.007476196,39.591446
822.7636673346693,25.243634765624996,25.23984,0.007476704,39.59115
826.0812224448897,25.243634765624996,25.24177,0.0074760006,39.591553
829.3987775551102,25.243634765624996,25.241806,0.0074759796,39.59156
832.7163326653306,25.243634765624996,25.24059,0.0074763917,39.591316
836.0338877755511,25.243634765624996,25.242496,0.0074757095,39.591713
839.3514428857715,25.243634765624996,25.241089,0.007476196,39.59143
842.668997995992,25.243634765624996,25.242126,0.00747582,39.591652
845.9865531062123,25.243634765624996,25.243225,0.007475426,39.591858
849.3041082164328,25.243634765624996,25.243465,0.007475319,39.59192
852.6216633266533,25.243634765624996,25.243706,0.0074752267,39.59198
855.9392184368737,25.243634765624996,25.242535,0.007475628,39.591736
859.2567735470942,25.243634765624996,25.245691,0.007474502,39.592384
862.5743286573146,25.243634765624996,25.244425,0.007474932,39.592133
865.8918837675351,25.243634765624996,25.244663,0.007474836,39.59218
869.2094388777555,25.243634765624996,25.2449,0.007474744,39.59223
872.526993987976,25.243634765624996,25.246162,0.0074742823,39.592495
875.8445490981964,25.243634765624996,25.245375,0.0074745524,39.59234
879.1621042084168,25.243634765624996,25.246346,0.007474204,39.592537
882.4796593186372,25.243634765624996,25.247347,0.007473828,39.59274
885.7972144288577,25.243634765624996,25.248623,0.0074733733,39.59301
889.1147695390781,25.243634765624996,25.247486,0.0074737635,39.59279
892.4323246492986,25.243634765624996,25.249237,0.0074731386,39.593136
895.749879759519,25.243634765624996,25.246765,0.007474012,39.592636
899.0674348697395,25.243634765624996,25.24699,0.007473913,39.59269
902.3849899799599,25.243634765624996,25.247217,0.0074738204,39.592735
905.7025450901804,25.243634765624996,25.247849,0.007473586,39.592873
909.0201002004007,25.243634765624996,25.247665,0.007473636,39.592827
912.3376553106212,25.243634765624996,25.247885,0.0074735507,39.59288
915.6552104208416,25.243634765624996,25.247467,0.007473686,39.592804
918.9727655310621,25.243634765624996,25.248787,0.007473217,39.59307
922.2903206412825,25.243634765624996,25.248539,0.0074733025,39.593018
925.607875751503,25.243634765624996,25.247334,0.007473725,39.592777
928.9254308617234,25.243634765624996,25.247555,0.007473622,39.592823
932.2429859719439,25.243634765624996,25.247833,0.0074735186,39.592888
935.5605410821643,25.243634765624996,25.24799,0.007473451,39.59292
938.8780961923848,25.243634765624996,25.249588,0.00747288,39.593246
942.1956513026051,25.243634765624996,25.249792,0.0074727945,39.593292
945.5132064128256,25.243634765624996,25.249996,0.0074727093,39.59333
948.830761523046,25.243634765624996,25.249683,0.0074728127,39.593277
952.1483166332665,25.243634765624996,25.250393,0.0074725496,39.593422
955.4658717434869,25.243634765624996,25.250591,0.007472486,39.59347
958.7834268537074,25.243634765624996,25.250784,0.007472393,39.593506
962.1009819639278,25.243634765624996,25.250978,0.0074723153,39.59355
965.4185370741483,25.243634765624996,25.251167,0.007472237,39.59359
968.7360921843687,25.243634765624996,25.250317,0.007472528,39.593414
972.0536472945892,25.243634765624996,25.251541,0.0074720806,39.593674
975.3712024048095,25.243634765624996,25.251257,0.0074721733,39.593613
978.68875751503,25.243634765624996,25.250633,0.007472393,39.59349
982.0063126252504,25.243634765624996,25.250824,0.0074723153,39.59353
985.3238677354709,25.243634765624996,25.251007,0.0074722446,39.593575
988.6414228456913,25.243634765624996,25.251495,0.0074720527,39.593674
991.9589779559118,25.243634765624996,25.25261,0.0074716513,39.593895
995.2765330661323,25.243634765624996,25.252827,0.007471556,39.593945
998.5940881763527,25.243634765624996,25.25299,0.0074714953,39.59398
1001.9116432865732,25.243634765624996,25.25416,0.007471066,39.594223
1005.2291983967935,25.243634765624996,25.25299,0.007471474,39.593987
1008.546753507014,25.243634765624996,25.253437,0.007471304,39.594078
1011.8643086172344,25.243634765624996,25.253593,0.0074712434,39.59411
1015.1818637274549,25.243634765624996,25.253752,0.0074711796,39.594143
1018.4994188376753,25.243634765624996,25.255497,0.0074705514,39.594505
1021.8169739478958,25.243634765624996,25.254057,0.0074710483,39.594215
1025.1345290581162,25.243634765624996,25.254206,0.007470995,39.594246
1028.4520841683366,25.243634765624996,25.254501,0.007470867,39.594315
1031.7696392785572,25.243634765624996,25.2556,0.0074704764,39.594543
1035.0871943887776,25.243634765624996,25.254639,0.0074708033,39.594345
1038.404749498998,25.243634765624996,25.253662,0.0074711507,39.594154
1041.7223046092183,25.243634765624996,25.25381,0.007471073,39.594177
1045.039859719439,25.243634765624996,25.255056,0.007470633,39.59443
1048.3574148296593,25.243634765624996,25.25519,0.007470569,39.594463
1051.6749699398797,25.243634765624996,25.255318,0.0074705123,39.59449
1054.9925250501,25.243634765624996,25.255447,0.0074704695,39.59452
1058.3100801603207,25.243634765624996,25.255308,0.0074705053,39.594494
1061.627635270541,25.243634765624996,25.255701,0.007470356,39.594574
1064.9451903807615,25.243634765624996,25.255817,0.00747031,39.594597
1068.2627454909818,25.243634765624996,25.254942,0.0074706045,39.59442
1071.5803006012025,25.243634765624996,25.255142,0.00747053,39.594467
1074.8978557114228,25.243634765624996,25.256172,0.007470157,39.594685
1078.2154108216432,25.243634765624996,25.255959,0.007470214,39.59464
1081.5329659318636,25.243634765624996,25.256,0.0074702003,39.59465
1084.8505210420842,25.243634765624996,25.256008,0.007470186,39.59465
1088.1680761523046,25.243634765624996,25.256607,0.0074699656,39.594776
1091.485631262525,25.243634765624996,25.256712,0.0074699232,39.5948
1094.8031863727454,25.243634765624996,25.256039,0.0074701435,39.594666
1098.120741482966,25.243634765624996,25.256058,0.007470136,39.594673
1101.4382965931864,25.243634765624996,25.257008,0.007469795,39.594864
1104.7558517034067,25.243634765624996,25.257103,0.007469746,39.594883
1108.0734068136271,25.243634765624996,25.257195,0.0074697067,39.594906
1111.3909619238477,25.243634765624996,25.256344,0.0074699977,39.594734
1114.708517034068,25.243634765624996,25.25737,0.007469632,39.594948
1118.0260721442885,25.243634765624996,25.257458,0.007469593,39.59496
1121.3436272545089,25.243634765624996,25.257542,0.007469554,39.594986
1124.6611823647295,25.243634765624996,25.25671,0.007469845,39.59482
1127.9787374749499,25.243634765624996,25.256798,0.007469799,39.594833
1131.2962925851702,25.243634765624996,25.256882,0.0074697635,39.594856
1134.6138476953909,25.243634765624996,25.25778,0.007469444,39.595043
1137.9314028056112,25.243634765624996,25.257042,0.007469696,39.59489
1141.2489579158316,25.243634765624996,25.256105,0.0074700154,39.594704
1144.566513026052,25.243634765624996,25.257896,0.007469384,39.595074
1147.8840681362726,25.243634765624996,25.257881,0.0074693803,39.595074
1151.201623246493,25.243634765624996,25.257687,0.007469437,39.59504
1154.5191783567134,25.243634765624996,25.257408,0.0074695363,39.59498
1157.8367334669338,25.243634765624996,25.257477,0.0074695116,39.594997
1161.1542885771544,25.243634765624996,25.25837,0.0074691884,39.595177
1164.4718436873748,25.243634765624996,25.258427,0.0074691637,39.595184
1167.7893987975951,25.243634765624996,25.257662,0.007469419,39.59504
1171.1069539078155,25.243634765624996,25.25853,0.0074691214,39.595215
1174.4245090180361,25.243634765624996,25.25858,0.007469096,39.59523
1177.7420641282565,25.243634765624996,25.258757,0.0074690254,39.59527
1181.059619238477,25.243634765624996,25.25867,0.007469057,39.59525
1184.3771743486973,25.243634765624996,25.258192,0.0074692136,39.595154
1187.694729458918,25.243634765624996,25.258755,0.0074690185,39.595276
1191.0122845691383,25.243634765624996,25.258793,0.0074690008,39.595284
1194.3298396793587,25.243634765624996,25.258827,0.0074689863,39.59529
1197.647394789579,25.243634765624996,25.259071,0.0074689016,39.59534
1200.9649498997996,25.243634765624996,25.258305,0.0074691568,39.595192
1204.28250501002,25.243634765624996,25.258928,0.0074689365,39.595318
1207.6000601202404,25.243634765624996,25.258957,0.0074689295,39.59532
1210.9176152304608,25.243634765624996,25.258251,0.0074691637,39.59519
1214.2351703406814,25.243634765624996,25.258436,0.007469093,39.595222
1217.5527254509018,25.243634765624996,25.258835,0.007468958,39.59531
1220.8702805611222,25.243634765624996,25.259481,0.007468745,39.595436
1224.1878356713426,25.243634765624996,25.259071,0.00746888,39.59536
1227.5053907815632,25.243634765624996,25.259388,0.0074687703,39.59543
1230.8229458917835,25.243634765624996,25.259102,0.0074688583,39.595364
1234.140501002004,25.243634765624996,25.259117,0.0074688583,39.59537
1237.4580561122243,25.243634765624996,25.259672,0.0074686813,39.59549
1240.775611222445,25.243634765624996,25.259136,0.0074688448,39.59538
1244.0931663326653,25.243634765624996,25.259142,0.0074688448,39.59539
1247.4107214428857,25.243634765624996,25.258572,0.0074690357,39.59527
1250.728276553106,25.243634765624996,25.259151,0.0074688513,39.59539
1254.0458316633267,25.243634765624996,25.259153,0.0074688513,39.59539
1257.363386773547,25.243634765624996,25.259153,0.007468855,39.59539
1260.6809418837674,25.243634765624996,25.259151,0.0074688513,39.59539
1263.9984969939878,25.243634765624996,25.259148,0.0074688513,39.595398
1267.3160521042084,25.243634765624996,25.258968,0.0074689086,39.59536
1270.6336072144288,25.243634765624996,25.259134,0.0074688583,39.595398
1273.9511623246492,25.243634765624996,25.259201,0.0074688373,39.59541
1277.2687174348698,25.243634765624996,25.259117,0.0074688727,39.595398
1280.5862725450902,25.243634765624996,25.259102,0.00746888,39.595398
1283.9038276553106,25.243634765624996,25.259565,0.0074687377,39.59548
1287.221382765531,25.243634765624996,25.259071,0.007468894,39.595387
1290.5389378757516,25.243634765624996,25.259052,0.0074689016,39.59539
1293.856492985972,25.243634765624996,25.259033,0.0074689016,39.59539
1297.1740480961923,25.243634765624996,25.25901,0.007468915,39.595375
1300.4916032064127,25.243634765624996,25.258854,0.007468979,39.595356
1303.8091583166333,25.243634765624996,25.258965,0.007468944,39.595367
1307.1267134268537,25.243634765624996,25.258915,0.0074689654,39.595367
1310.444268537074,25.243634765624996,25.258911,0.007468979,39.595367
1313.7618236472945,25.243634765624996,25.25888,0.0074689863,39.595367
1317.079378757515,25.243634765624996,25.258724,0.007469043,39.59534
1320.3969338677355,25.243634765624996,25.258816,0.007469022,39.59536
1323.7144889779559,25.243634765624996,25.258783,0.0074690357,39.595352
1327.0320440881762,25.243634765624996,25.258743,0.007469054,39.595345
1330.3495991983968,25.243634765624996,25.2585,0.0074691353,39.5953
1333.6671543086172,25.243634765624996,25.259007,0.0074690008,39.595398
1336.9847094188376,25.243634765624996,25.258625,0.0074691214,39.595318
1340.302264529058,25.243634765624996,25.258581,0.007469132,39.59532
