hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
111.5,2.4,1.009,17.7,4.165,1447.0,1.425,Mixed-Culture 50
112.0,2.4,1.009,17.7,4.14,1444.0,1.43,Mixed-Culture 50
112.5,2.4,1.009,17.6,4.125,1439.5,1.415,Mixed-Culture 50
113.0,2.4,1.009,17.6,4.11,1440.0,1.38,Mixed-Culture 50
113.5,2.4,1.009,17.6,4.135,1437.0,1.41,Mixed-Culture 50
114.0,2.4,1.009,17.5,4.15,1432.0,1.42,Mixed-Culture 50
114.5,2.45,1.01,17.45,4.11,1433.0,1.415,Mixed-Culture 50
115.0,2.5,1.01,17.5,4.16,1433.0,1.36,Mixed-Culture 50
115.5,2.5,1.01,17.45,4.11,1431.0,1.435,Mixed-Culture 50
116.0,2.5,1.01,17.4,4.16,1432.0,1.4,Mixed-Culture 50
116.5,2.5,1.01,17.4,4.16,1432.0,1.385,Mixed-Culture 50
117.0,2.5,1.01,17.4,4.12,1430.0,1.35,Mixed-Culture 50
117.5,2.5,1.01,17.3,4.15,1432.5,1.425,Mixed-Culture 50
118.0,2.5,1.01,17.2,4.12,1430.0,1.41,Mixed-Culture 50
118.5,2.5,1.01,17.3,4.18,1434.5,1.41,Mixed-Culture 50
119.0,2.4,1.009,17.2,4.14,1432.0,1.47,Mixed-Culture 50
119.5,2.5,1.01,17.2,4.145,1434.0,1.43,Mixed-Culture 50
120.0,2.4,1.009,17.1,4.14,1435.0,1.48,Mixed-Culture 50
120.5,2.45,1.01,17.15,4.18,1438.5,1.425,Mixed-Culture 50
121.0,2.4,1.009,17.1,4.15,1440.0,1.41,Mixed-Culture 50
121.5,2.45,1.01,17.1,4.145,1443.5,1.39,Mixed-Culture 50
122.0,2.4,1.009,17.1,4.18,1446.0,1.37,Mixed-Culture 50
122.5,2.4,1.009,17.05,4.155,1448.5,1.4,Mixed-Culture 50
123.0,2.4,1.009,17.0,4.16,1456.0,1.44,Mixed-Culture 50
123.5,2.4,1.009,17.0,4.135,1456.0,1.455,Mixed-Culture 50
124.0,2.4,1.009,17.0,4.11,1459.0,1.46,Mixed-Culture 50
124.5,2.4,1.009,16.95,4.175,1462.0,1.365,Mixed-Culture 50
125.0,2.4,1.009,16.9,4.17,1462.0,1.36,Mixed-Culture 50
125.5,2.4,1.009,16.9,4.13,1466.5,1.42,Mixed-Culture 50
126.0,2.4,1.009,16.8,4.17,1471.0,1.41,Mixed-Culture 50
126.5,2.4,1.009,16.8,4.165,1472.5,1.4,Mixed-Culture 50
127.0,2.4,1.009,16.8,4.19,1474.0,1.45,Mixed-Culture 50
127.5,2.35,1.009,16.75,4.165,1475.5,1.375,Mixed-Culture 50
128.0,2.3,1.009,16.7,4.17,1476.0,1.41,Mixed-Culture 50
