hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
100.0,9.6,1.038,18.0,5.2,1893.0,5.0,Mixed-Culture 50
100.5,9.552,1.038,17.7,5.205,1874.364,5.176,Mixed-Culture 50
101.0,9.5,1.038,17.8,5.18,1864.0,4.99,Mixed-Culture 50
101.5,9.452,1.038,17.948,5.18,1854.576,5.019,Mixed-Culture 50
102.0,9.4,1.038,18.0,5.21,1848.0,4.95,Mixed-Culture 50
102.5,9.352,1.038,17.7,5.191,1820.212,5.056,Mixed-Culture 50
103.0,9.3,1.037,17.8,5.19,1841.0,5.07,Mixed-Culture 50
103.5,9.252,1.037,17.9,5.205,1769.394,5.072,Mixed-Culture 50
104.0,9.3,1.037,18.0,5.21,1884.0,5.09,Mixed-Culture 50
104.5,9.252,1.037,17.7,5.175,1848.152,4.94,Mixed-Culture 50
105.0,9.2,1.037,17.8,5.21,1799.0,5.22,Mixed-Culture 50
105.5,9.152,1.037,17.9,5.175,1835.879,5.058,Mixed-Culture 50
106.0,9.1,1.036,18.0,5.18,1776.0,5.29,Mixed-Culture 50
106.5,9.052,1.036,17.648,5.205,1814.394,5.204,Mixed-Culture 50
107.0,9.0,1.036,17.8,5.18,1815.0,5.09,Mixed-Culture 50
107.5,8.952,1.036,17.848,5.19,1793.879,5.178,Mixed-Culture 50
108.0,8.9,1.035,18.0,5.21,1787.0,5.29,Mixed-Culture 50
108.5,8.852,1.035,17.648,5.19,1769.182,5.15,Mixed-Culture 50
109.0,8.8,1.035,17.7,5.18,1774.0,5.15,Mixed-Culture 50
109.5,8.752,1.035,17.848,5.2,1755.424,5.167,Mixed-Culture 50
110.0,8.7,1.035,17.9,5.18,1750.0,5.17,Mixed-Culture 50
110.5,8.652,1.035,17.755,5.2,1731.091,5.206,Mixed-Culture 50
111.0,8.6,1.034,17.7,5.2,1729.0,4.98,Mixed-Culture 50
111.5,8.552,1.034,17.8,5.19,1720.515,5.292,Mixed-Culture 50
112.0,8.5,1.034,17.9,5.18,1714.0,4.95,Mixed-Culture 50
112.5,8.452,1.034,17.806,5.19,1703.606,5.3,Mixed-Culture 50
113.0,8.4,1.033,17.7,5.18,1701.0,5.01,Mixed-Culture 50
113.5,8.352,1.033,17.748,5.185,1698.121,5.037,Mixed-Culture 50
114.0,8.3,1.033,17.9,5.19,1688.0,5.04,Mixed-Culture 50
114.5,8.252,1.033,17.948,5.185,1678.576,5.139,Mixed-Culture 50
115.0,8.2,1.033,17.6,5.19,1666.0,5.13,Mixed-Culture 50
115.5,8.152,1.033,17.748,5.185,1673.394,5.1,Mixed-Culture 50
116.0,8.1,1.032,17.8,5.2,1672.0,5.28,Mixed-Culture 50
116.5,8.052,1.032,17.948,5.19,1649.03,4.898,Mixed-Culture 50
117.0,8.0,1.032,17.6,5.19,1657.0,5.0,Mixed-Culture 50
117.5,7.952,1.032,17.748,5.18,1657.03,5.137,Mixed-Culture 50
118.0,7.9,1.031,17.9,5.16,1649.0,5.23,Mixed-Culture 50
118.5,7.852,1.031,17.948,5.185,1567.758,5.12,Mixed-Culture 50
119.0,7.8,1.031,17.7,5.17,1629.0,5.16,Mixed-Culture 50
119.5,7.7,1.031,17.748,5.175,1626.212,5.219,Mixed-Culture 50
120.0,7.7,1.031,17.9,5.16,1621.0,5.15,Mixed-Culture 50
120.5,7.6,1.03,17.206,5.175,1611.424,5.157,Mixed-Culture 50
121.0,7.6,1.03,16.6,5.16,1606.0,5.03,Mixed-Culture 50
121.5,7.552,1.03,16.106,5.16,1598.364,5.152,Mixed-Culture 50
122.0,7.5,1.03,15.6,5.17,1575.0,5.08,Mixed-Culture 50
122.5,7.5,1.03,15.155,5.18,1594.424,5.329,Mixed-Culture 50
123.0,7.4,1.029,14.465,5.173,1379.765,5.304,Mixed-Culture 50
123.5,7.4,1.029,13.585,5.212,1573.455,5.864,Mixed-Culture 50
124.0,7.5,1.03,13.241,5.234,1538.059,6.186,Mixed-Culture 50
124.5,7.5,1.03,12.942,5.22,1550.879,6.831,Mixed-Culture 50
125.0,7.429,1.029,12.641,5.207,1530.647,6.598,Mixed-Culture 50
125.5,7.5,1.03,12.342,5.2,1548.818,6.712,Mixed-Culture 50
126.0,7.471,1.03,12.141,5.186,1548.353,6.468,Mixed-Culture 50
126.5,7.4,1.029,11.842,5.216,1546.727,6.072,Mixed-Culture 50
127.0,7.371,1.029,11.671,5.2,1551.941,6.222,Mixed-Culture 50
127.5,7.3,1.029,11.442,5.2,1562.152,6.158,Mixed-Culture 50
128.0,7.371,1.029,11.271,5.205,1546.118,6.029,Mixed-Culture 50
128.5,7.3,1.029,11.121,5.24,1540.848,5.875,Mixed-Culture 50
129.0,7.3,1.029,10.871,5.212,1543.588,5.871,Mixed-Culture 50
129.5,7.221,1.029,10.721,5.216,1535.727,6.076,Mixed-Culture 50
