hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
69.5,11.545,1.046,9.248,4.955,2086.121,0.35,SHU Lager
70.0,11.4,1.046,9.3,4.99,2091.0,0.34,SHU Lager
70.5,11.4,1.046,9.3,4.975,2091.606,0.355,SHU Lager
71.0,11.4,1.046,9.3,5.0,2085.0,0.35,SHU Lager
71.5,11.503,1.047,9.252,4.99,2086.424,0.345,SHU Lager
72.0,11.7,1.047,9.3,4.96,2094.0,0.34,SHU Lager
72.5,11.6,1.047,9.3,4.975,2088.606,0.35,SHU Lager
73.0,11.4,1.046,9.3,4.96,2085.0,0.35,SHU Lager
73.5,11.503,1.047,9.3,4.99,2089.636,0.345,SHU Lager
74.0,11.4,1.046,9.3,4.97,2085.0,0.35,SHU Lager
74.5,11.503,1.047,9.3,4.95,2085.909,0.345,SHU Lager
75.0,11.4,1.046,9.3,4.96,2077.0,0.35,SHU Lager
75.5,11.6,1.047,9.3,4.955,2085.0,0.35,SHU Lager
76.0,11.4,1.046,9.3,4.98,2091.0,0.35,SHU Lager
76.5,11.6,1.047,9.2,4.96,2083.03,0.35,SHU Lager
77.0,11.4,1.046,9.3,4.96,2087.0,0.35,SHU Lager
77.5,11.503,1.047,9.2,4.96,2084.455,0.34,SHU Lager
78.0,11.3,1.045,9.3,5.0,2086.0,0.34,SHU Lager
78.5,11.503,1.047,9.2,4.974,2088.0,0.35,SHU Lager
79.0,11.5,1.046,9.3,4.96,2074.0,0.35,SHU Lager
79.5,11.455,1.046,9.2,4.959,2080.182,0.35,SHU Lager
80.0,11.5,1.046,9.1,4.97,2087.0,0.35,SHU Lager
80.5,11.3,1.045,9.152,4.99,2085.152,0.36,SHU Lager
81.0,11.3,1.045,9.1,4.96,2072.0,0.35,SHU Lager
81.5,11.5,1.046,9.1,4.985,2081.394,0.35,SHU Lager
82.0,11.3,1.045,9.1,4.97,2083.0,0.35,SHU Lager
82.5,11.397,1.045,9.052,4.981,2084.848,0.35,SHU Lager
83.0,11.5,1.046,9.0,4.97,2081.0,0.35,SHU Lager
83.5,11.397,1.045,9.0,4.99,2075.455,0.35,SHU Lager
84.0,11.3,1.045,9.0,4.97,2080.0,0.35,SHU Lager
84.5,11.3,1.045,9.0,4.98,2098.0,0.35,SHU Lager
85.0,11.3,1.045,9.0,4.98,2092.0,0.35,SHU Lager
85.5,11.397,1.045,9.052,4.985,2105.939,0.35,SHU Lager
86.0,11.3,1.045,9.0,4.99,2106.0,0.35,SHU Lager
86.5,11.3,1.045,9.1,4.995,2095.394,0.35,SHU Lager
87.0,11.5,1.046,9.1,4.95,2086.0,0.35,SHU Lager
87.5,11.345,1.045,9.1,4.98,2093.242,0.35,SHU Lager
